symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,total_debt
AKBNK,2022/3,2022-04-27 18:10:31,0.09314158331152492,0.010702349736978716,,0.0,,,,575895518.0,,53810194224.0,53810194224.0,6183011900.0,,,,,696707266.0,,,0
AKBNK,2022/6,2022-07-27 18:10:13,0.23091709014662945,0.025724009436995796,,0.0,,,,1421202898.0,,55248109805.0,55248109805.0,6154602490.0,,,,,1794017205.0,,,0
AKBNK,2022/9,2022-10-26 18:11:09,0.3531119306258505,0.04440755886708591,,0.0,,,,2401998851.0,,54089864705.0,54089864705.0,6802372400.0,,,,,3041746095.0,,,0
AKBNK,2022/12,2023-01-31 18:16:09,0.44057330293216546,0.06293978863458706,,0.0,,,,3612641908.0,,57398380045.0,57398380045.0,8199865684.0,,,,,4585411849.0,,,0
AKBNK,2023/3,2023-04-26 18:17:05,0.07075807969761276,0.009178467035161786,,0.0,,,-0.015577400274193487,566924563.0,,61766802760.0,61766802760.0,8012153035.0,,,,,599209512.0,,,0
AKBNK,2023/6,2023-07-26 18:15:25,0.23899510710631708,0.028244026092674568,,0.0,,,0.10205798285671663,1566247999.0,,55454133694.0,55454133694.0,6553473073.0,,,,,1745136001.0,,,0
AKBNK,2023/9,2023-10-26 18:15:10,0.3345764288607236,0.03941673531922142,,0.0,,,-0.03490861536636097,2318148397.0,,58811273390.0,58811273390.0,6928606432.0,,,,,2808330283.0,,,0
AKBNK,2023/12,2024-02-01 18:15:52,0.3895795460649605,0.04598625431431578,,0.0,,,-0.22774305119421207,2789887817.0,,60667863878.0,60667863878.0,7161278987.0,,,,,3237567204.0,,,0
AKBNK,2024/3,2024-04-30 18:15:20,0.06463281592876331,0.00702825898525952,,0.0,,,-0.24885340697435965,425843454.0,,60590176727.0,60590176727.0,6588656983.0,,,,,446270825.0,,,0
AKBNK,2024/6,2024-07-29 18:15:07,0.1133969713262716,0.011497560151756174,,0.0,,,-0.5132404290465115,762386204.0,,66308520585.0,66308520585.0,6723161960.0,,,,,734560357.0,,,0
AKBNK,2024/9,2024-10-24 18:15:59,0.15194849323168308,0.015404925164097217,,0.0,,,-0.5571465298215764,1026600062.0,,66641028831.0,66641028831.0,6756237197.0,,,,,970868061.0,,,0
AKBNK,2024/12,2025-01-30 18:15:07,0.18951730844806738,0.018107070273260636,,0.0,,,-0.5380561239247851,1288771592.0,,71175047788.0,71175047788.0,6800284378.0,,,,,1224441657.0,,,0
AKBNK,2025/3,2025-04-25 18:15:10,0.058966747967312334,0.0052922120064441,,0.0,,,-0.11089735572171082,378618541.0,,71542587587.0,71542587587.0,6420882176.0,,,,,414459418.0,,,0
AKBNK,2025/6,2025-07-29 18:15:09,0.10195331376465744,0.009365702169482886,,0.0,,,-0.13035599605367465,663004591.0,,70790697697.0,70790697697.0,6503021496.0,,,,,644027527.0,,,0
AKBNK,2025/9,2025-10-23 18:15:09,0.15099931936533323,0.013827908900327781,,0.0,,,-0.018882245109391002,1007215548.0,,72839324822.0,72839324822.0,6670331709.0,,,,,1000066812.0,,,0
