symbol,period,announcement_date,roe,roa,net_margin,debt_to_equity,current_ratio,revenue_growth_yoy,profit_growth_yoy,net_profit,net_sales,total_assets,total_liabilities,total_equity,current_liabilities,current_assets,long_term_liabilities,revenue,operating_profit,ebitda,gross_profit,total_debt
VAKBN,2022/3,2022-05-10 18:37:22,0.04186809854925341,0.002850445088953551,,0.0,,,,214860646.0,,75377928462.0,75377928462.0,5131846285.0,,,,,363230798.0,,,0
VAKBN,2022/6,2022-08-08 18:47:54,0.13951333963588292,0.008761480802359844,,0.0,,,,672995988.0,,76813041446.0,76813041446.0,4823882718.0,,,,,916787043.0,,,0
VAKBN,2022/9,2022-11-07 18:15:23,0.20037290302657312,0.013142334750941427,,0.0,,,,980958342.0,,74641101493.0,74641101493.0,4895663671.0,,,,,1437813704.0,,,0
VAKBN,2022/12,2023-02-14 18:50:11,0.25309527422504835,0.016107313115872098,,0.0,,,,1445514084.0,,89742719571.0,89742719571.0,5711343637.0,,,,,2241563105.0,,,0
VAKBN,2023/3,2023-05-15 18:12:27,0.032405533869009025,0.002516349181753493,,0.0,,,0.10914771242007715,238312194.0,,94705534402.0,94705534402.0,7354058568.0,,,,,211809226.0,,,0
VAKBN,2023/6,2023-08-09 18:30:46,0.052532634823515965,0.0032909976320183326,,0.0,,,-0.586581489398121,278228999.0,,84542448859.0,84542448859.0,5296307713.0,,,,,391035809.0,,,0
VAKBN,2023/9,2023-11-09 18:20:07,0.12112653400899513,0.0075789164250039546,,0.0,,,-0.31010762636442313,676755679.0,,89294516663.0,89294516663.0,5587179428.0,,,,,835262699.0,,,0
VAKBN,2023/12,2024-02-06 18:18:26,0.18082255709005374,0.011084031038227932,,0.0,,,-0.2728614956891696,1051088949.0,,94829123572.0,94829123572.0,5812819849.0,,,,,1066438949.0,,,0
VAKBN,2024/3,2024-05-09 18:40:12,0.0680839547364465,0.004150249303788202,,0.0,,,0.6295158610305942,388333500.0,,93568716377.0,93568716377.0,5703744759.0,,,,,503465394.0,,,0
VAKBN,2024/6,2024-08-08 18:15:15,0.10435295323768716,0.006164770408480036,,0.0,,,1.1813376074432844,606911379.0,,98448334453.0,98448334453.0,5815948281.0,,,,,735264488.0,,,0
VAKBN,2024/9,2024-11-06 18:18:25,0.14325580106139474,0.008074629753261177,,0.0,,,0.24575011213167816,843068463.0,,104409550501.0,104409550501.0,5885056359.0,,,,,1072576456.0,,,0
VAKBN,2024/12,2025-02-06 20:26:42,0.19804196984209055,0.010794443578172183,,0.0,,,0.16851442512882894,1228212599.0,,113781927721.0,113781927721.0,6201779350.0,,,,,1722962574.0,,,0
VAKBN,2025/3,2025-05-08 18:10:10,0.08972751942439366,0.00498968344982591,,0.0,,,0.42291532149557015,552565687.0,,110741631720.0,110741631720.0,6158263268.0,,,,,632805408.0,,,0
VAKBN,2025/6,2025-08-07 18:10:22,0.12955959659172558,0.007009710377966729,,0.0,,,0.3214969759201038,802031552.0,,114417216797.0,114417216797.0,6190444962.0,,,,,997898466.0,,,0
VAKBN,2025/9,2025-11-06 18:10:11,0.1712783962621352,0.009041127198876063,,0.0,,,0.288043550028985,1085908896.0,,120107689242.0,120107689242.0,6340022558.0,,,,,1392879957.0,,,0
