Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
SOKM,01.10.2024,"1,75","0,8428","84,28","75,85",500.000.000,8
SOKM,01.07.2024,"2,67","1,6855","168,55","151,70",1.000.000.000,16
SOKM,22.08.2023,"0,97","0,5057","50,57","45,51",300.000.000,4
SOKM,01.07.2021,"1,11","0,1300","13,00","11,05",79.565.645,29
