Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
ARDYZ,17.11.2025,"0,12","0,0324","3,24","2,76",5.516.177,1
ARDYZ,03.07.2024,"0,06","0,0224","2,24","2,02",3.809.989,1
ARDYZ,25.12.2023,"0,06","0,0153","1,53","1,38",2.600.000,1
ARDYZ,15.12.2022,"0,06","0,0066","0,66","0,59",1.122.000,1
ARDYZ,30.12.2021,"0,03","0,0020","0,20","0,17",47.750,0
ARDYZ,01.09.2020,"0,25","0,0649","6,49","5,52",1.550.096,6
