Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
ISDMR,02.07.2025,"0,70","0,2500","25,00","21,25",725.000.000,4
ISDMR,16.04.2024,"1,41","0,5000","50,00","45,00",1.450.000.000,32
ISDMR,22.03.2022,"10,27","3,0000","300,00","270,00",8.700.000.000,135
ISDMR,08.12.2021,"6,12","1,5000","150,00","129,16",4.350.000.000,180
ISDMR,24.03.2021,"10,62","1,2800","128,00","108,80",3.712.000.000,153
ISDMR,16.07.2020,"2,43","0,1800","18,00","15,30",522.000.000,24
