Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
KARTN,05.04.2023,"2,51","1,8371","183,71","165,34",137.786.220,26
KARTN,05.04.2022,"3,15","1,8258","182,58","164,32",136.937.010,36
KARTN,02.04.2021,"0,92","0,6497","64,97","55,23",48.731.168,36
KARTN,08.05.2020,"0,91","4,0735","407,35","346,24",11.556.453,14
