Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
CIMSA,02.04.2025,"1,23","0,6345","63,45","53,93",600.000.000,18
CIMSA,29.04.2024,"3,21","1,0575","105,75","95,18",1.000.000.000,28
CIMSA,03.04.2023,"3,17","2,9611","296,11","266,50",400.000.000,10
CIMSA,31.03.2022,"4,10","1,4806","148,06","133,25",200.000.000,20
