Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
KMPUR,09.07.2024,"0,88","0,4936","49,36","44,43",120.000.000,14
KMPUR,14.07.2023,"2,26","2,4562","245,62","221,06",298.556.251,71
KMPUR,17.06.2022,"3,85","1,2443","124,43","111,98",136.116.232,43
