Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
EREGL,02.07.2025,"0,94","0,2500","25,00","21,25",1.750.000.000,10
EREGL,16.04.2024,"1,21","0,5000","50,00","45,00",1.750.000.000,43
EREGL,22.03.2022,"12,27","4,4500","445,00","400,50",15.575.000.000,100
EREGL,24.03.2021,"12,01","1,8500","185,00","157,61",6.475.000.000,196
EREGL,17.07.2020,"2,56","0,2300","23,00","19,55",805.000.000,24
