Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
TTKOM,28.04.2022,"11,37","1,4156","141,56","127,40",4.954.565.000,86
TTKOM,01.10.2021,"2,38","0,1783","17,83","15,16",624.178.100,20
TTKOM,01.07.2021,"2,69","0,1783","17,83","15,16",624.178.100,20
TTKOM,01.04.2021,"2,63","0,1783","17,83","15,16",624.178.100,20
TTKOM,28.07.2020,"2,10","0,1719","17,19","14,61",601.650.000,25
