Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
INDES,05.07.2024,"3,89","0,3467","34,67","31,20",260.000.000,35
INDES,02.05.2023,"4,75","0,8451","84,51","76,06",189.291.442,120
INDES,25.05.2022,"5,85","0,5357","53,57","48,21",120.000.675,30
INDES,28.05.2021,"2,85","0,1966","19,66","16,71",11.011.549,8
INDES,29.06.2020,"3,30","0,3648","36,48","31,01",20.429.875,22
