Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
OTKAR,03.04.2024,"1,37","6,0000","600,00","540,00",720.000.000,25
OTKAR,28.03.2022,"4,61","20,8333","2.083,33","1.875,00",500.000.000,48
OTKAR,24.03.2021,"4,43","16,6667","1.666,67","1.416,67",400.000.000,65
OTKAR,23.03.2020,"7,52","8,3333","833,33","708,33",200.000.000,57
