Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
KRDMA,28.11.2023,"0,50","0,1096","10,96","9,87",26.349.078,11
KRDMA,21.06.2023,"0,62","0,1096","10,96","9,87",26.349.078,11
KRDMA,28.11.2022,"3,81","0,4386","43,86","39,47",105.396.314,13
KRDMA,28.06.2022,"4,26","0,4386","43,86","39,47",105.396.314,13
