Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
AKBNK,26.03.2025,"2,18","1,2220","122,20","103,87",6.354.400.000,15
AKBNK,26.03.2024,"4,17","1,9175","191,75","172,58",9.971.000.000,15
AKBNK,30.03.2023,"9,28","1,7300","173,00","155,70",8.996.000.000,15
AKBNK,30.03.2022,"3,17","0,2330","23,30","20,97",1.211.600.000,10
AKBNK,26.03.2021,"2,48","0,1204","12,04","10,23",626.080.000,10
