Kod,Dagitim_Tarihi,Temettu_Verim,Hisse_Basi_TL,Brut_Oran,Net_Oran,Toplam_Temettu_TL,Dagitma_Orani
MAVI,26.05.2025,"3,53","1,1720","117,20","99,62",931.183.728,30
MAVI,06.05.2024,"2,20","2,1270","212,70","191,43",844.944.762,33
MAVI,10.05.2023,"3,98","4,3242","432,42","389,18",429.455.142,23
MAVI,16.08.2022,"1,85","1,2126","121,26","109,13",60.214.351,15
MAVI,30.07.2021,"1,13","0,6111","61,11","51,95",30.347.419,662
