date,equity,cash,portfolio_value,daily_return,n_positions
2025-11-18,9979.334658,213.2946579999998,9766.04,-0.0020665342,5
2025-11-19,10094.704658,213.2946579999998,9881.41,46.327508117901424,5
2025-11-20,10169.334658,213.2946579999998,9956.04,46.67739967496049,5
2025-11-21,10143.034658,213.2946579999998,9929.74,46.5540960711731,5
2025-11-24,10210.014658,213.2946579999998,9996.72,0.006603546399910121,5
