FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2N,Özkaynaklar,SHAREHOLDERS EQUITY,177586661,184240116,174600829,490879715,258204736,200473700,214456002,518271373,378531003,414518361,338738112,490354348,403362448,413194686,429997737,GLYHO
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,151112640,150019465,138727947,309199022,215581907,163547554,167294399,332317781,252691423,279924947,209883588,295897796,255914050,267603895,274632733,GLYHO
2OA,Ödenmiş Sermaye,Share Capital,44327753,38942210,35036465,34699979,33875692,25126017,23700139,22040398,20096712,19765670,19015578,18390779,51541351,48979715,46895742,GLYHO
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0,37757739,33619763,90230339,32397135,21099130,19543720,82745839,60129339,64109418,67177775,82697785,32584308,32824821,33786694,GLYHO
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,76187596,62647565,50984764,-21389857,72135768,56564647,53326156,-55506314,-41512200,-40418926,-161068154,-157942203,-126863874,-137150455,-152493937,GLYHO
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,453590,810622,704060,9236672,6219583,4619248,3958141,10761106,10554881,7058180,12210413,15731279,12871045,16635884,18612540,GLYHO
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),-9847624,4889020,3892674,-49411739,59404461,46985134,52175641,-2851459,72134304,80490781,120482680,58836562,144634425,142388874,141985471,GLYHO
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),5240347,4871866,14135635,60945283,12342472,12082229,19333580,98295503,7388200,21056678,32184537,117632882,11607174,33635681,50149443,GLYHO
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,34750979,100445,354585,184888344,-793203,-2928851,-4742978,176832708,123900188,127863146,119880759,155874013,129539620,130289376,135696781,GLYHO
2ODA,Azınlık Payları,Minority Interests,26474021,34220651,35872882,181680693,42622829,36926146,47161603,185953592,125839580,134593414,128854525,194456552,147448398,145590791,155365004,GLYHO
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,1156559070,1138293556,1129098564,2216243619,1325573973,1243261448,1328282019,2179613323,1662414496,1800192313,1893709191,2431003110,2014697818,2162780703,2209510234,GLYHO
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3C,Satış Gelirleri,Net Sales,71415258,182650874,341508464,922015589,188923191,363322897,536093272,705424983,145194303,303678968,500030894,728156150,154317525,308438227,491656785,GLYHO
3CA,Satışların Maliyeti (-),Cost Of Sales,-61047045,-139048880,-245881983,-679598865,-148921517,-255980307,-346418621,-463463741,-97075193,-184416769,-297188445,-458984847,-102261546,-198634405,-307071122,GLYHO
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,10368213,43601995,95626480,242416724,40001674,107342590,189674651,241961241,48119110,119262199,202842449,269171304,52055979,109803822,184585663,GLYHO
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",4512681,9151399,14809864,79453614,17730347,28699284,48348454,87421705,15201644,30704760,47745015,68394220,12101837,22502805,34574026,GLYHO
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",-120918,-274725,-438043,-1268207,-411083,-1045666,-1936333,-3352222,-1378566,-2831145,-4717316,-423882,-69660,-146213,-228971,GLYHO
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,4391763,8876674,14371821,78185407,17319264,27653618,46412121,84069483,13823078,27873614,43027699,67970338,12032177,22356592,34345055,GLYHO
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),14759976,52478669,109998302,320602131,57320938,134996208,236086772,326030724,61942188,147135813,245870148,337141641,64088156,132160414,218930718,GLYHO
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-3834744,-7130892,-10990671,-35497643,-11050917,-19719427,-29482703,-35532325,-8638165,-18666971,-28528320,-35962104,-6319163,-13283328,-19521515,GLYHO
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-11623637,-21215830,-32030121,-110977413,-30288305,-57699936,-84138127,-133243705,-27318262,-56347048,-92790284,-126290016,-24345395,-48306445,-73196084,GLYHO
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,1504288,1965904,2602747,7407865,2402638,5397171,5735530,10657960,2807020,5242527,7031378,8669340,5687863,10766570,12735063,GLYHO
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-3446020,-5407941,-6883179,-26457723,-9860782,-20797414,-26172140,-52369739,-3242241,-8304791,-9942629,-17092959,-960749,-3910042,-8883531,GLYHO
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,-2640137,20689909,62697078,155077217,8523571,42176602,102029330,115542914,25550540,69059530,121640293,166465903,38150712,77427168,130064652,GLYHO
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,-698405,24131946,66977510,174127075,15981716,57576845,122465941,157254694,25985761,72121794,124551544,174889522,33423598,70570641,126213119,GLYHO
3HA,Yatırım Faaliyetlerinden Gelirler,None,10753053,12301070,12905612,87055623,18392133,22686733,28039833,43543721,3401525,7793455,10483457,29895208,2929413,5068985,6655856,GLYHO
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,-222347,-199788,0,0,0,0,-265882,-52389,-421201,-3452533,-810782,-223432,-132493,GLYHO
3HAB,Diğer Gelir ve Giderler,None,-427137,-559217,-976152,-1197418,-808405,-1582359,-855025,-234092,-474079,-1130687,-1236490,-1581334,-437806,-518517,-534849,GLYHO
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,118762,300838,1360861,5871502,2544444,6420061,9456564,12651002,1831851,3589321,5324797,7938276,1282810,2905989,3775606,GLYHO
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,7804541,32732599,75765052,246607136,28651744,69701036,138670703,171503545,30043955,79259231,135790856,199265520,41114348,84660194,139828771,GLYHO
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),5093893,7375310,8533000,24002786,11440414,48907514,56598417,63674617,10216635,13849744,27999006,29808508,7360270,22271009,26120145,GLYHO
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-10781584,-29310270,-51657387,-75746449,-10865656,-50478160,-50658504,-150403353,-24374090,-47476703,-71315800,-107991999,-27452602,-52026457,-76388303,GLYHO
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,10325916,11741852,11707113,85658417,17583728,21104373,27184809,43309629,2661564,6610379,8825766,24861341,1680825,4327037,5988514,GLYHO
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,2116850,10797639,32640665,194863473,29226502,68130390,144610617,84774809,15886500,45632271,92474062,121082029,21022015,54904745,89560613,GLYHO
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-1941798,-5877265,-5441545,-73854530,-18321029,-32952689,-79241830,69680824,-191446,12567220,-10676643,37542296,-3096947,-4687656,-10606609,GLYHO
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-1215207,-4516693,-8687052,-24994067,-2349882,-5684548,-15594679,-21145941,-7528885,-13265049,-22058791,-29364141,-5586329,-11225581,-21315482,GLYHO
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,-726590,-1360572,3245508,-48860464,-15971147,-27268141,-63647151,90826765,7337439,25832268,11382148,66906437,2489382,6537925,10708873,GLYHO
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,175052,4920375,27199120,121008943,10905473,35177701,65368786,154455633,15695054,58199491,81797419,158624324,17925068,50217089,78954004,GLYHO
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,GLYHO
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,175052,4920375,27199120,121008943,10905473,35177701,65368786,154455633,15695054,58199491,81797419,158624324,17925068,50217089,78954004,GLYHO
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,GLYHO
3LB,Azınlık Payları,Minority Interests,-5324378,-542143,10719286,52298362,1090475,18972161,38494432,32800561,5035824,28626614,36368940,32150762,5812700,14491791,24982827,GLYHO
3Z,Ana Ortaklık Payları,Parent Shares,5499430,5462518,16479834,68710581,9814998,16205541,26874354,121655072,10659230,29572877,45428479,126473563,12112368,35725299,53971177,GLYHO
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
4B,Amortisman Giderleri,Depreciation & Amortization,12339837,22801113,33269155,99730081,24034039,49200531,71855433,101867699,22019104,45301649,74207584,93001492,19393920,39551611,61227169,GLYHO
4BA,Kıdem Tazminatı,Severance Payments,430711,458812,655491,900787,728898,915140,480891,545151,362667,620448,590578,1024350,565434,558686,665213,GLYHO
4BB,Finansman Giderleri,Financial Expenses,-10781584,-29310270,-51657387,-75746449,-10865656,-50478160,-50658504,-150403353,-24374090,-47476703,-71315800,-107991999,-27452602,-52026457,-76388303,GLYHO
4BC,Yurtiçi Satışlar,Domestic Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
4BD,Yurtdışı Satışlar,Export Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,-63123734,-78729723,-80008213,-83584336,-88541999,-127609940,-113404659,-136026339,-88790131,-105395189,-90565207,-101017282,-98372171,-131137321,-127587620,GLYHO
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-63123734,-78729723,-80008213,-83584336,-88541999,-127609940,-113404659,-136026339,-88790131,-105395189,-90565207,-101017282,-98372171,-131137321,-127587620,GLYHO
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),-63123734,-78729723,-80008213,-83584336,-88541999,-127609940,-113404659,-136026339,-88790131,-105395189,-90565207,-101017282,-98372171,-131137321,-127587620,GLYHO
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,26699299,42305329,91473156,205938593,88294682,159182077,213923408,140168289,33412296,91641648,198625655,267206660,47500694,141454403,226948949,GLYHO
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,175052,4920375,27199120,121008943,10059946,35177701,65368786,154455633,15695054,58199491,81797419,158624324,17925068,50217089,78954004,GLYHO
4CAA,Düzeltmeler:,Adjustments:,22023731,51875809,76491171,117902283,46187557,130809929,165851876,-44661383,52308953,87754067,177601348,147584077,76061129,136810129,193058711,GLYHO
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,12339837,22801113,33269155,99730081,24034039,49200531,71855433,101867699,22019104,45301649,74207584,93001492,19393920,39551611,61227169,GLYHO
4CAC,Karşılıklardaki Değişim,Change in Provisions,1955392,2002296,2485269,4927836,2217166,1012634,391324,-6599348,-1043243,-1659341,-8243480,-24174695,1546724,1964123,1378060,GLYHO
4CAD,Diğer Gelir/ Gider,Other Income / Expense,7728502,27072400,40736748,13244366,19800090,91654225,128568884,40758434,27663563,29931833,61868277,21504389,34681685,59276205,82356684,GLYHO
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),22198783,56796184,103690292,238911226,56247503,165987630,231220663,109794250,68004007,145953558,259398767,306208401,93986197,187027218,272012715,GLYHO
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,4533735,-13347833,-9396970,-21635820,29753542,-4098693,-17549000,29362157,-34247533,-52095237,-59864172,-32742577,-41775158,-39094470,-36477819,GLYHO
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),26732518,43448351,94293321,217275407,86001045,161888938,213671662,139156407,33756474,93858321,199534595,273465824,52211039,147932748,235534896,GLYHO
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-33220,-1143021,-2820165,-11336814,2293637,-2706861,251745,1011882,-344178,-2216673,-908940,-6259164,-4710344,-6478345,-8585947,GLYHO
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-19736450,-46463594,-88794997,-266689202,-49700277,-154054803,-176117974,-193970858,-154211650,-257895875,-327888143,-390548179,-46009018,-107330710,-185141415,GLYHO
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-1230133,7543207,13795303,43342382,1903646,-5616239,19747597,39713082,-2704157,-8997974,-154456902,-143103742,-8115701,-7767209,-7227455,GLYHO
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-20966583,-38920387,-74999695,-223346820,-47796631,-159671042,-156370377,-154257777,-156915806,-266893849,-482345044,-533651920,-54124720,-115097919,-192368870,GLYHO
4CB,Serbest Nakit Akım,Free Cash Flow,5732715,3384942,16473462,-17408227,40498051,-488966,57553030,-14089488,-123503510,-175252202,-283719389,-266445260,-6624025,26356484,34580079,GLYHO
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,12251484,2634498,-3119408,34886051,98770442,96697784,225348038,243927173,227079918,341874810,525777035,511515654,47844092,148596360,167023667,GLYHO
4CBB,Temettü Ödemeleri,Dividends Paid,0,-1108640,-1037122,-1673654,0,-10988173,-12098781,-9888220,-28375,-10009769,-11578872,-22896372,-8624110,-13867237,-23429426,GLYHO
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,7710678,7124809,0,0,0,GLYHO
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-374217,-7066126,-9103648,21384895,-22416981,-51922618,-106023131,-155118981,-9899436,-40575364,-62994673,-102986196,-34287253,-62600000,-74070346,GLYHO
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,11877267,-5540267,-13260178,54597292,76353461,33786993,107226126,78919973,217152108,291289678,458914168,392757895,4932729,72129123,69523895,GLYHO
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,17609983,-2155325,3213284,37189066,116851512,33298027,164779156,64830485,93648597,116037476,175194779,126312635,-1691296,98485607,104103974,GLYHO
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,5574978,16745242,21730080,-89106898,-6489957,8635026,-1228275,-3911323,-1745532,-15009320,-15736897,-15325904,-2409778,-2675839,-5301591,GLYHO
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GLYHO
