FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1AI,(Ara Toplam),(Subtotal),EREGL,4058078250,4253828313,3996260462,3835381759,3250585076,3840538185,4514808814,4919757807,4622420568,4838157734,4606594510,4305798900,4411401463,4097959613,4435031138,4561281327,4705268554,4631854506,5259599356,6489281949,5045696006,5335463097,5527585374
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,EREGL,3748944010,3837771279,3922982668,3967154601,4342156388,4453055923,4497963123,4549447390,4598067719,4674810801,4833173333,5030824151,5205583965,5452616933,5685900459,5951420690,6112334434,6407524699,6595037724,8598941409,6976411850,7031652726,7065639225
1B,Ticari Alacaklar,Trade Receivables,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,EREGL,5670288,5642331,5091808,5290810,6899338,6418772,6188656,4091215,3599823,3190925,2911584,3108851,3182230,3017364,2989463,2934323,2803368,3548029,3616470,4691960,3671727,4207408,4218428
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,EREGL,26894,26986,27298,26774,29374,29324,36877,36921,36894,36905,36923,6821162,6615089,4908541,4614599,5492230,5042667,4978091,4815095,6319957,4724809,4499704,4324076
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,EREGL,29272050,31524178,30857176,30938421,29804815,30211709,30922593,27730997,27566747,28807829,29562529,32353886,32332993,27490452,28370415,29984877,31377985,33420617,34933080,45427387,36599170,32606776,33642068
1BE,Canlı Varlıklar,Long-Term Live Assets,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,EREGL,50316493,50501933,50649095,49533548,49844979,49622236,49400191,49178462,48956525,48734857,48512945,48291213,48069242,47847705,137870597,149455772,148240208,147024841,145808820,208237184,32575825,32547322,32518734
1BFA,Stoklar,Stoklar,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,EREGL,40818354,44155204,43737607,42736018,43216358,48163732,47991455,49441249,48990077,54505434,53804421,12925582,12380575,13522010,13542405,15107065,17492301,20040626,26259226,34183057,28670048,35782872,34098183
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,EREGL,3432388817,3468516520,3545113955,3506375341,3635014627,3674115158,3725933442,3821247510,3845123129,3912506620,4013846627,4308966154,4425298471,4602550059,4686063699,4998597451,5114899300,5328428112,5536759424,7343011750,6116347727,6288547513,6337615099
1BGA,Şerefiye,Goodwill,EREGL,0,0,0,0,127429983,126392668,126392040,18747472,18747434,18747499,18747419,18747438,18747381,18747487,18747502,18747427,18747449,18747495,18747458,23514916,18747439,18747476,18747475
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,EREGL,50819266,50168770,49542376,55257847,171165716,169562897,168456687,276249157,272439868,268523851,264676021,264436099,260741513,257303321,254144534,256119127,253724261,250814315,248538814,308054951,242363184,239477600,238453042
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,EREGL,7153233,7865218,7840514,9728766,8669672,18601525,16661870,13828054,16437754,14618906,21023712,13044523,12765038,13121347,17826989,8623696,10202760,9118786,25405485,9074533,9837975,7312546,8475143
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,EREGL,132478614,179370141,190122840,267267077,270081527,329937902,325979313,288896353,316169468,325137975,380051153,322129244,385451433,464108645,521730256,466358723,509804134,591403788,550153851,616425714,482873946,367923511,353546978
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,EREGL,7807022259,8091599592,7919243130,7802536360,7592741464,8293594108,9012771938,9469205197,9220488287,9512968535,9439767843,9336623051,9616985428,9550576545,10120931598,10512702017,10817602988,11039379206,11854637080,15088223357,12022107856,12367115823,12593224599
1BM,KAYNAKLAR,LIABILITIES,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,EREGL,1565130138,1736480053,1525046870,1269271194,1472601549,1603468876,1720310529,1758204898,2196920312,2060048648,1910314196,1916964766,2165805095,2282073940,2800189492,3027728957,3148212753,2816113309,2428524186,2707371204,1925326415,2266228436,2464653982
2AA,Finansal Borçlar,Short-Term Financial Loans,EREGL,895883613,1045625848,808890320,509307250,613630347,560145011,730466693,727602262,1016942067,972576896,1001777912,1130273863,1403095717,1515969516,1843226172,1924672124,2037295941,1861802234,1434747605,1302817927,733482292,720380007,841334749
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,EREGL,436779610,420909489,423545492,506807620,521082510,620424223,546217663,504194338,670094384,729372551,604844196,599414905,571128947,523133214,634475972,794372103,739433798,687257285,696306794,1065485734,856825211,1270499442,1439654102
2AAGAB,Diğer Borçlar,Other Short-Term Loans,EREGL,13445111,31738604,29449795,17743888,55537598,18209386,18649165,17677076,52744774,12110907,12989635,11077995,21248814,16083357,14172172,39428408,65878845,13410582,12378732,35074916,73484116,56295225,10429950
2AAGAC,Müşteri Söz. Doğan Yük.,None,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,EREGL,59129682,52209467,69753419,72947112,100342893,117007670,108253415,111626151,163056569,97922882,103685728,54397128,59150398,74690989,71002990,44553478,37267156,45489717,42183720,41210156,46510333,39662090,40639273
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),EREGL,59931475,69879659,85795370,72209964,103237939,218517117,211758840,319906014,227573499,190071833,114752885,23406363,24792837,23461631,100209327,109606901,133542494,70710044,77243531,11272012,11642636,6598849,11034592
2AAGE,Borç Karşılıkları,Short-Term Provisions,EREGL,38610499,38903508,32862017,34122728,32575892,29626146,30772500,24928406,24186995,22769750,23397190,27729660,28700372,21267240,23332823,23688512,27469762,27260326,28289037,38595226,34181774,36786177,31107413
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,EREGL,61350148,77213478,74750457,56132630,46194370,39539323,74192254,52270651,42322024,35223828,48866651,70664852,57688010,107467993,113770036,91407432,107324757,110183121,137374768,212915233,169200052,136006646,90453903
2AAGG,(Ara Toplam),(Subtotal),EREGL,1565130138,1736480053,1525046870,1269271194,1472601549,1603468876,1720310529,1758204898,2196920312,2060048648,1910314196,1916964766,2165805095,2282073940,2800189492,3027728957,3148212753,2816113309,2428524186,2707371204,1925326415,2266228436,2464653982
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,EREGL,995971891,995190723,1050762921,1000743202,1047133968,1243269817,1241294733,1379269303,1361980837,1388245444,1365323063,1084926970,1118635070,1211482164,1265061803,990553282,1049451885,1447711439,2610450289,3706614203,3209774566,3191766937,3181630096
2BA,Finansal Borçlar,Long-Term Financial Loans,EREGL,337776495,337075779,367712652,378428162,344364210,514854817,525226601,521281435,520011389,507466899,493611828,448881540,487465629,393167270,327806425,372300272,456072762,917657981,2103847583,3001509404,2653912914,2678037948,2689066390
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBB,Diğer Borçlar,Other Long-Term Loans,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBBA,Müşteri Söz.Doğan Yük.,None,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,EREGL,125215224,144796295,129619634,130253609,123389243,138177187,139266288,120223920,117561496,140313814,133020035,183531123,188040317,167367876,162182017,189292266,179835083,205103709,193190112,219012642,170668346,178646577,176493641
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,EREGL,520891286,513044709,553109243,491811589,579138452,590005520,576574737,737491200,724139189,740212984,738455323,451888800,442502945,650478902,774629877,428352870,413021803,324432710,312910144,485288203,384525965,334501261,315507797
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,EREGL,12088886,273941,321393,249842,242063,232293,227107,272748,268763,251746,235876,625507,626179,468117,443484,607874,522236,517040,502450,803955,667342,581151,562268
2N,Özkaynaklar,SHAREHOLDERS EQUITY,EREGL,5245920231,5359928816,5343433339,5532521964,5073005947,5446855415,6051166676,6331730997,5661587138,6064674443,6164130584,6334731315,6332545263,6057020441,6055680303,6494419778,6619938349,6775554457,6815662605,8674237950,6887006875,6909120450,6946940522
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,EREGL,5087536124,5195969222,5179127115,5355984635,4918542706,5274804103,5854925965,6162876732,5522959525,5909836023,6005593652,6173672379,6173226008,5905700281,5900150733,6313437861,6429872865,6577632863,6612401199,8408890624,6673643339,6693448549,6727971218
2OA,Ödenmiş Sermaye,Share Capital,EREGL,531793664,510538983,450670856,470892139,419624017,402488529,393501602,262113383,238687899,209688822,188657888,186846039,182407571,135293936,127616131,118679068,108213062,106430533,102391575,198054539,185020233,175824617,168343690
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,EREGL,0,15527241,0,14321444,0,0,11967733,7971767,7259317,0,5737733,5682629,5547640,4114752,3881244,3609437,3291130,3236917,3114079,3777637,2813550,2673715,2559954
2OCB,Değer Artış Fonları,Market Value Surpluses,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,EREGL,961375826,997585734,1070406248,34535768,1079243358,66603687,101512395,50168876,15354997,33309369,40544736,108338779,60482703,41038284,35946000,-285379993,106526423,121404488,169847378,-346795467,-290030158,-297367202,-296852502
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,EREGL,531593254,510346437,463218562,484002852,554932740,532271875,520387093,373564293,514732363,452195622,406842244,402934978,396657772,314471890,296625902,315434993,326053964,324972556,317387523,389431193,301970518,290470456,282559858
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),EREGL,814633898,782074830,577186784,2145529754,58148379,1671421244,1671421215,1644979780,2186988168,2186988150,2186988158,2186987401,3325974004,3299178998,3299178991,3313114139,3401444984,3411823033,3427108989,4289615036,3794066137,3801485517,3811028219
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),EREGL,45648864,126613814,186656151,445207394,313840279,667113812,1214658609,1162815996,383677908,734838360,799388748,961191224,4706689,-151096151,-141013236,136755213,173169437,303685689,315584583,478431839,11270085,43527745,57335480
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,EREGL,2202490618,2253282182,2430988514,1761495284,2492753932,1934904955,1941477317,2661262638,2176258874,2292815701,2377434145,2321691330,2197449629,2262698573,2277915700,2711225005,2311173864,2306079647,2276967074,3346011396,2668532975,2676833700,2702996518
2ODA,Azınlık Payları,Minority Interests,EREGL,158384107,163959594,164306224,176537328,154463241,172051312,196240711,168854265,138627613,154838420,158536931,161058937,159319255,151320160,155529570,180981917,190065484,197921594,203261406,265347326,213363536,215671901,218969304
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,EREGL,7807022259,8091599592,7919243130,7802536360,7592741464,8293594108,9012771938,9469205197,9220488287,9512968535,9439767843,9336623051,9616985428,9550576545,10120931598,10512702017,10817602988,11039379206,11854637080,15088223357,12022107856,12367115823,12593224599
3B,Sürdürülen Faaliyetler,Continuing Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,EREGL,1043213634,2127002232,3257269874,4560345003,1413106679,3142977914,5313483663,7644402193,2090086444,4286593610,6317759389,7690809425,1390621764,3212996752,4550229135,6206835246,1606813796,3169258005,4614211989,7786020174,1476861066,2533302088,3828312746
3CA,Satışların Maliyeti (-),Cost Of Sales,EREGL,-899677472,-1808148761,-2738868849,-3717291257,-919650865,-1997575753,-3305710070,-4785467267,-1413859345,-2946268413,-4748067154,-6153717669,-1331047235,-2972957003,-4118956602,-5549771860,-1379772542,-2749738384,-4069142503,-7022733415,-1372015253,-2328744282,-3521917426
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,EREGL,143536162,318853470,518401025,843053745,493455814,1145402162,2007773593,2858934926,676227100,1340325197,1569692235,1537091756,59574529,240039749,431272533,657063386,227041254,419519621,545069486,763286759,104845813,204557806,306395320
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),EREGL,143536162,318853470,518401025,843053745,493455814,1145402162,2007773593,2858934926,676227100,1340325197,1569692235,1537091756,59574529,240039749,431272533,657063386,227041254,419519621,545069486,763286759,104845813,204557806,306395320
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),EREGL,-9409636,-19488475,-28506873,-36685501,-9954484,-21060653,-30582545,-42530062,-10890244,-22565748,-33569075,-44635903,-9911984,-26871227,-36594743,-49436316,-13929268,-29670833,-45445012,-78500627,-15425603,-32308878,-49015741
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),EREGL,-18070747,-36195351,-51738803,-70807090,-17410287,-34543070,-53022537,-75441009,-21128002,-42207657,-65225767,-92480109,-27901424,-62018378,-81628216,-112167659,-32462510,-75650412,-116901487,-204381831,-38590129,-80265454,-119974803
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),EREGL,-1041917,-2076207,-3036463,-4183111,-1083307,-2269757,-3762848,-5336944,-1373966,-2765106,-4307136,-6014802,-1694586,-4231292,-5669727,-7983160,-2087504,-4481320,-6794486,-12804661,-2310065,-4495685,-6786883
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,EREGL,16247596,51821069,88226246,84420095,9652936,15326183,20341637,75635851,3895743,10718910,23764466,57005681,44434822,94690176,184918535,192690023,114209329,126187555,136368371,373352712,14318412,34477446,54873752
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),EREGL,-6321335,-10950317,-16155958,-22747347,-6186003,-10807582,-15555341,-24588730,-11921256,-13442570,-24976861,-32370608,-41425565,-56608043,-55877814,-61176148,-8187550,-13169721,-21171406,-37540601,-10504528,-22276203,-32152632
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,EREGL,124940122,301964189,507189174,793050792,468474669,1092047283,1925191959,2786674034,634809374,1270063026,1465377863,1418596016,23075793,185000985,436420568,618990126,284583751,422734890,491125465,803411751,52333900,99689032,153339014
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,EREGL,115013861,261093437,435118887,731378044,465007736,1087528682,1920405663,2735626912,642834887,1272786686,1466590258,1393960943,20066535,146918853,307379847,487476251,178561973,309717056,375928501,467599641,48520016,87487789,130617893
3HA,Yatırım Faaliyetlerinden Gelirler,None,EREGL,554566,1082393,23134373,23596007,656304,1109529,1728659,3098549,1200198,2281382,3830862,7179893,2263242,4755513,10217779,15077721,3547303,7452739,9552200,19916971,16839036,17231106,17748216
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,EREGL,-2021853,-6028623,-6064907,-14297881,-1366895,-2003972,-1925723,-3056869,-2600502,-3181857,-3206660,-6644654,-5259850,-31729665,-28604231,-22860616,-979024,-1376829,-2240273,-10552720,-2275036,-2481477,-2908235
3HAB,Diğer Gelir ve Giderler,None,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,EREGL,-661358,1354457,460912,1093554,-570282,-164769,546029,-677188,-163676,1074659,1827485,4393377,-20695,894206,1680124,3288326,1391841,3438658,4946902,7809221,381706,1041012,2073081
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,EREGL,122811478,298372416,524719552,803442472,467193796,1090988072,1925540924,2786038526,633245395,1270237209,1467829549,1423524631,20058490,158921039,419714240,614495557,288543872,432249458,503384294,820585223,67279606,115479673,170252075
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),EREGL,46100300,43551426,50629735,78886156,92759930,118105945,135431663,81512506,45163461,64177836,83452164,90482036,40849711,124231950,125592225,138345768,20440419,53406039,102512361,191502194,56728464,93360552,121620057
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),EREGL,-21398635,-41162106,-54941425,-77278625,-14266105,-27297161,-40149833,-187851049,-51330993,-81979430,-115360158,-183134579,-61653265,-220211972,-267280164,-381978033,-103474559,-182574310,-297547181,-496135760,-112376436,-198325741,-279926928
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,EREGL,-1467286,-4946230,17069466,9298126,-710591,-894442,-197064,41680,-1400303,-900475,624202,535239,-2996608,-26974152,-18386452,-7782896,2568279,6075910,7311927,9364251,14564001,14749629,14839981
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,EREGL,147513143,300761736,520407861,805050004,545687621,1181796856,2020822754,2679699983,627077863,1252435615,1435921555,1330872088,-745063,62941017,278026301,370863292,205509732,303081187,308349473,515951657,11631634,10514484,11945204
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,EREGL,-94725831,-157729998,-290364605,-305616691,-179485914,-414927748,-631035235,-878210305,-209933749,-395923364,-466264762,-208209315,4234005,-264321586,-450420598,-189187668,-16657719,25464290,41121375,25591884,722397,37931718,53180952
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),EREGL,-65763769,-138934107,-236086631,-306223304,-118539849,-353043917,-577761587,-691693464,-227854494,-392030464,-470427363,-468216610,-4973140,-46130744,-137441838,-199816773,-35114218,-76489102,-87661710,-21147067,-3362423,-7701796,-14272652
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,EREGL,-28962061,-18795892,-54277974,606613,-60946066,-61883831,-53273649,-186516841,17920745,-3892900,4162601,260007295,9207145,-218190843,-312978760,10629105,18456499,101953392,128783086,46738952,4084820,45633515,67453604
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,EREGL,52787312,143031737,230043256,499433313,366201706,766869107,1389787519,1801489678,417144114,856512251,969656793,1122662773,3488942,-201380569,-172394296,181675624,188852013,328545477,349470849,541543541,12354031,48446202,65126156
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,EREGL,52787312,143031737,230043256,499433313,366201706,766869107,1389787519,1801489678,417144114,856512251,969656793,1122662773,3488942,-201380569,-172394296,181675624,188852013,328545477,349470849,541543541,12354031,48446202,65126156
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3LB,Azınlık Payları,Minority Interests,EREGL,3653497,9082749,14791488,28558622,12705154,31599281,56640641,61789019,14497138,32583961,37700507,39002081,-1291013,-3974636,1822428,12421032,7946113,12726832,15286524,27155232,593424,2214294,3421316
3Z,Ana Ortaklık Payları,Parent Shares,EREGL,49133815,133948988,215251768,470874690,353496552,735269826,1333146878,1739700659,402646976,823928290,931956287,1083660692,4779954,-197405933,-174216724,169254592,180905901,315818645,334184325,514388309,11760607,46231908,61704840
3ZD,Hisse Başına Kazanç,Earnings per Share,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,EREGL,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0
