FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1BB,Diğer Alacaklar,Other Receivables,TTKOM,5450429,5274305,4647189,4416296,3994941,3762923,3659902,2901146,2650731,2421726,2377305,6505605,4436465,2217970,2057792,3844456,2300393,2265572,2290090,5358788,2310903,2771147,2264271
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,TTKOM,0,0,0,10401335,0,0,0,4147158,3319058,4894556,2178028,3148996,1356643,879913,845949,1068383,549135,752342,757142,1827406,1187328,1033623,1544674
1BC,Finansal Yatırımlar,Financial Investments,TTKOM,2232470,2619211,2312070,2415811,2152791,2064881,2868177,1023815,996829,1441161,1296619,3850043,1671479,4429987,4534274,8563169,5865643,10258413,10486038,14253678,11849912,15852096,17999452
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,TTKOM,2671276,2477864,2267776,2369529,2061913,1877781,1788296,1159515,1027040,876919,766167,6412289,696693,500433,456611,5004764,3453666,3852755,4024164,5169706,4223800,4240890,4367196
1BFA,Stoklar,Stoklar,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,TTKOM,220888703,206567865,183414282,208020639,190345411,181119953,175627185,118242567,109239950,111200618,97983193,314054879,102643451,81615719,78584919,273332474,233726023,256821741,254226958,314100902,280396260,268325321,266302764
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,TTKOM,2212919091,2096432791,1961197239,2161382943,1937097760,1859988155,1899952105,1420935071,1295356566,1166109074,1441946356,4046275037,1595321663,1227655627,1631287246,3720095215,2677066375,2883802155,3086646939,4032015366,3320502726,3447788704,3698551258
1BGA,Şerefiye,Goodwill,TTKOM,6828838,6555904,5787129,6046793,5388452,5168413,5053010,3365835,3065025,2692644,2422583,25976137,2342322,1737329,1638737,23821432,17310442,18456271,19339604,24931507,20437282,20588158,21191440
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,TTKOM,1575318241,1578489388,1468618243,1626933819,1455565653,1423624467,1407147563,1069951921,982072493,897394646,844477660,3110362481,952664453,765299811,782318967,2685906115,1855395040,1882367988,1914006495,2962934016,2412640080,2464103269,2684561537
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,TTKOM,162879587,155452994,140964049,173358941,152614018,152607551,153721513,176919569,171310192,227666942,227186895,91792281,248556896,238025907,225413513,430678030,262445986,274257829,217072186,107690733,60022705,64522912,74544294
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,TTKOM,8858011,8096419,7473282,6212278,5800882,5361147,5206026,4498989,3344495,10493368,10713450,28660047,9132417,11701186,8444469,7048825,6058911,6019133,6268061,5394383,16165086,15506450,4519042
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,TTKOM,6423477931,6104817592,5762842961,6016995170,5437142840,5290414793,5434776885,4368878529,4334900331,3907745486,4114952162,9999149210,4615036325,4011945527,4364698717,9532832123,6745905496,6848034806,7116680699,9590992288,7543436222,7736584557,8336964667
1BM,KAYNAKLAR,LIABILITIES,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,TTKOM,2208280939,1911832106,1819374083,1914280140,1642223768,1352377212,1392521221,1347791807,1700627886,1402235163,1282416492,2335467649,1633799550,1886065730,1838539306,2769707541,2238085093,1564578003,1508975528,2292389727,1338772496,1517981910,1620166829
2AA,Finansal Borçlar,Short-Term Financial Loans,TTKOM,1182133100,1036687769,967597023,822797907,618716670,478062650,542281860,533009661,786019436,824194376,717712334,1083561179,984449807,1286757971,1195068512,1634101176,1548028451,810241476,732129833,944774616,388422623,473829109,456822874
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,TTKOM,594734331,579871490,560992506,712193550,477769878,438297474,449515656,578832247,354992601,364868076,346845425,834958360,376619154,349730340,368116167,690238545,370230061,373623716,386674205,778001791,516542315,610462695,672326221
2AAGAB,Diğer Borçlar,Other Short-Term Loans,TTKOM,202345210,124196193,120642399,133694351,390350806,280903644,224425994,104525425,449382753,83970787,89648719,159620115,119732799,111653524,102372129,158294378,123264417,131808042,144177196,204560051,171988782,157400282,156585148
2AAGAC,Müşteri Söz. Doğan Yük.,None,TTKOM,63348021,64352564,66065128,83864410,66274698,63553169,63905784,53425373,48217888,54614292,56526485,102758488,56228854,55627261,54350106,103412735,79014612,78329892,81521217,126098012,92218736,74002145,78256825
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346183,4184629,8284329,10423096
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),TTKOM,11380992,8767705,10199712,23202336,11964200,18266424,20616448,12020819,9677158,8591970,3817843,5939622,10035491,5115541,3321738,855167,217570,2310607,3382930,16528700,29464340,53302614,82802177
2AAGE,Borç Karşılıkları,Short-Term Provisions,TTKOM,46414799,40148786,45295254,59655845,26089584,33434377,48174377,39664120,23337334,24372132,30585756,67717329,24038816,27853001,39445052,78558253,26320199,40906667,61598567,99822665,32987627,51127664,69076563
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,TTKOM,107924485,57807600,48582061,78871742,51057932,39859474,43601102,26314162,29000716,41623531,37279931,80912556,62694629,49328092,75865602,104247286,91009782,127357604,99491582,121257710,102963443,89573073,93873925
2AAGG,(Ara Toplam),(Subtotal),TTKOM,2208280939,1911832106,1819374083,1914280140,1642223768,1352377212,1392521221,1347791807,1700627886,1402235163,1282416492,2335467649,1633799550,1886065730,1838539306,2769707541,2238085093,1564578003,1508975528,2292389727,1338772496,1517981910,1620166829
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,TTKOM,2703680164,2630697396,2562754629,2483199107,2440673916,2502619395,2325787172,1953917996,1922713404,1783251015,1784019437,3350773543,1936863528,1351603349,1342846277,1951190182,997310534,1534058348,1656444379,2114042387,1837637715,1707823768,1842302413
2BA,Finansal Borçlar,Long-Term Financial Loans,TTKOM,2302115475,2204159872,2167821328,2034117077,2037355529,2080723329,1943870032,1698951472,1702306884,1570041219,1570078374,2603892857,1633284066,1100829313,1076370597,1591119483,733094523,1236550586,1364160257,1558137821,1328699651,1182426983,1260899629
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19688492
2BBB,Diğer Borçlar,Other Long-Term Loans,TTKOM,6383043,5264678,5163014,5873505,4395861,4734300,5058744,3017973,2927405,2952838,2943548,5112855,3577898,3322123,2785350,4695995,2997718,3114340,2724347,5664982,9403336,9149561,9542249
2BBBA,Müşteri Söz.Doğan Yük.,None,TTKOM,108101345,110541901,104635729,135687166,109187728,107391184,101057845,106168052,101553040,97063817,91809067,176661328,104945069,99305208,94281120,145140194,95706415,91991832,92586265,105095322,83419068,86561222,86777806
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,TTKOM,151845020,159465830,144410780,164582857,128586467,134817443,131771881,96730398,96368602,104917383,98568464,216013720,190722490,144421947,155870306,199151445,146117810,188264300,191577123,255736102,219797667,223263079,222245200
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,TTKOM,65534453,79738604,71792125,96214431,103524602,120009660,93779189,22690032,8923040,3932025,20619984,349092782,4334004,3724758,13538905,11083065,19394069,14137289,5396387,189408160,196317992,206422924,243149037
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,TTKOM,69700828,71526512,68931653,46724071,57623729,54943479,50249480,26360069,10634432,4343734,0,0,0,0,0,0,0,0,0,-0,0,0,0
2N,Özkaynaklar,SHAREHOLDERS EQUITY,TTKOM,1511516827,1562288090,1380714249,1619515923,1354245156,1435418186,1716468492,1067168726,711559041,722259307,1048516233,4312908018,1044373248,774276448,1183313134,4811934401,3510509869,3749398455,3951260791,5184560174,4367026011,4510778878,4874495426
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,TTKOM,1511516827,1562288090,1380714249,1619515923,1354245156,1435418186,1716468492,1067168726,711559041,722259307,1048516233,4312908018,1044373248,774276448,1183313134,4811934401,3510509869,3749398455,3951260791,5184560174,4367026011,4510778878,4874495426
2OA,Ödenmiş Sermaye,Share Capital,TTKOM,531793664,510538983,450670856,470892139,419624017,402488529,393501602,262113383,238687899,209688822,188657888,186846039,182407571,135293936,127616131,118679068,108213062,106430533,102391575,99027269,92510117,87912309,84171845
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCB,Değer Artış Fonları,Market Value Surpluses,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,TTKOM,80874269,86403909,98963972,97012660,98990864,103495670,102585306,116509773,118286971,111609092,106308935,169659567,118886688,120417208,115052140,157797961,101246058,95693517,96865852,104591777,83457817,94372432,90283755
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,TTKOM,357968396,343661148,308855554,322713684,307930654,295356202,288761369,192345391,26725816,23478797,21123970,145146167,20931842,15525404,14644352,142984982,103903616,110781200,116083347,149648062,122672142,123577604,127198833
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),TTKOM,350150422,337545474,214999356,206787977,320422142,307337596,300475238,179385531,366810175,322244869,289925022,1202437006,495310666,367411672,346717786,1431085235,1624137171,1640837243,1718311943,2137823821,1999183136,2022057650,2082123487
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),TTKOM,100387450,239395084,266987458,427552975,162527096,302213112,525931306,431472628,38238892,116998634,168400558,368864403,33634080,1726544,165839751,803939976,32254233,77521932,114716097,300095287,135704306,259110729,513030138
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,TTKOM,90342627,44743491,40237053,94556487,44750384,24527076,105213671,-114657979,-77190712,-61760907,274099859,2239954837,193202399,133901684,413442974,2157447179,1540755729,1718134029,1802891977,2368191731,1933498495,1923748154,1977687367
2ODA,Azınlık Payları,Minority Interests,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,TTKOM,6423477931,6104817592,5762842961,6016995170,5437142840,5290414793,5434776885,4368878529,4334900331,3907745486,4114952162,9999149210,4615036325,4011945527,4364698717,9532832123,6745905496,6848034806,7116680699,9590992288,7543436222,7736584557,8336964667
3B,Sürdürülen Faaliyetler,Continuing Operations,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,TTKOM,1030755438,2048132294,3064587328,4025427890,1024552284,1998559551,3011923409,3840041926,677841177,1357131802,2058365476,5501105511,1517488952,3042547951,4524819784,6070258911,1244963139,2700488480,4510264095,6167880765,1257633339,2634785152,4288489322
3CA,Satışların Maliyeti (-),Cost Of Sales,TTKOM,-538998298,-1086958982,-1628414207,-2234797266,-559681076,-1099282672,-1658954885,-2174131546,-404543962,-822297494,-1248646185,-4236358207,-1209450588,-2401467346,-3554166380,-4745218082,-811490396,-1739673778,-2806673761,-3899647589,-746035862,-1543845686,-2460546190
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,TTKOM,491757139,961173312,1436173121,1790630623,464871209,899276879,1352968523,1665910380,273297215,534834309,809719291,1264747304,308038363,641080604,970653404,1325040829,433472743,960814702,1703590335,2268233176,511597477,1090939466,1827943131
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),TTKOM,491757139,961173312,1436173121,1790630623,464871209,899276879,1352968523,1665910380,273297215,534834309,809719291,1264747304,308038363,641080604,970653404,1325040829,433472743,960814702,1703590335,2268233176,511597477,1090939466,1827943131
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),TTKOM,-117045526,-221488254,-324470276,-347149546,-78944055,-153841943,-232441905,-296263620,-55478297,-111513196,-171367247,-542731218,-177695042,-336194764,-465491578,-629121089,-134171977,-276397869,-437187515,-560442979,-114669897,-233296467,-361728319
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),TTKOM,-95582947,-172758348,-246875287,-330230977,-86278050,-161464032,-238825567,-306489560,-63674000,-123809163,-184550764,-680463600,-213105585,-392854523,-580177884,-789002004,-169120628,-320265717,-534577076,-754224395,-156098062,-299807951,-460628136
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),TTKOM,-8927355,-18949748,-26775188,-35162351,-8726953,-16923682,-24979859,-30679275,-6329347,-12522278,-19547885,-58231681,-24828759,-42034295,-59149409,-78470539,-21483234,-43111600,-66416295,-75383777,-17754782,-36080595,-54663177
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,TTKOM,15824026,24043044,37820582,68098605,16396257,31814241,47317802,67550605,11933637,22029091,32599184,88671384,30607564,103516634,102962195,186334282,43170568,62055953,97401239,218152094,22301957,46433889,60394238
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),TTKOM,-36101754,-50115999,-89702380,-84149161,-28936795,-44180411,-57000465,-191246512,-30456128,-45677828,-65136532,-153798517,-40261896,-200650599,-200429807,-309146364,-40913493,-63199527,-112009758,-131589236,-41120131,-85704882,-116319489
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,TTKOM,249923583,521904007,786170572,1062037193,278381612,554681051,847038529,908782018,129293080,263340935,401716046,-81806327,-117245354,-227136942,-231633079,-294364884,110953979,319895942,650800929,964744882,204256563,482483459,894998247
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,TTKOM,270201311,547976962,838052370,1078087749,290922150,567047221,856721192,1032477925,147815570,286989672,434253395,-16679195,-107591022,-130002977,-134165467,-171552803,108696904,321039515,665409449,878182024,223074736,521754452,950923499
3HA,Yatırım Faaliyetlerinden Gelirler,None,TTKOM,15544372,26223725,37514099,53766715,28994863,54636148,92324144,128102445,35145704,96419139,152021146,305021049,70569890,193808202,254729888,283545755,46596555,82344247,121038971,157913516,22394715,28086992,32808761
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,TTKOM,-14228,-356785,-623656,0,-842527,-507615,-759875,-1880642,-256071,-1101999,-1087530,-8188740,-26570,-245849,-532548,-2875460,-5878,-683608,-1003222,-362173,-270909,-301811,-816752
3HAB,Diğer Gelir ve Giderler,None,TTKOM,-8874204,-18405310,-28304036,-39651401,-5899039,-11980484,-17425289,-20859491,-3535969,-5780707,-8021804,-22029056,-5947645,-10931069,-18934316,-23420239,-4047522,-8219011,-16177757,-25754885,-5868043,-11977572,-19304903
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,TTKOM,256579523,529365636,794756979,1076152507,300634910,596829099,921177509,1014144331,160646744,352877369,544627858,192996926,-52649679,-44505658,3629946,-37114829,153497133,393337570,754658922,1096541341,220512325,498291067,907685354
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),TTKOM,76824511,113439539,193212505,142060566,96234830,107233343,122086720,561942642,56538580,161849109,206580814,400295198,44272334,662189187,684105755,733040821,40420412,107773941,122445539,147782262,68715849,111104521,164678454
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),TTKOM,-197048123,-324222689,-598990454,-677207490,-168647175,-285921317,-404917639,-946311041,-196410296,-483598727,-697102968,-139275384,136839562,-773259402,-417547427,-488085689,34711478,-90383130,-205670756,-303608212,-50837500,-170977150,-258632750
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,TTKOM,6655939,7461629,8586407,14115314,22253298,42148049,74138980,105362313,31353664,89536434,142911812,274803253,64595675,182631284,235263025,257250056,42543154,73441628,103857993,131796459,16255763,15807608,12687106
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,TTKOM,136355911,318582486,388979030,541005584,228222565,418141125,638346591,629775932,20775028,31127751,54105703,454016740,128462217,-155575873,270188274,207840304,228629023,410728381,671433705,940715392,238390674,438418438,813731058
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,TTKOM,-28304628,-65318420,-81089245,-88803133,-45158848,-85052261,-61111413,15754589,19354399,100055500,142221752,-38153752,-57382210,40431128,-245026413,787153086,-114426542,-157198123,-281263290,-618066490,-96779936,-163210445,-261604473
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),TTKOM,-10037959,-18341577,-29224523,-53183296,-11416719,-30808389,-53841272,-69192147,-10754193,-19735348,-21133368,-41425974,-11860729,-13839536,-16355185,-16464084,-3524403,-9318944,-16057218,-32647609,-18791723,-69812490,-138286077
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,TTKOM,-18266669,-46976844,-51864722,-35619837,-33742129,-54243871,-7270141,84946736,30108592,119790848,163355121,3272222,-45521481,54270664,-228671228,803617170,-110902139,-147879179,-265206072,-585418880,-77988213,-93397955,-123318396
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,TTKOM,108051283,253264066,307889786,452202451,183063717,333088865,577235178,645530520,40129427,131183250,196327456,415862988,71080007,-115144745,25161862,994993390,114202481,253530258,390170415,322648902,141610739,275207993,552126585
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,TTKOM,108051283,253264066,307889786,452202451,183063717,333088865,577235178,645530520,40129427,131183250,196327456,415862988,71080007,-115144745,25161862,994993390,114202481,253530258,390170415,322648902,141610739,275207993,552126585
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3LB,Azınlık Payları,Minority Interests,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Z,Ana Ortaklık Payları,Parent Shares,TTKOM,108051283,253264066,307889786,452202451,183063717,333088865,577235178,645530520,40129427,131183250,196327456,415862988,71080007,-115144745,25161862,994993390,114202481,253530258,390170415,322648902,141610739,275207993,552126585
3ZD,Hisse Başına Kazanç,Earnings per Share,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,TTKOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
