FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2D,IV. PARA PİYASALARINA BORÇLAR,IV. FUNDS FROM MONEY MARKET,15413712583,20264862257,20247089390,20088996574,17435153446,18810409148,23955870619,20592680803,20896526527,24715613930,25078431214,19833412488,20326030799,25424539622,25292384611,9071825070,4567173801,9416339491,3085423896,1187756437,13151599521,15952510548,18730529746,22996468010,36667218998,33280222159,39451652645,48235437117,10132842601,50901235296,41335700993,40099267881,66963315644,88256552092,50464730442,123180544183,178497816802,271035331757,336650578019,338407212911,270936072876,344670602395,290565408321,ISCTR
2DA,4.1 Bankalararası Para Piyasalarına Borçlar,4.1 Interbank Money Market Payables,0,0,0,0,0,1800436518,1650365642,3251510653,2901231276,7147665479,5699009326,2502637260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2DB,4.2 İMKB Takasbank Piyasasına Borçlar,4.2 Istanbul Stock Exchange Money Market Payables,0,0,0,0,0,0,0,0,50815619,280164902,0,488022346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2DC,4.3 Repo İşlemlerinden Sağlanan Fonlar,4.3 Funds Provided Under Repurchase Agreements,15413712583,20264862257,20247089390,20088996574,17435153446,17009972630,22305504977,17341170150,17944479632,17287783550,19379421888,16842752882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2E,V. İHRAÇ EDİLEN MENKUL KIYMETLER (Net),V. MARKETABLE SECURITIES ISSUED (Net),18113448367,19726646287,21300626502,19760981030,17894898004,18977485897,18962519009,22465032783,22959141083,24492342602,24459607847,25911084979,26992652880,30075872793,37840362653,29444860518,31879639286,29303566576,29945363770,31117116648,37009162877,31988048475,33859350462,30840555478,33632746101,28506639480,30058746823,30635775237,33273417179,26536148391,28755871732,28314069023,34650496419,50036364956,52357832171,68485961817,84853855175,66426839288,70893649928,55605606273,74051489138,102596215884,117116519460,ISCTR
2EA,5.1 Bonolar,5.1 Bills,6762716361,8239663302,8045029759,7479120997,6168904807,6076622498,5319964164,4556600880,4325306612,3685976400,3108049727,3309247220,3318067154,4082850428,4496819328,4386244156,4760612353,5210318985,5452454172,5231925304,7195090123,6430170851,5262468595,3960629118,2862074414,3085025745,3848817454,3133750239,4176995469,3956929129,2878469365,1755209894,5362569565,6785537857,564527323,1125238650,8277002068,10324802610,2991760410,1356383372,19899678120,16680870983,12634390839,ISCTR
2EB,5.2 Varlığa Dayalı Menkul Kıymetler,5.2 Asset Backed Securities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2EC,5.3 Tahviller,5.3 Bonds,11350732006,11486982986,13255596743,12281860034,11725993196,12900863399,13642554845,17908431902,18633834470,20806366203,21351558120,22601837758,23674585725,25993022365,33343543325,25058616362,27119026934,24093247591,24492909598,25885191344,29814072753,25557877623,28596881867,26879926360,30770671688,25421613735,26209929370,27502024998,29096421710,22579219262,25877402368,26558859129,29287926854,43250827099,51793304848,67360723167,76576853108,56102036677,67901889518,54249222901,54151811018,85915344901,104482128621,ISCTR
2F,VI. FONLAR,VI. FUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2FA,6.1 Müstakriz Fonları,6.1 Borrower Funds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2FB,6.2 Diğer,6.2 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2G,VII. MUHTELİF BORÇLAR,VII. MISCELLANEOUS PAYABLES,6716797705,6418793936,7130914604,6850329705,7546306493,7521765677,7591671154,8602441585,10478662536,8089898423,10085668479,10076650546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2H,VIII. DİĞER YABANCI KAYNAKLAR,VIII. OTHER EXTERNAL RESOURCES,2890370357,2704109752,2955788867,2117089147,2205828483,3608532979,3509742719,2111519189,2755628366,3782181679,1808902455,2084348392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2I,IX. FAKTORİNG BORÇLARI,IX. FACTORING PAYABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2J,X. KİRALAMA İŞLEMLERİNDEN BORÇLAR,X. LEASING TRANSACTONS PAYABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484577884,1455344102,1420287365,1396258811,1473358968,1474566958,1408431454,1389212832,1497469508,1556699330,1559771321,1700436959,1891426326,1973824079,2066989799,2152204417,2950857459,3068420318,3125051250,3267039080,4689744372,5117323859,5272695673,5551825338,6998676602,8239042113,8453739856,ISCTR
2JA,10.1 Finansal Kiralama Borçları,10.1 Gross Financial Lease Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2JB,10.2 Faaliyet Kiralaması Borçları,10.2 Operational Financial Lease Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2JC,10.3 Diğer,10.3 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2JD,10.4 Ertelenmiş Finansal Kiralama Giderleri ( - ),10.4 Deferred Finance Leasing Expenses ( - ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2K,XI.  RİSKTEN KORUNMA AMAÇLI TÜREV FİNANSAL BORÇLAR,XI. DERIVATIVE FINANCIAL LIABILITIES FOR HEDGE PURPOSES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2KA,11.1 Gerçeğe Uygun Değer Riskinden Korunma Amaçlılar,11.1 Hedging For Fair Value Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2KB,11.2 Nakit Akış Riskinden Korunma Amaçlılar,11.2 Hedging For Cash Flow Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2KC,11.3 Yurtdışındaki Net Yatırım Riskinden Korunma Amaçlılar,11.3 Hedging For Net Investments Risk in Abroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2L,XII.  KARŞILIKLAR,XII. PROVISIONS,6527498122,6657940146,6874155527,7093692883,6781139223,7054270178,7300638333,7544552507,7785028706,7929626623,8251730211,8808668041,6344055496,6383569200,6548812963,6256415152,6726158635,5866817069,6168891808,7042335873,7983091223,8109418277,9792218676,10224559326,10904769286,10789971630,11823262530,15487299415,16959303122,22383719849,24182296453,30539055353,29687806375,28730575523,32156036413,39920831095,34880783143,33879795344,33979352225,37537854955,36156785612,37477751027,40853212976,ISCTR
2LA,12.1 Genel Karşılıklar,12.1 General Loan Loss Provision,2537615998,2693352832,2836987757,2851807646,2837657752,2937475004,3033436286,3073837983,3286950387,3338826999,3393599589,2910590206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2LB,12.2 Yeniden Yapılanma Karşılığı,12.2 Restructuring Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2LC,12.3 Çalışan Hakları Karşılığı,12.3 Provision For Employ Benefits,493995301,516931129,527108053,553062859,581850643,608257445,627356302,629142289,664182027,694451800,714951646,807181956,848482647,895320296,919791113,1003356487,1071236979,1129598542,1174891202,1237991286,1300266264,1380190665,1415332402,1481892554,1568632294,1642504072,1698853903,2392829129,2611110167,2761840714,2926744220,5507247391,4791371250,5071697914,5391194531,5644810226,6333785399,7575763909,7986615416,6258357490,6919441697,7403336116,7908330510,ISCTR
2LD,12.4 Sigorta Teknik Karşılıkları (Net),12.4 Insurance Technical Reserves (Net),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2LE,12.5 Diğer Karşılıklar,12.5 Other Provisions,3495886823,3447656184,3510059717,3688822378,3361630828,3508537728,3639845745,3841572234,3833896292,3896347824,4143178976,5090895880,5495572849,5488248904,5629021850,5253058665,5654921656,4737218528,4994000605,5804344587,6682824959,6729227612,8376886274,8742666772,9336136992,9147467558,10124408627,13094470287,14348192955,19621879134,21255552233,25031807962,24896435124,23658877609,26764841882,34276020869,28546997744,26304031435,25992736809,31279497465,29237343915,30074414911,32944882466,ISCTR
2M,XIII. VERGİ BORCU,XIII. TAX LIABILITIES,364340272,300463750,276402930,585049619,753854355,654009103,413448904,373971200,789097091,753997354,449152637,787119106,665437017,467432500,528985039,1488945851,569686734,859129567,1280677410,1222781332,566680757,2294141822,515136143,2420099740,508796474,541876374,573457280,1831216803,9774996675,967173098,3849836450,7643450828,10750080100,3298215042,3322071014,9607885471,10794937046,6453834255,7741040711,9934134079,11576634108,14752711297,17370166156,ISCTR
2MA,13.1 Cari Vergi Borcu,13.1 Current Tax Liabilities,364340272,300463750,276402930,585049619,753854355,654009103,413448904,373971200,789097091,753997354,449152637,787119106,665437017,467432500,528985039,1488945851,569686734,859129567,1280677410,1222781332,566680757,2294141822,515136143,2420099740,508796474,541876374,573457280,1831216803,9774996675,967173098,3849836450,6562922124,9258259890,1832627801,3322071014,9607885471,10794937046,6453834255,7741040711,9934134079,11576634108,14752711297,17370166156,ISCTR
2MB,13.2 Ertelenmiş Vergi Borcu,13.2 Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080528703,1491820210,1465587241,0,0,0,0,0,0,0,0,0,ISCTR
2N,XIV. SATIŞ AMAÇLI ELDE TUTULAN  DUV  BORÇ.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2NA,14.1 Satış Amaçlı,14.1 Held For Sale Purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2NB,14.2 Durdurulan Faaliyetlere İlişkin,14.2 Held From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2NBA,XV.  SERMAYE BENZERİ KREDİLER,XV. SUBORDINATED LOANS,3689133376,3736331022,4269059033,4047102695,2841856720,4004725013,4248962184,4929979084,5160480358,6651390195,7965798352,8287918940,8706210808,9791873679,12705741860,11158717444,11998732154,12846663805,13114646798,13546890359,19859292294,20529820273,23055816359,22138492584,24466229601,25498631504,26098154705,37470952035,41660628018,46815324554,52026703919,33558704730,34377888746,45773860071,48238533114,39870934155,43232875120,44484662618,45324329611,46985276618,40724538130,42658288810,65077225907,ISCTR
2O,XVI. ÖZKAYNAKLAR,XVI. SHAREHOLDERS' EQUITY,28510967511,28828061136,29514614995,32034750125,33386973999,34567779158,35020402768,35960711727,37393085002,39934374973,40941847429,42983945138,44762371821,45074271485,46590711130,49720251696,50412466513,52455502215,54623464981,58873288380,58530613725,63265501270,64746457181,67781248656,66606119181,70566892299,74771685684,86839186793,108379340861,124766117701,146666631999,191375845349,196882303741,208451146858,221707337951,267797162643,274991775009,285498026402,290553226336,318337389995,326438282274,360537592354,380644298226,ISCTR
2OA,16.1 Ödenmiş Sermaye,16.1 Paid-in Capital,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499966304,4499986500,4499966304,4499966304,4499966304,4499986500,4499986500,4499986500,4499986500,4499994600,9999970000,9999970000,9999970000,9999988000,9999988000,9999988000,9999988000,9999988000,24999970000,24999970000,24999970000,24999970000,24999970000,24999970000,24999970000,ISCTR
2OB,16.2 Sermaye Yedekleri,16.2 Capital Reserves,5594928105,4999063567,5294075358,6934742073,8153520947,7972473302,7381811725,6900802327,8013570995,9346834011,9158965418,3797556564,1568605254,1568605254,1251313630,1047425157,1055138099,1064006033,1076239941,1043823869,1039972213,1043377187,1118264626,1126185621,1120226639,1125156625,1136207591,1113437664,1158683524,1125905622,1110312669,1165148602,1255059494,1265348482,1292979448,1305535433,1241815510,1328146406,1381305342,4795104246,3780236464,4253931895,4378569746,ISCTR
2OC,16.2.1 Hisse Senedi İhraç Primleri,16.2.1 Share Premium,3693972,3693972,3693972,3693972,3693972,3693972,3693972,3693972,3693972,3693972,3693972,5449959,5449959,5449959,5449959,5531959,5529959,5529959,5530959,5813983,5855956,5846956,88512337,90723728,90788728,90788728,109902670,109147869,109157673,109156673,109156673,109155869,109155869,109469869,109478869,110263868,95649885,96319884,96752884,98876881,93097888,537108355,537179355,ISCTR
2OD,16.2.2 Hisse Senedi İptal Karları,16.2.2 Share Cancellation Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OE,16.2.3 Menkul Değerler Değerleme Farkları,16.2.3 Valuation Changes Of Marketable Securities,3957293368,3361428830,1380449663,3038074251,4256853125,4110130223,3519468646,3026200340,4138969008,5454512157,5266645564,-1158167328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OF,16.2.4 Maddi Duran Varlıklar Yeniden Değerleme Farkları,16.2.4 Revaluation Changes Of Property And Equipment,0,0,2275990957,2279072934,2279072934,2244748191,2244748191,2254170121,2254170121,2271889988,2271887988,3518297655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OG,16.2.5 Maddi Olmayan Duran Varlıklar Yeniden Değerleme Farkları,16.2.5 Revaluation Changes Of Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OH,16.2.6 Yatırım Amaçlı Gayrimenkuller Yeniden Değerleme Farkları,16.2.6 Revaluation changes of real estates for investment purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OI,16.2.7 İşt. Bağlı Ort. Bedelsiz Hisse Senetleri,None,26691800,26691800,26691800,26691800,26691800,26691800,26691800,26691800,26691800,26691800,26691800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OJ,16.2.8 Riskten Korunma Fonları (Etkin kısım),16.2.8 Hedge Funds,0,0,0,0,0,0,0,0,0,0,0,-72999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OK,16.2.9 Satış Amaçlı Elde Tut. Dur. DUV Farkları,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OL,16.2.10 Diğer Sermaye Yedekleri,16.2.6 Other Capital Reserves,1607248965,1607248965,1607248965,1587209115,1587209115,1587209115,1587209115,1590046094,1590046094,1590046094,1590046094,1432049277,1563155295,1563155295,1245863671,1041893198,1049608141,1058476074,1070708983,1038009886,1034116257,1037530231,1029752289,1035461894,1029437912,1034367897,1026304921,1004289795,1049525851,1016748950,1001155997,1055992733,1145903625,1155878613,1183500580,1195271566,1146165625,1231826522,1284552459,4696227365,3687138575,3716823540,3841390390,ISCTR
2OM,16.3 Kar Yedekleri,16.3 Profit Reserves,17503928931,17509043893,17522016796,17507826902,19764488004,19774946926,19769090970,19825780545,23237013002,23198126293,23177325449,24088329627,27238501039,27238501039,27238501039,27238501039,34007535353,34007535353,34007535353,34007687977,40078950890,40078950890,40078950890,40079130762,46080876757,46080876757,46080876757,46080959703,57986126041,57621110136,57594854215,58410866907,111111059667,111231597522,111211336546,110787042055,161589658092,162896203524,162840429591,161392581329,204815301221,205089089893,206211949545,ISCTR
2ON,16.3.1 Yasal Yedekler,16.3.1 Legal Reserves,2483699402,2483699402,2483699402,2483699402,2714056677,2714056677,2714056677,2714056677,3076022967,3076022967,3076022967,3076022967,3504629757,3504629757,3821921382,4034931787,4372202261,4372202261,4372202261,4372221883,4673454005,4673454005,4673454005,4673474980,5065770803,5065770803,5065770803,5065779921,6168838493,6168838493,6168838493,6168849597,10567128319,10567128319,10567128319,10567128319,15020279976,15020279976,15020279976,14795587245,17588953893,17588953893,17588953893,ISCTR
2OO,16.3.2 Statü Yedekleri,16.3.2 Status Reserves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OP,16.3.3 Olağanüstü Yedekler,16.3.3 Extraordinary Reserves,15017925546,15017925546,15017925546,15017925546,17057657273,17057657273,17057657273,17057657273,20176375920,20176375920,20176375920,20176375920,23733871282,23733871282,23416579657,23203569252,29635333092,29635333092,29635333092,29635466093,35405496885,35405496885,35405496885,35405655783,41015105954,41015105954,41015105954,41015179782,51817287548,51452271643,51426015721,52242017310,100543931347,100664469202,100644208227,100219913736,146569378117,147875923549,147820149616,146596994083,187226347328,187500136000,188622995652,ISCTR
2OR,16.3.4 Diğer Kar Yedekleri,16.3.4 Other Profit Reserves,2303983,7418944,20391847,6201954,-7225946,3232976,-2622980,54066595,-15385885,-54272594,-75073438,835930741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2OT,16.4 Kar veya Zarar,16.4 Profit or Loss,912144170,1819987372,2198556537,3092214846,968998744,2320392625,3369533769,4734162551,1642534701,2889448364,4105590257,10598092642,7659462646,9085932965,10444997788,12762173437,7604861055,8543631026,9686465468,11975549073,7406536540,8999594611,11600414136,13081785755,7875225374,10336512990,13250226249,18882458341,8474026578,23027475917,38175423473,61703271956,13185185178,31783883859,52345446185,72564669922,14303081836,29480695623,35077872907,46374837350,14214085943,31741206911,46501759198,ISCTR
2OU,16.4.1 Geçmiş Yıllar Kar/Zararı,16.4.1 Prior Year Profit/Loss,0,0,0,9546929,0,32991753,32991753,32991753,0,2366982,2369982,4396860076,5852703175,5750945937,5871728033,5993139124,6146909972,6134369066,5928865605,5907980276,5950426443,5964482338,6416313955,6270889187,6021530935,6287370138,6201675395,5414579502,42165874,55700833,165896502,165465801,282538661,286197657,299958640,299958640,255299694,329872604,393117528,857446971,1796485844,1951396658,2499443001,ISCTR
2OV,16.4.2 Dönem Net Kar/Zararı,16.4.2 Current Year Profit/Loss,912144170,1819987372,2198556537,3082667917,968998744,2287400872,3336542016,4701170798,1642534701,2887081382,4103220275,6201232565,1806759471,3334987028,4573269756,6769034314,1457951083,2409261960,3757599863,6067568797,1456110097,3035112273,5184100182,6810896567,1853694439,4049142853,7048550854,13467878839,8431860704,22971775084,38009526971,61537806155,12902646517,31497686203,52045487545,72264711282,14047782143,29150823019,34684755378,45517390379,12417600099,29789810252,44002316197,ISCTR
2OVA,16.5 Azınlık Payları,16.5 Minority Shares',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
2Z,PASİF TOPLAMI,TOTAL LIABILITIES,252928656078,268269481207,279939486822,275715519451,276017903187,288279431373,292879475928,311623579573,333446212165,340507801288,346436773892,362240820552,370924361530,398336557268,444330982864,416384486126,425978643285,432777079379,434741252671,468058066822,511921686747,546634658817,597181427324,593900650293,630843865463,661616790144,700234765289,926567912117,1006886060333,1145804513576,1290951405134,1408320978013,1575040437949,1945930988880,2078619659653,2453780354460,2666033172756,2886227281523,3197227266323,3323772448468,3676738527908,3975553726330,4220635810231,ISCTR
3A,I. FAİZ GELİRLERİ,I. INTEREST INCOME,4393112105,9036712333,14080290567,19200217229,5266434565,10612705532,16289559024,22327417813,6255416160,12963989926,20070507713,27655257918,7823607417,16637950416,27785818941,38840090167,10696011909,21880838157,32724495960,43042220873,10100823365,20154306085,31082592255,42516204451,12365864902,26380434858,41595446213,60904269915,23033320900,52245081264,86257483227,123454604854,38891161331,82598571882,140835704997,222485714017,102849305581,228000984398,372109788468,530914344902,167231863322,354123317052,550743676107,ISCTR
3AA,1.1 Kredilerden Alınan Faizler,1.1 Interest on Loans,3569007275,7356240917,11498114902,15687988529,4266439053,8610376526,13192633214,18120159317,5038497272,10472038586,16224032515,22339113725,6349832453,13437046384,22315706901,30680896262,8230431371,16801967187,25107261998,33059453821,7698844351,15358740994,23511546946,31987490037,9375523873,19740642778,30815650553,44448201662,14803676589,34073931778,57143642569,82579809904,26296963444,55788339054,92893708527,149492355609,71290323452,154073745111,248332777000,351037407755,107850884579,229849146181,361755594893,ISCTR
3AB,1.2 Zorunlu Karşılıklardan Alınan Faizler,1.2 Interest Received From Reserve Deposits,7783942,19598853,39139707,64683516,41687688,86052356,150909870,219343358,68039491,145519910,231080270,316466630,92560307,202372485,338174468,506690206,138145966,275455937,383723127,384818846,0,10124924,33663748,84887745,118015646,322491033,575966272,849107981,244644266,284680146,284680146,284680658,78515906,263304684,537543355,774828070,3586012697,11365503361,22792595649,38906499312,16682688981,35951174859,56818236818,ISCTR
3AC,1.3 Bankalardan Alınan Faizler,1.3 Interest Received From Banks,4775964,8447937,12737905,17229871,5513959,14245893,22664830,29621778,6952948,13423899,25509809,38187714,12338908,29292781,71036468,137602970,71258466,137470971,196864526,267375198,55183587,67415495,90217324,134032598,24129928,74951775,99644701,133703840,97580707,159829521,283931148,444544467,139537833,315354622,539743352,809160029,422853493,1117347659,2271909274,3678574586,1467781239,3773885471,5885173938,ISCTR
3AD,1.4 Para Piyasası İşlemlerinden Alınan Faizler,1.4 Interest Received From Money Market Transactions,7000,32000,69999,83999,15000,36000,62000,82999,10000,166999,191999,245998,43000,612995,783994,1117992,246998,748994,852994,1157997,303998,407997,611995,665998,6000,85000,85000,889999,311005067,425793723,446491661,448197462,0,0,217737739,651663218,0,0,0,6808992,1589046093,1601824078,1601824078,ISCTR
3AE,1.5 Menkul Değerlerden Alınan Faizler,1.5 Interest Received From Marketable Securities Portfolio,806895958,1646216673,2523255106,3410582462,944676926,1891348838,2909170216,3940141496,1133884510,2320246626,3573143244,4933116061,1360629812,2959184842,5045831217,7488656925,2238566238,4633955301,6991445648,9277776167,2339609481,4703388781,7425189400,10275993172,2832636502,6220489338,10076183771,15434203479,7561279316,17279824160,28072322783,39658287410,12354023175,26197467563,46534346159,70564833322,27414026103,61246815504,98420142896,136746910904,39256121893,82263706283,123720361535,ISCTR
3AF,1.5.1 Alım Satım Amaçlı  Finansal Varlıklardan,1.5.1 Trading Securities,7831941,15615883,21502839,28430787,6632950,11909911,20940843,36204729,11506914,19099857,26126804,32340758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3AG,1.5.2 Gerçeğe Uygun Değ. Sınıflandırılan FV,None,0,0,0,0,0,0,0,0,0,0,0,0,5131962,11047917,19691853,38350713,17789867,28140789,33264751,49774851,4932963,12428907,18697860,27488918,12557962,42617872,74578776,128117846,53033841,112125664,172167483,235961717,73834911,212645745,297441643,423511492,154313815,431226483,879774944,652598217,195736765,372014554,636406236,ISCTR
3AH,1.5.3 Satılmaya Hazır Finansal Varlıklardan,1.5.3 Available-for-Sale Securities,773770206,1594808058,2460871573,3295218326,855252596,1711271186,2627425326,3541264483,998287525,1999149030,3041033229,4191319616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3AJ,1.5.4 Vadeye Kadar Elde Tutulacak Yatırımlardan,1.5.4 Held to Maturity Securities,25293811,35792732,40880694,86933349,82791380,168167741,260804047,362672284,124090071,301997739,505983211,709455688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3AK,1.6 Finansal Kiralama Gelirleri,1.6 Financial Lease Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ISCTR
3AL,1.7 Diğer Faiz Gelirleri,1.7 Other Interest Income,4641965,6175954,6972948,19648853,8101939,10645920,14118894,18068865,8031940,12593906,16549876,28127789,8202939,9440929,14285893,25125812,17362870,31239766,44347668,51638845,6881948,14227893,21362840,33134901,15552953,21774935,27915916,38162954,15134955,21021937,26414921,39084953,22120973,34105959,112625865,192873769,136089837,197572763,292363649,538143354,385340538,683580180,962484845,ISCTR
3B,II. FAİZ GİDERLERİ,II. INTEREST EXPENSE,2442825708,4940529005,7557857407,10214728512,2783129160,5627181864,8483416476,11490217962,3027369331,6530487100,10417526994,14447700816,4074016494,8637665321,14745479586,21787966852,6402543058,12664589168,18554235066,23183152450,4345236463,8290985917,12363902419,17274241177,6307746077,13658697024,21673244980,29963038044,9329426012,19615506153,33178766463,48251242098,18971854234,47441458070,89904140115,155412635505,86850398779,203422398893,346471670233,496463684243,149528343566,321528461165,492547037943,ISCTR
