FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,KCHOL,658554433,653852090,580336458,670883125,628530477,645431985,667949070,550288325,537837351,557193944,529474992,1286888747,781746735,657180629,628345366,1300417411,838929495,1033987830,1017830761,1213988122,968765941,1037641539,1018767917
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,KCHOL,151952898,135018598,167817337,169334428,178134711,192350878,187020968,195237025,198616497,212874534,209834520,630471920,212999927,234986239,255487494,743100508,617494651,578039428,730695531,858642500,720468788,844209342,908887585
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,KCHOL,1438387905,1393711618,1319069558,1067109126,961431397,837602893,811357243,838088819,716803082,666448950,939974504,1241405082,672719124,679987321,628819368,960859643,690492091,632592678,596591823,714985346,613024896,847374185,800666641
2N,Özkaynaklar,SHAREHOLDERS EQUITY,KCHOL,11509944845,11383178032,10762028663,11849133155,11119625216,11145792040,11713805610,9069497491,9477597436,9826508801,10998885409,32561018578,13302671489,11188112688,12733428134,33009938524,23341619362,24171924842,24626548673,30472634975,24231782776,24097492239,25006493257
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,KCHOL,6068510826,5940166727,5618461023,6234899700,5966111764,5881153187,6207192647,4766045084,5040470011,5977461627,6650272530,19525144138,8265147646,6977610786,7807846569,19883931871,14230574209,14445877033,14912162656,18760424788,15176575381,14949613688,15499355484
2OA,Ödenmiş Sermaye,Share Capital,KCHOL,385306997,369907082,326530092,341181267,304035344,291619959,285108550,189919868,172939476,151928418,136690617,135383301,132167315,98030120,92467002,85991462,78408093,77116523,74190010,71752330,67030187,63698747,60988514
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,KCHOL,0,0,0,0,1113322,1067860,0,674006,0,556334,500536,12225069,469048,347899,328156,11223649,8131439,8666486,9098223,11746669,9621052,9695472,9980376
2OCB,Değer Artış Fonları,Market Value Surpluses,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,KCHOL,79581402,76400700,67441606,70467663,62795535,59970216,60057564,40290571,36716064,40919156,36815131,269485373,35595535,26401645,183110917,516457396,375282900,400117986,419278871,540524237,443097027,446368468,459458030
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),KCHOL,4990906328,4688987966,4139065824,4324782784,4965636749,4559594637,4438700433,2950797574,3698215706,3537499551,3184271107,11488842622,6351066824,4705986950,4205717203,13249398975,12120543168,12387145624,12974621517,16696382365,13718880258,13365634827,13741510668
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),KCHOL,527206868,646368901,867422034,1247537234,253355074,610795087,1058749227,1137796750,457811027,1327742550,2265098237,3879030536,874097083,1444629990,2686319551,3668064819,41862996,49627037,-55730271,46347886,-37400519,156609499,345152664
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,KCHOL,85509230,158502079,218001468,250930752,379175739,358105429,364576873,446566315,674787738,918815618,1026896901,3740177237,871751842,702214182,639903741,2352795570,1606345614,1523203377,1490704308,1375424978,975347375,907606675,882265233
2ODA,Azınlık Payları,Minority Interests,KCHOL,5441434020,5443011305,5143567639,5614233455,5153513452,5264638853,5506612963,4303452408,4437127425,3849047174,4348612879,13035874439,5037523843,4210501902,4925581565,13126006653,9111045153,9726047809,9714386016,11712210187,9055207394,9147878550,9507137772
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,KCHOL,84131453316,83262321931,80947310783,84774112234,83069193363,84672127784,87274622407,76428742605,78982574147,80638846532,79273003865,150401238522,86842472821,77280089371,85000546926,139964803179,100341489506,109072716381,112661771374,138694168291,111256683856,117041499633,122794433115
3B,Sürdürülen Faaliyetler,Continuing Operations,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,KCHOL,5265277215,8728184389,14371732421,20282458415,5847533883,12993638664,21750884107,30660899738,8929705617,21654055315,33667107339,84229376921,17233156001,37049851582,54891460885,73861569201,13906464251,30087600835,47916790582,61487256464,9697538078,20785182258,33708154024
3CA,Satışların Maliyeti (-),Cost Of Sales,KCHOL,-4793308490,-7544416819,-12155647563,-17066469686,-4779443254,-10783090808,-18244367865,-25460200373,-7642193963,-18287803760,-28359665698,-71352105658,-14234007404,-30139982068,-44362180861,-60345421540,-11955295748,-25766896783,-40992131351,-52901989599,-8169447186,-17397978636,-28189868208
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,KCHOL,471968725,1183767570,2216084858,3215988729,1068090629,2210547856,3506516242,5200699364,1287511654,3366251555,5307441641,12877271263,2999148597,6909869514,10529280024,13516147661,1951168503,4320704052,6924659232,8585266865,1528090891,3387203622,5518285816
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",KCHOL,1184066422,2686281975,4296340547,5868534592,1891046575,3731640680,5841742469,8183171656,1956173209,4267129580,6983102103,19047234181,4952974952,11703916287,16923455253,23365263364,6185025539,13035099478,20650960347,26953770542,5150335440,10626132503,16881097618
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",KCHOL,-497642802,-1224871343,-1910050152,-2776360940,-1097674410,-2252212117,-3512248618,-4413149203,-862253497,-1728737304,-2782796635,-7552387546,-2672372925,-6598771099,-9462743272,-14060075347,-4807621828,-10768254900,-17638011152,-23030311178,-4138549617,-8629559180,-13844333514
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,KCHOL,686423620,1461410632,2386290395,3092173653,793372165,1479428562,2329493850,3770022453,1093919712,2538392276,4200305469,11494846635,2280602027,5105145188,7460711981,9305188017,1377403711,2266844578,3012949195,3923459364,1011785823,1996573322,3036764104
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),KCHOL,1158392345,2645178202,4602375253,6308162381,1861462794,3689976418,5836010092,8970721817,2381431366,5904643831,9507747110,24372117898,5279750624,12015014702,17989992005,22821335678,3328572214,6587548629,9937608426,12508726230,2539876714,5383776945,8555049920
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),KCHOL,-328617691,-616265250,-984723057,-1387003601,-397624084,-802552125,-1251439384,-1746414051,-445798226,-1008626020,-1433973227,-3895152469,-955768558,-2140872224,-2988113802,-4061810736,-859839705,-2060279069,-3228345725,-4210541757,-769727311,-1624091639,-2558727141
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),KCHOL,-420757127,-854133379,-1290250672,-1821362693,-465343991,-912684770,-1379133357,-1898232299,-448231545,-903833706,-1358123905,-4197469457,-1443073970,-2908669172,-3830630986,-5317448137,-1155087619,-2422432805,-3847800496,-5054313691,-1062122740,-2120787240,-3255775949
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),KCHOL,-16696842,-31391403,-47030051,-64662554,-16270938,-31976348,-50291653,-70699125,-14886183,-29959854,-44742931,-170327907,-65630358,-120197115,-147664617,-196613009,-46091103,-114192904,-204646840,-262739149,-51495356,-112262063,-172683412
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,KCHOL,195402577,333837375,524204887,694193365,257654154,434664799,632967992,1379697352,262583672,569774619,764463136,1821244688,284539360,1415043260,1770894272,2318984343,372701640,1411457187,1856691450,2211076231,357433484,678827993,959231507
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),KCHOL,-486412795,-872177583,-1411415015,-1756341408,-674256497,-930405807,-1187636080,-3408795861,-490456774,-1234466891,-1773441362,-4413178015,-399445415,-2640346789,-3315696808,-3934946034,-694951771,-1032289941,-1703903346,-2645286442,-597726755,-1119605989,-1705119285
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,KCHOL,101310466,605047961,1393161345,1972985490,565621437,1447022166,2600477611,3226277833,1244642311,3297531980,5661928821,13517234738,2700371683,5619972662,9478780064,11629502105,945303656,2369811096,2809603470,2546921423,416238035,1085858007,1821975641
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,KCHOL,392320685,1143388169,2280371472,3035133533,982223781,1942763175,3155145699,5255376342,1472515413,3962224252,6670907047,16109168065,2815277738,6845276191,11023582600,13245463796,1267553787,1990643850,2656815366,2981131633,656531307,1526636003,2567863418
3HA,Yatırım Faaliyetlerinden Gelirler,None,KCHOL,585595598,557754455,540374210,535569119,15700791,19280513,24432349,71371383,39791911,49440476,65983255,237736831,12014590,38230763,82571459,78813070,60205898,115489473,136679058,131560352,7254032,18834842,24924180
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,KCHOL,-410978,-564499,-7907068,-26975139,-956097,-2767233,-2832933,-6050321,-1646068,-1813713,-2199442,-15768873,-3016879,-4141245,-4234434,-7889700,-3133032,-17266498,-20724907,-36056999,-3833880,-4561980,-1138799
3HAB,Diğer Gelir ve Giderler,None,KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,KCHOL,72128279,103767600,242180939,422149281,133051055,245683829,407515131,658812768,138985416,304099233,468858155,972433920,309362456,803048035,1230103019,1861339762,240016109,405762713,616635688,786576757,66031002,160709760,277323555
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,KCHOL,758623366,1266005518,2167809425,2903728750,713417186,1709219276,3029592158,3950411663,1421773569,3649257976,6194570790,14711636616,3018731849,6457110214,10787220109,13561765236,1242392631,2873796783,3542193309,3429001533,485689190,1260840628,2123084576
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),KCHOL,543773030,1349297464,1748716123,2328557892,870962830,1344668522,1672843635,4469618869,534900617,1026158580,1463634271,3358168162,528536096,2740241702,3149112380,4338244010,931253460,1534473082,2342627014,2933627968,476835409,975383386,1469620729
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),KCHOL,-853866639,-1868486384,-2516454837,-3262921478,-1078386769,-1771961047,-2401232896,-5156330341,-858603519,-1625086957,-2271583514,-7021602454,-1600639758,-4762734919,-6833835589,-8294173289,-1803496097,-2997698140,-4495167286,-5343418327,-778553511,-1571882310,-2267349765
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,KCHOL,585184621,557189957,532467142,508593980,14744693,16513281,21599416,65321062,38145843,47626763,63783813,221967958,8997710,34089518,78337025,70923369,57072866,98222975,115954151,95503353,3420152,14272862,23785380
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,KCHOL,448529757,746816598,1400070711,1969365164,505993247,1281926751,2301202898,3263700191,1098070667,3050329599,5386621546,11048202325,1946628187,4434616997,7102496900,9605835956,370149995,1410571725,1389653036,1019211173,183971089,664341705,1325355540
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,KCHOL,21244089,-37713541,-140774168,-171682291,-63242049,-108798142,-260931649,-329854556,-215992783,-435962895,-860673006,-3249471272,-1099467287,-1644074317,-3624134768,-2118384518,-358716042,-750270467,-943618340,-1220977746,-266413305,-410124690,-722568270
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),KCHOL,-43465824,-251279679,-335465481,-543503184,-71773866,-127415776,-315721098,-594051921,-808291085,-907393958,-1388099155,-2983085648,-736277352,-680022752,-1519531074,-1896004083,-168376259,-541744294,-499969021,-543411408,-73147125,-63200767,-188781896
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,KCHOL,64709913,213566138,194691312,371820893,8531817,18617635,54789449,264197365,592298302,471431063,527426149,-266385624,-363189935,-964051565,-2104603694,-222380434,-190339784,-208526173,-443649318,-677566338,-193266179,-346923923,-533786374
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),KCHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
