FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
3C,Satış Gelirleri,Net Sales,761078913,1749864039,2643819059,7464277823,1856018756,3847759432,5653658166,7731434376,1501432965,2573323407,3595677385,4588837712,667592797,2537054703,4903535225,TOASO
3CA,Satışların Maliyeti (-),Cost Of Sales,-639091084,-1455173005,-2185079467,-6557721140,-1574235765,-3160162242,-4638797453,-6368562099,-1272298716,-2218927230,-3183856475,-4139242151,-639219269,-2384372802,-4648532864,TOASO
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,121987829,294691033,458739592,906556683,281782991,687597191,1014860713,1362872277,229134249,354396177,411820911,449595561,28373527,152681902,255002361,TOASO
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",19176695,38692076,56879953,228440960,39264473,76943476,110970140,160741941,71883323,165342376,261987639,345347069,68112524,138197881,219395336,TOASO
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",-14813111,-29997673,-43858629,-171415719,-27392735,-54633023,-79321171,-120375549,-59975184,-139655266,-218235564,-284731400,-55151305,-112971278,-179201227,TOASO
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,4363584,8694403,13021324,57025242,11871738,22310453,31648969,40366392,11908139,25687110,43752076,60615669,12961218,25226603,40194109,TOASO
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),126351413,303385437,471760916,963581925,293654729,709907644,1046509682,1403238670,241042387,380083287,455572986,510211230,41334746,177908505,295196469,TOASO
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-13395274,-33090323,-53916740,-157028367,-53561253,-109828346,-178921946,-248912867,-49187185,-80371154,-129433364,-174075064,-32395654,-111043374,-197363267,TOASO
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-9513845,-20718851,-31758557,-109074140,-32823595,-62784660,-93476433,-133950282,-38197768,-69397915,-107623389,-139258617,-24529607,-56251270,-80772795,TOASO
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),-4079744,-8883029,-15030420,-46169095,-17136722,-32407768,-52076598,-67362093,-18716282,-36160285,-57842100,-79340240,-10884414,-20662516,-31836175,TOASO
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,57452935,151942137,220636692,628052258,160005332,376625134,502082402,639136560,81807412,143096643,244350341,307452575,69732159,156230695,201217508,TOASO
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-64651335,-172650711,-245595267,-722602122,-167559492,-496668064,-602572723,-743395172,-72120884,-118429490,-219358550,-267698455,-67384528,-163948419,-198917703,TOASO
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,92164149,219984660,346096624,556760460,182578999,384843940,621544383,848754816,144627680,218821086,185665923,157291428,-24127298,-17766379,-12475962,TOASO
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,99362549,240693233,371055199,651310323,190133160,504886870,722034705,953013428,134941152,194153932,160674133,117537308,-26474929,-10048655,-14775768,TOASO
3HA,Yatırım Faaliyetlerinden Gelirler,None,341452,2252766,2950268,8332947,37314,5898648,2362634,7998477,32913,3530493,9869052,15064767,5823968,7752138,10812150,TOASO
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,0,-1558892,-4181,-3990,-13920,-784899,-317050,0,0,0,0,0,0,TOASO
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,92505601,222237426,349046893,563534515,182612132,390738599,623893098,855968395,144343543,222351579,195534975,172356195,-18303330,-10014240,-1663812,TOASO
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),33554672,106226692,150454703,409955920,140045446,390380684,553208009,706830985,115331277,195532343,322410843,378488297,77628518,166070113,208982024,TOASO
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-38282180,-118315896,-183040313,-324778785,-129625939,-187811123,-389712917,-452382319,-127959464,-247072840,-316679523,-364265127,-64522936,-122310131,-126907814,TOASO
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,341452,2252766,2950268,6774055,33133,5894658,2348714,7213578,-284137,3530493,9869052,15064767,5823968,7752138,10812150,TOASO
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,87778093,210148222,316461282,648711649,193031640,593308160,787388190,1110417061,131715356,170811081,201266295,186579365,-5197749,33745741,80410398,TOASO
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-6969095,-8259851,1787204,-84520680,-46059862,-104035552,-179531524,-196500874,-6548586,14070615,6321716,12647536,1323764,8997426,-4557243,TOASO
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-1871580,-8007812,-22343375,-73377022,-77572649,-160637586,-229257201,-281413648,-57135074,-75796829,-91043494,-44901228,-3229892,1794592,-4980669,TOASO
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,-5097516,-252039,24130579,-11143658,31512787,56602033,49725677,84912773,50586488,89867444,97365211,57548764,4553657,7202833,423426,TOASO
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,80808998,201888371,318248486,564190969,146971778,489272608,607856666,913916187,125166770,184881696,207588011,199226901,-3873984,42743167,75853156,TOASO
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,TOASO
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,80808998,201888371,318248486,564190969,146971778,489272608,607856666,913916187,125166770,184881696,207588011,199226901,-3873984,42743167,75853156,TOASO
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,TOASO
3LB,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
3Z,Ana Ortaklık Payları,Parent Shares,80808998,201888371,318248486,564190969,146971778,489272608,607856666,913916187,125166770,184881696,207588011,199226901,-3873984,42743167,75853156,TOASO
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,1,1,0,1,1,2,0,0,0,0,-0,0,0,TOASO
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,1,1,0,1,1,2,0,0,0,0,-0,0,0,TOASO
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,1,1,0,1,1,2,0,0,0,0,-0,0,0,TOASO
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,1,1,0,1,1,2,0,0,0,0,-0,0,0,TOASO
4B,Amortisman Giderleri,Depreciation & Amortization,25038130,48809237,68335778,438975943,66087654,121338684,177965640,238132557,65364032,129907252,191573389,236548985,45753113,94367789,148907996,TOASO
4BA,Kıdem Tazminatı,Severance Payments,2727392,4857795,6780062,7971346,18085980,61043771,83211309,103237357,17474665,8522061,12689467,4518381,2512157,4664878,7076759,TOASO
4BB,Finansman Giderleri,Financial Expenses,-38282180,-118315896,-183040313,-324778785,-129625939,-187811123,-389712917,-452382319,-127959464,-247072840,-316679523,-364265127,-64522936,-122310131,-126907814,TOASO
4BC,Yurtiçi Satışlar,Domestic Sales,322604116,850695942,1324706842,3876312637,1306887430,2994826767,4363652504,5908070469,1061089902,1879286352,2763838848,3577320873,528876527,2130653043,4225870413,TOASO
4BD,Yurtdışı Satışlar,Export Sales,423148542,873610058,1271724551,3405394795,355508060,761985215,1135320714,1522320349,365729868,571802769,654000310,785614474,112150099,291388617,509455820,TOASO
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,-189681957,-178554347,-29657902,161737482,-37953825,137722460,142382161,298575298,91290552,146812071,119824164,106816628,-71921690,-94783036,-157426838,TOASO
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-261827196,-229738809,-127572716,-115783374,-113113764,-196579705,-69522646,105475682,-22338520,32676943,-87039684,-18281547,-206336925,-434613693,-400256648,TOASO
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),-189681957,-178554347,-29657902,161737482,-37953825,137722460,142382161,411397257,155871810,270877649,218164529,505874889,253473959,238988805,171544121,TOASO
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,177457610,369545191,505556973,1201292815,523041565,675144366,778713367,548558143,-62849951,22168,102862918,-280716825,140072498,355531686,473519242,TOASO
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,80808998,201888371,318248486,564190969,144972381,489272608,607856666,913916187,125166770,184881696,207588011,199226901,-3873984,42743167,75853156,TOASO
4CAA,Düzeltmeler:,Adjustments:,42584001,80459874,115914669,224380716,231059245,323085905,457225603,361640778,163461791,341281101,441061276,380384094,46993829,104650893,261645547,TOASO
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,25038130,48809237,68335778,438975943,59001216,121338684,177965640,238132557,65364032,129907252,191573389,236548985,45753113,94367789,148907996,TOASO
4CAC,Karşılıklardaki Değişim,Change in Provisions,6952134,16699596,25460990,79841658,56121896,109985006,167239504,216254292,33987424,28697774,49221995,83640410,15153398,47215935,75145884,TOASO
4CAD,Diğer Gelir/ Gider,Other Income / Expense,10593737,14951042,22117901,-294436885,115936134,12115213,6447871,25381040,-65726398,-18451657,-41421375,-78512150,-51341449,-87521110,-26499217,TOASO
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),123392998,282348245,434163155,788571685,376031626,812358513,1065082269,1275556965,288628561,526162797,648649287,579610994,43119844,147394060,337498703,TOASO
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,63481624,103748085,97222932,500727092,171719716,1536048,-53971102,-420298685,-327420312,-394173192,-378544703,-682761102,110147849,273000502,230782451,TOASO
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),186874623,386096330,531386087,1289298777,547751342,813894562,1011111167,855258280,-38791752,131989604,270104585,-103150108,153267693,420394561,568281154,TOASO
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-9417013,-16551140,-25829114,-88005962,-24709777,-138750196,-232397800,-306700137,-24058199,-131967436,-167241667,-177566717,-13195195,-64862875,-94761912,TOASO
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-16899467,-29521808,-39328094,-89911648,-9322051,-44438641,-63269468,-124492881,-9836978,-58842645,-121400558,-221424391,-28230929,-72668157,-98769218,TOASO
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,13295365,3963,3708,39121,0,-1712960,-1324297,-36589282,-61116351,-43461737,-72354926,-34790044,7886430,-292743151,-302881140,TOASO
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-3604102,-29517845,-39324386,-89872527,-9322051,-46151601,-64593765,-161082164,-70953329,-102304383,-193755483,-256214434,-20344499,-365411308,-401650358,TOASO
4CB,Serbest Nakit Akım,Free Cash Flow,173853507,340027345,466232587,1111420288,513719513,628992764,714119602,387475979,-133803280,-102282214,-90892565,-536931259,119727998,-9879622,71868885,TOASO
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,51494383,-21212248,-52334021,-210207508,47208817,-48256414,28525263,167218294,199550672,134983666,166971406,542446645,11814447,-10315438,69478156,TOASO
4CBB,Temettü Ödemeleri,Dividends Paid,-229018193,-214958592,-201091824,-447665856,-273667533,-283077993,-275018772,-272275066,0,-462967792,-487564126,-478765749,0,-169684482,-176972416,TOASO
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-1875301,9782094,22296119,66402726,45634641,92012457,153968968,200695006,73232368,136610891,177499287,225971579,48584255,44628225,9551085,TOASO
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,-179399111,-226388747,-231129726,-591470639,-180824075,-239321950,-92524541,95638233,272783040,-191373235,-143093432,289652474,60398701,-135371694,-97943174,TOASO
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,-5545604,113638599,235102861,519949650,332895438,389670814,621595061,483114212,138979760,-293655450,-233985998,-247278785,180126700,-145251316,-26074289,TOASO
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,12974095,32261792,34607212,-26192821,-148239820,-15502398,13945207,269713642,16535466,24226605,63743897,54687326,8100879,34837175,-23926488,TOASO
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,7428491,145900390,269710073,493756829,184655618,374168417,635540268,752827854,155515226,-269428845,-170242100,-192591459,188227578,-110414141,-50000777,TOASO
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOASO
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,300296670,281861230,263678638,683553938,1191277383,1232241175,1197159304,1185216749,1242121382,1289187039,1357678501,1333178351,573155500,587677974,612918703,TOASO
