FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,15040816,27203470,28366923,55785020,40789147,29728832,33328593,46198913,29642309,27647216,38301295,37166143,18408958,15717364,32783034,DOHOL
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,20821018,14714464,9412789,48214019,21704364,20693169,19403960,66537420,36980608,46849048,29643765,21158200,13837584,12351604,12729212,DOHOL
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,1823488117,2129213907,2087296802,4473925155,2317210571,2092839549,2166583826,4573394832,3244310497,3500499342,3841055014,4956582090,4059542339,4069724031,4082223219,DOHOL
1BM,KAYNAKLAR,LIABILITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,594630750,812055909,770227090,1329788971,866664756,695560735,786554838,1408980140,1023869606,1180738750,1382237285,1733095200,1451413475,1469836307,1450895685,DOHOL
2AA,Finansal Borçlar,Short-Term Financial Loans,380980734,513923577,484824036,818231102,401223225,365654939,406914205,768396069,555737024,580510076,624727478,713615776,568476702,507533909,471838554,DOHOL
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,19117096,19812915,20079215,13737556,33785,26352,9687535,7288079,DOHOL
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,144042759,237676768,192353318,262492793,110609971,118822865,110394334,142887801,82489983,95728608,109937629,163465800,154409772,123108002,153022900,DOHOL
2AAGAB,Diğer Borçlar,Other Short-Term Loans,33469499,8151623,13768792,14405403,29573792,14948975,16788923,30278489,13992196,23786433,24521495,35683614,26251120,42778305,25360231,DOHOL
2AAGAC,Müşteri Söz. Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,3589320,7531004,16974790,18934871,7411063,21952060,18779990,37944207,35530213,34205618,24475126,37543527,32387105,19876596,31081897,DOHOL
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,8504723,19745078,20951267,43504378,25906097,20238117,19723656,32238016,24519039,38881962,82023579,70987146,40317151,43597321,27231660,DOHOL
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),16159784,12254694,6216493,19372144,6539207,20279556,21679210,5189225,10501119,3513758,5663629,12759509,10439344,7439818,14335427,DOHOL
2AAGE,Borç Karşılıkları,Short-Term Provisions,4016299,6604060,22154096,130995783,103352286,117014179,173777948,340977509,258501064,360883252,470954582,651565964,588703907,648963941,698852209,DOHOL
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,3867631,6169105,8459258,21852498,12228187,12144409,18496573,31951728,22786054,23149827,26196212,47440078,30402023,24651867,21884728,DOHOL
2AAGG,(Ara Toplam),(Subtotal),594630750,812055909,765702050,1329788971,696843828,691055099,786554838,1408980140,1023869606,1180738750,1382237285,1733095200,1451413475,1427637294,1450895685,DOHOL
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0,0,4525040,0,169820928,4505636,0,0,0,0,0,0,0,42199013,0,DOHOL
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,154302383,199774195,196413829,437011104,190147281,146262370,136777146,457292897,305850555,355688530,352479163,595957870,481819780,463033854,435986614,DOHOL
2BA,Finansal Borçlar,Long-Term Financial Loans,112386947,143284985,133503431,229406310,122266388,93863260,86384562,254209377,159320917,185535665,174482352,368995111,288828240,284350077,249615335,DOHOL
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2BBA,Ticari Borçlar,Long-Term Trade Payables,0,0,0,0,0,0,0,0,186621,183547,826797,762043,4437975,3796707,646127,DOHOL
2BBB,Diğer Borçlar,Other Long-Term Loans,444096,340654,4705128,8418962,5271475,398035,413877,1162851,427225,350825,401931,635349,501458,493289,450464,DOHOL
2BBBA,Müşteri Söz.Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,1502029,1302707,1317479,2996797,337923,473026,1070444,4845497,241068,8471384,6574592,535343,163320,258864,286617,DOHOL
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,7940328,11371485,10460864,29158072,17984657,13765733,13144717,25182783,16791885,18028146,19300783,30239228,24944771,20778175,21298507,DOHOL
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,23789273,33532058,36521634,166495249,34594221,30413922,28212718,171743870,128882839,143118962,150892708,194790796,162944016,153356743,163689565,DOHOL
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,8239711,9942306,9905294,535714,9692617,7348393,7550828,148518,0,0,0,-0,0,0,0,DOHOL
2N,Özkaynaklar,SHAREHOLDERS EQUITY,1074554983,1117383802,1120655883,2707125080,1260398534,1251016444,1243251841,2707121795,1914590336,1964072063,2106338565,2627529020,2126309084,2136853870,2195340920,DOHOL
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,960140894,949155613,958991812,2202546818,1079085982,1143863608,1125935280,2370802033,1675196206,1705713009,1781953719,2250862554,1820640831,1831811848,1879117639,DOHOL
2OA,Ödenmiş Sermaye,Share Capital,178466123,156783613,141058856,139704143,136385516,101158812,95420258,88737899,80912329,79579508,76559526,74043991,69171030,65733189,62936395,DOHOL
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,2397722,2106414,1895149,75454570,1832362,1359086,1281959,69195661,50282807,53611097,56176991,72420169,59365539,59803729,61556145,DOHOL
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,182639138,184363804,178701872,324103459,222532755,303403841,291137643,294760624,407281750,327334189,307610912,-63536032,-63967257,-51535878,-65646416,DOHOL
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,127327173,111857723,100638850,433552691,136084543,101791910,98692336,453607369,431896913,460485019,482524420,622043142,510410375,515460711,530565346,DOHOL
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),404797831,355819883,320190383,-492489376,578079040,397950297,375366988,-149368017,-477420726,-513001098,-537553953,-316460208,-134317976,-157273764,-165520639,DOHOL
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),67071231,149457805,222792406,12391896,32943850,251649504,277084810,-7126915,29380743,56537784,89194880,153213158,-13738175,-11945474,-9237668,DOHOL
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,-2558325,-11233629,-6285704,1709829436,-28772084,-13449841,-13048713,1620995412,1152862390,1241166509,1307440942,1690309252,1393717294,1411569335,1464464475,DOHOL
2ODA,Azınlık Payları,Minority Interests,114414089,168228189,161664070,504578262,181312553,107152836,117316561,336319762,239394131,258359054,324384846,376666467,305668253,305042022,316223281,DOHOL
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,1823488117,2129213907,2087296802,4473925155,2317210571,2092839549,2166583826,4573394832,3244310497,3500499342,3841055014,4956582090,4059542339,4069724031,4082223219,DOHOL
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
3C,Satış Gelirleri,Net Sales,156559914,340665705,560856031,1561510278,506573638,1172750623,1781526395,2551811706,637839467,1076103112,1719154802,2300615566,306271041,664278344,1018676711,DOHOL
3CA,Satışların Maliyeti (-),Cost Of Sales,-104476668,-235952254,-390632242,-1309812336,-454705013,-908309900,-1448890403,-2081266080,-558824588,-936938107,-1547871995,-2044498123,-262718548,-566428084,-854424530,DOHOL
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,52083246,104713451,170223789,251697942,51868625,264440723,332635992,470545626,79014879,139165005,171282807,256117443,43552494,97850261,164252181,DOHOL
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",7937842,18147879,31271601,220372593,183646657,390434268,474061982,625310112,148602949,401340244,722620911,923243887,218869908,456696852,715901168,DOHOL
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",-4952518,-10582882,-19138977,-176397238,-156832051,-304877861,-376981190,-523022288,-114689619,-339585506,-609578346,-780364690,-181173625,-376447805,-589462566,DOHOL
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,2985324,7564997,12132624,43975355,26814606,85556407,97080792,102287823,33913330,61754738,113042565,142879197,37696283,80249047,126438603,DOHOL
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),55068570,112278448,182356413,295673297,78683231,349997130,429716784,572833449,112928209,200919743,284325372,398996640,81248776,178099308,290690783,DOHOL
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-10196963,-22990695,-35256738,-112964537,-32374080,-81758178,-132569987,-170744990,-45519793,-82365340,-148963166,-201815869,-34501695,-71352172,-105838730,DOHOL
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-9797541,-19795604,-30290336,-93667168,-30978747,-65521619,-90103931,-130084916,-31254322,-63398376,-109414529,-161807405,-34371343,-73831408,-116144088,DOHOL
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),-123598,-264399,-1366419,-7218352,-3322061,-5641184,-7847397,-14469249,-3056451,-2647972,-5104151,-7385847,-1642418,-2945839,-4730159,DOHOL
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,40693813,81652021,137612351,288846097,37152975,162127525,312233815,431866119,74255351,201813711,250990211,361576763,86638026,175478917,239889249,DOHOL
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-2094228,-5232764,-25644800,-64379074,-28513638,-39282033,-61076257,-40521710,-20483571,-44938655,-109830545,-125623691,-33518650,-61713855,-76535271,DOHOL
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,73550051,145647008,227410470,306290263,20647681,319921641,450353027,648878703,86869424,209383110,162003191,263940591,63852696,143734951,227331785,DOHOL
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,34950466,69227751,115442920,81823239,12008344,197076149,199195469,257534295,33097643,52508054,20843525,27987519,10733320,29969889,63977807,DOHOL
3HA,Yatırım Faaliyetlerinden Gelirler,None,27095357,64494026,84545978,227331060,37601961,360671947,321708676,468012109,84640869,70744512,202428625,158957414,33264703,79791569,158360627,DOHOL
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,-2757808,-4458510,-26062066,-32685624,0,76234313,0,0,0,0,0,0,0,0,0,DOHOL
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,-545707,8744986,8360267,22210759,-1472396,6569075,6081142,48208796,-15932309,-21455111,-19901859,-54746086,-3905786,-2632369,-2042540,DOHOL
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,97341893,214427510,294254649,523146458,56777246,763396976,778142845,1165099608,155577983,258672512,344529957,368151919,93211614,220894151,383649872,DOHOL
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),-1149457,0,0,52691751,0,-8307944,0,0,0,0,0,0,0,0,0,DOHOL
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-21130507,-49362554,-77573119,-593200701,-70260316,-225634074,-579666644,-1056782039,-86355962,-146239431,-164506846,-202526707,-87409132,-196591175,-346846306,DOHOL
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,24337549,60035517,58483912,194645436,37601961,436906260,321708676,468012109,84640869,70744512,202428625,158957414,33264703,79791569,158360627,DOHOL
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,75061929,165064956,216681530,-17362493,-13483069,529454958,198476201,108317569,69222022,112433081,180023110,165625212,5802481,24302976,36803566,DOHOL
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-9233441,-1965192,-11675517,-32480208,-50465247,-85320710,-147979407,-89610124,-26943367,-43797707,-62249845,-33769726,-23459265,-40553203,-47560330,DOHOL
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-11441964,-18885590,-31153585,-55359098,-12263932,-63943653,-99165484,-107474924,-14231783,-20868303,-35425527,-51921964,-15581441,-32862638,-53265922,DOHOL
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,2208523,16920398,19478068,22878890,-38201315,-21377057,-48813922,17864799,-12711584,-22929404,-26824318,18152238,-7877824,-7690565,5705592,DOHOL
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,65828488,163099765,205006013,-49842700,-63948316,444134248,50496794,18707445,42278655,68635375,117773265,131855485,-17656784,-16250227,-10756763,DOHOL
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,DOHOL
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,19034203,38162203,98732755,127703258,-16254946,-48775080,-44970993,-44522334,0,0,0,0,0,0,0,DOHOL
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,84862691,201261968,303738768,77860558,-80203262,395359168,5525801,-25814889,42278655,68635375,117773265,131855485,-17656784,-16250227,-10756763,DOHOL
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,DOHOL
3LB,Azınlık Payları,Minority Interests,14475381,33684347,43999331,63889757,-14308794,-7952251,-786343,-16994288,-110044,-10768634,-8125341,-32872384,-3320664,-3562640,-815122,DOHOL
3Z,Ana Ortaklık Payları,Parent Shares,70387310,167577621,259739437,13970801,-65894468,403311419,6312144,-8820601,42388699,79404009,125898606,164727869,-14336119,-12687587,-9941642,DOHOL
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,-0,DOHOL
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,-0,DOHOL
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,-0,DOHOL
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,0,0,-0,0,0,0,0,-0,-0,-0,DOHOL
4B,Amortisman Giderleri,Depreciation & Amortization,8962699,18271682,31946767,128202325,36529222,93745265,116757395,222121249,38591593,93013267,118300620,152868703,38624827,76806860,120465263,DOHOL
4BA,Kıdem Tazminatı,Severance Payments,583782,1090243,5067828,4544084,0,0,-9616760,7063128,-2729000,260421,1335874,8153460,1324316,804829,0,DOHOL
4BB,Finansman Giderleri,Financial Expenses,-21130507,-49362554,-77573119,-593200701,-70260316,-225634074,-579666644,-1056782039,-86355962,-146239431,-164506846,-202526707,-87409132,-196591175,-346846306,DOHOL
4BC,Yurtiçi Satışlar,Domestic Sales,501412933,1151855214,1866444571,1474675185,0,0,0,2512334500,0,0,0,2234161258,0,0,0,DOHOL
4BD,Yurtdışı Satışlar,Export Sales,27667545,52133572,85694401,155056957,0,0,0,214007951,0,0,0,215173366,0,0,0,DOHOL
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,375774196,65014898,-173706008,864556108,480668171,416705771,627972119,939998444,489474047,213326955,274882466,60642645,240689734,249597543,445889922,DOHOL
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,72069807,-196380594,-179453212,936219438,615580741,719692144,1018070504,939998444,519167118,277268246,328786090,60642645,240689734,338192853,445889922,DOHOL
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),375774196,62717864,-173706008,864556108,480668171,416705771,627972119,939998444,489474047,63941291,53903625,60642645,240689734,249597543,445889922,DOHOL
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,-54601301,-11249791,164629352,-194684196,300889894,314357575,288910868,154865373,327102390,597535133,974744424,1080686182,36286160,170686170,439820095,DOHOL
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,84862763,201262035,303738768,77860558,-73984838,362982661,5525801,-25814889,42278655,68635375,117773265,131855485,-17656784,-16250227,-10756763,DOHOL
4CAA,Düzeltmeler:,Adjustments:,-9399765,20917889,-3975711,-87113757,297408098,31866174,408604798,374625462,282246025,423952431,580679802,618732266,101159965,183413961,323256670,DOHOL
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,8962699,18271682,31946767,128202325,36529222,86068356,116757395,222121249,38591593,93013267,118300620,152868703,38624827,76806860,120465263,DOHOL
4CAC,Karşılıklardaki Değişim,Change in Provisions,993653,3839228,23615972,141808515,71813585,147231971,182945424,274814711,12860710,134833074,270516574,354920031,58270208,193944959,157872859,DOHOL
4CAD,Diğer Gelir/ Gider,Other Income / Expense,-19356117,-1193020,-59538450,-357124597,-1638536,-375707950,-129567142,221143892,61981972,32183583,29679492,17966840,-38212312,-97128187,-105220387,DOHOL
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),75462998,222179925,299763057,-9253199,223423259,394848835,414130599,348810573,324524680,492587806,698453067,750587751,83503181,167163734,312499906,DOHOL
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-97658153,-187404259,-101394079,-147523648,75625756,-66954288,-77952638,-209437633,-23512083,23514030,137573513,98622951,-111406327,-113395889,-49828456,DOHOL
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),-22195155,34775665,198368978,-156776847,299049015,327894547,336177961,139372940,301012597,516101836,836026580,849210703,-27903146,53767846,262671450,DOHOL
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-32406146,-46025456,-33739626,-37907348,1840879,-13536973,-47267093,15492434,26089793,81433297,138717844,231475479,64189306,116918324,177148645,DOHOL
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-8499724,-24619946,-46742852,-116641393,-48179511,-97548999,-136256782,-258246466,-83040406,-143824050,-228973079,-206273316,-26312637,-8165038,-41734723,DOHOL
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-75100433,-235876079,-290934246,-283111644,-133728101,-115173330,-377800328,-207107150,-212624913,45093168,-52653686,-161556723,-36651288,-48104774,-628012119,DOHOL
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-83600157,-260496025,-337677098,-399753037,-181907612,-212722329,-514057110,-465353616,-295665319,-98730882,-281626766,-367830039,-62963926,-56269812,-669746842,DOHOL
4CB,Serbest Nakit Akım,Free Cash Flow,-138201458,-271745816,-173047747,-594437233,118982282,101635246,-225146242,-310488242,31437072,498804251,693117658,712856143,-26677766,114416358,-229926747,DOHOL
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,158214714,257857677,262459833,458405904,-92853302,140566284,86511104,465069335,50028905,192244719,116285967,264470953,-3172191,-36979412,-112249317,DOHOL
4CBB,Temettü Ödemeleri,Dividends Paid,0,-22167605,-20737594,-72633597,0,0,-19757823,-42677697,0,-5588179,-5885068,-5778850,0,0,-20705445,DOHOL
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOHOL
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-7237547,-24032975,-41868386,72835403,-153508932,-101992959,-73391837,-42060999,-64473056,-141081365,-142081444,-207179358,-21797650,-43174207,-85038195,DOHOL
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,150977166,211657097,199853852,458607709,-246362234,38573325,-6638556,380330639,-14444151,45575176,-31680545,51512746,-24969841,-80153619,-217992956,DOHOL
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,12775708,-60088719,26806106,-135829524,-127379951,140208571,-231784798,69842396,16992921,544379427,661437113,764368889,-51647608,34262739,-447919703,DOHOL
