FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
1AK,Duran Varlıklar,LONG TERM ASSETS,532350530,529813017,513915244,1301300342,667865779,611790982,611636258,1204444565,826422352,862598304,907331442,1147237088,924962216,930545885,940920960,ULKER
1B,Ticari Alacaklar,Trade Receivables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BB,Diğer Alacaklar,Other Receivables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BC,Finansal Yatırımlar,Financial Investments,128105705,140675378,140673724,236375400,142914456,143057682,142843433,196297383,135919162,135868792,136832268,174122336,139501846,140491606,140495411,ULKER
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BE,Canlı Varlıklar,Long-Term Live Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BFA,Stoklar,Stoklar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BFAA,Kullanım Hakkı Varlıkları,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,251000511,231802006,220184939,784912076,355624511,287848053,279913914,796732426,566028612,595707869,627189673,825358187,666071492,663913931,679811022,ULKER
1BGA,Şerefiye,Goodwill,65272070,60315013,55358800,98713432,61530973,63282733,60917815,91467246,62740635,62875540,66480977,78285483,64358892,68155826,66843989,ULKER
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,48424523,47684975,46976515,79014841,47948540,48055246,47656676,69496089,48116351,48083521,48529862,60202071,48279735,48784374,48739635,ULKER
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,34142872,43774159,44716339,90945921,58073515,64869770,75522351,39608868,7578872,12385716,22123279,5467276,2920280,5538576,1940161,ULKER
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,5404849,5561487,6004927,11338672,1773783,4677498,4782068,10842554,6038722,7676865,6175382,3801733,3829972,3661573,3090742,ULKER
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,1961379207,1877065195,1865435881,3531345932,2153606563,1736635588,1752377270,3015206892,2172103847,2318743268,2629350779,3457901403,2967715000,3057224960,3107350078,ULKER
1BM,KAYNAKLAR,LIABILITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,494918266,904183232,891462853,1485467542,978981123,461264650,466587618,756253471,528774533,500722359,517601229,1009447129,898208819,1468354206,1463038531,ULKER
2AA,Finansal Borçlar,Short-Term Financial Loans,204906400,639743221,616241126,1002912823,644846621,204454418,181653249,267333688,199061886,190580655,223905098,542065180,525975466,1115437954,1129329487,ULKER
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,201152112,195911607,204723832,366038917,201726097,171156377,199762707,373784913,214771423,220551584,205722899,364412526,260642972,251924149,233907281,ULKER
2AAGAB,Diğer Borçlar,Other Short-Term Loans,2107751,1855506,113788,266069,203567,187440,182564,260857,174347,174668,178249,312653,59312,57796,53341,ULKER
2AAGAC,Müşteri Söz. Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,4165922,4244102,764657,7235853,3388716,2617899,1967586,3959337,2847611,1998826,2237753,3582557,1567095,2011609,1829559,ULKER
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),18257033,13549912,15388069,23042281,28228770,19536870,12468643,24588302,20527523,13621709,8036949,9449433,11192773,5638193,15312278,ULKER
2AAGE,Borç Karşılıkları,Short-Term Provisions,47605892,38236936,38707047,53673713,69034543,44768763,44900496,51906562,53559591,49664105,48205310,51549993,67045570,56992043,55001154,ULKER
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,16723156,10641947,15524334,32297886,31552810,18542884,25652374,34419812,37832152,24130812,29314971,38074788,31725631,36292462,27605431,ULKER
2AAGG,(Ara Toplam),(Subtotal),494918266,904183232,891462853,1485467542,978981123,461264650,466587618,756253471,528774533,500722359,517601229,1009447129,898208819,1468354206,1463038531,ULKER
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,1187209193,719271900,728671956,1210777226,720042735,941414324,902611573,1289520197,917175175,1027100650,1261989819,1260440167,1034012877,625011378,620214879,ULKER
2BA,Finansal Borçlar,Long-Term Financial Loans,1150169264,683731263,689772694,1086270767,668673324,901329823,860219791,1228932397,861870973,957233992,1166853448,1161711717,938886813,524441681,517390673,ULKER
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BBA,Ticari Borçlar,Long-Term Trade Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BBB,Diğer Borçlar,Other Long-Term Loans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BBBA,Müşteri Söz.Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,27771951,27654481,31187790,67183643,43321850,36973359,39450631,50545720,39635075,44215653,45056067,59514199,47659071,52418744,51802288,ULKER
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,9267978,7886157,7711472,57322817,8047561,3111142,2941151,10042080,15669128,25651005,50080304,39214251,47466994,48150953,51021918,ULKER
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2N,Özkaynaklar,SHAREHOLDERS EQUITY,279251748,253610063,245301071,835101164,454582704,333956613,383178079,969433223,726154139,790920259,849759731,1188014107,1035493304,963859375,1024096668,ULKER
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,176503700,150788610,147383585,642529255,339374186,228386523,324378582,879816522,661872210,733700650,790328794,1110176204,968731105,907171032,965605147,ULKER
2OA,Ödenmiş Sermaye,Share Capital,23323218,20489593,18434571,18257527,17823826,13220150,13464450,12521523,11417282,11229212,10803072,10448113,9760505,9275402,8880755,ULKER
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0,0,0,0,0,0,0,163272524,0,0,132553909,170881001,140077576,141111538,145246551,ULKER
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,44522317,45916939,44126757,-56849829,43910193,59883299,57999052,-17124,-30964580,-44438214,-39228670,-62532667,-47409162,-45876260,-55481583,ULKER
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,10743479,9438214,8491599,75099509,8210269,6089657,6310800,74804976,54358884,57956990,60730900,78290878,64177968,72090253,74202869,ULKER
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),267351178,234869693,211313221,866684284,185909953,137891695,130066470,843005734,732796164,781301372,818695444,366207850,515484317,436999578,449805010,ULKER
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),-32100454,-67060882,-72035942,52572763,46677941,-30798737,24039415,165417699,67008836,109769897,128787420,262632745,63788844,82384207,110469919,ULKER
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,-137336038,-92864948,-62946621,-313234999,36842004,42100458,92498396,-379188812,-172744376,-182118606,-322013282,281591373,222851056,211186314,232481626,ULKER
2ODA,Azınlık Payları,Minority Interests,102748048,102821453,97917486,192571909,115208518,105570090,58799497,89616701,64281929,57219609,59430937,77837903,66762199,56688343,58491520,ULKER
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,1961379207,1877065195,1865435881,3531345932,2153606563,1736635588,1752377270,3015206892,2172103847,2318743268,2629350779,3457901403,2967715000,3057224960,3107350078,ULKER
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3C,Satış Gelirleri,Net Sales,421251627,797836281,1205223736,3128569033,995296982,1936297593,2529383308,3383151058,874330560,1561279921,2395612361,3208802317,743671185,1377652747,2094508862,ULKER
3CA,Satışların Maliyeti (-),Cost Of Sales,-288915611,-559581551,-855342690,-2446764477,-689388854,-1371666091,-1782461890,-2403001929,-594868509,-1071476228,-1676173234,-2252381451,-495007864,-955112134,-1461518015,ULKER
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,132336016,238254730,349881047,681804556,305908129,564631502,746921418,980149129,279462051,489803694,719439126,956420867,248663322,422540613,632990846,ULKER
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),132336016,238254730,349881047,681804556,305908129,564631502,746921418,980149129,279462051,489803694,719439126,956420867,248663322,422540613,632990846,ULKER
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-38450008,-68603296,-104419443,-264197302,-97088842,-185068558,-232334959,-311018027,-91036001,-164496602,-245853872,-328152116,-89678128,-162513049,-239348734,ULKER
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-9503969,-18699718,-29735197,-74556858,-20584115,-43931793,-63647279,-84116669,-21469023,-39402118,-65061710,-86823995,-18213689,-35873465,-55512308,ULKER
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),-893457,-1996025,-3176308,-9909654,-3985298,-7931242,-10746407,-14463289,-3462098,-6524744,-10149535,-15839439,-3869682,-7533937,-11720809,ULKER
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,30238274,45682866,65694814,144553082,23160530,128062753,140703613,166360205,60277409,62699083,71594176,79287509,31213991,43417753,62631694,ULKER
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-18212386,-18660488,-16474573,-52896806,-20696851,-28123499,-56262922,-70842878,-36901726,-38383584,-49326084,-60099921,-19874146,-30130545,-43462205,ULKER
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,95514471,175978068,261770339,424797018,186713553,427639164,524633464,666068471,186870613,303695729,420642100,544792906,148241669,229907370,345578486,ULKER
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,83488582,148955691,212550099,333140742,184249874,327699909,440192773,570551144,163494930,279380230,398374009,525605317,136901823,216620162,326408996,ULKER
3HA,Yatırım Faaliyetlerinden Gelirler,None,77504695,160367439,232169434,470154376,51314207,360323022,389118474,461920631,59246092,88312985,179539901,233068092,93490301,178536884,255072164,ULKER
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,-52933333,-100657182,-119614067,-195456510,-3528584,-17259952,-26016632,-25374661,-168602,-407344,-5016233,-10040634,-15862169,-16459091,-19128078,ULKER
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,120085833,235688326,374325706,699494884,234499176,770702233,887735307,1102614441,245948102,391601370,595165768,767820364,225869801,391985163,581522571,ULKER
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),2019583,440396,6835928,20443261,12975016,14187249,9952856,19289394,622085,2167610,3083736,9931776,33209,67523,104977,ULKER
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-144931659,-298123116,-441093533,-637302328,-62490581,-737930187,-642394375,-832453688,-84715480,-151831246,-291723327,-359369731,-130519130,-268681800,-403810246,ULKER
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,24571362,59710257,112555367,274697867,47785623,343063070,363101843,436545970,59077490,87905641,174523668,223027458,77628132,162077793,235944086,ULKER
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,-22826243,-61994394,-59931899,82635818,184983611,46959296,255293789,289450147,161854707,241937733,306526177,418382409,95383879,123370885,177817301,ULKER
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-866834,2498491,-2016511,3401202,-42104574,-12617414,-71978798,-33589895,-51182087,-70079784,-104520756,-112523439,-24248989,-30260122,-52160303,ULKER
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-13619211,-24469946,-35704356,-78285776,-28063488,-52149993,-68320427,-78586199,-9100974,-19531098,-19521004,-23970388,-7916990,-8736326,-26320581,ULKER
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,12752377,26968436,33687845,81686977,-14041086,39532579,-3658371,44996303,-42081113,-50548686,-84999752,-88553052,-16331999,-21523796,-25839723,ULKER
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,-23693077,-59495903,-61948410,86037019,142879037,34341881,183314991,255860251,110672620,171857949,202005421,305858970,71134890,93110763,125656998,ULKER
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,ULKER
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,-23693077,-59495903,-61948410,86037019,142879037,34341881,183314991,255860251,110672620,171857949,202005421,305858970,71134890,93110763,125656998,ULKER
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,ULKER
3LB,Azınlık Payları,Minority Interests,9994426,15695269,22033694,26765737,15168023,37556902,48680583,51131637,13996482,17692532,20221964,23488102,4569682,5608434,6768506,ULKER
3Z,Ana Ortaklık Payları,Parent Shares,-33687503,-75191172,-83982104,59271283,127711014,-3215020,134634408,204728615,96676137,154165417,181783457,282370868,66565208,87502329,118888492,ULKER
3ZD,Hisse Başına Kazanç,Earnings per Share,-0,-0,-0,0,0,-0,0,1,0,0,0,1,0,0,0,ULKER
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,-0,0,1,0,0,0,1,0,0,0,ULKER
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,-0,0,1,0,0,0,1,0,0,0,ULKER
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,-0,0,1,0,0,0,1,0,0,0,ULKER
4B,Amortisman Giderleri,Depreciation & Amortization,5586970,10852319,15736001,70283855,19098223,39216379,55418558,71745954,16816761,33112780,50553903,69466995,14369852,28438878,45836265,ULKER
4BA,Kıdem Tazminatı,Severance Payments,4442881,0,14092892,9908390,3281253,9683746,14037193,9310728,5577734,9528799,13409170,7147260,4634389,9168353,13360810,ULKER
4BB,Finansman Giderleri,Financial Expenses,-144931659,-298123116,-441093533,-637302328,-62490581,-737930187,-642394375,-832453688,-84715480,-151831246,-291723327,-359369731,-130519130,-268681800,-403810246,ULKER
4BC,Yurtiçi Satışlar,Domestic Sales,472958424,857811810,1321973188,3452899729,1063232501,2009002151,2875172353,3869025574,813575703,1082047246,2200591047,2907052968,704977404,993079147,1939657005,ULKER
4BD,Yurtdışı Satışlar,Export Sales,85323734,182155508,258013378,670267639,160527358,339989559,488772495,670448934,147385944,479232676,425585688,595505797,108126511,384573599,379646034,ULKER
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,-604521074,-676440095,-739283424,-1209537529,-699060175,-729278823,-631029515,-849887534,-536518367,-557559268,-643106413,-690438877,-710858687,-879815823,-936681129,ULKER
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-624433848,-692663087,-759769088,-1256625912,-719371977,-747331420,-641978544,-864113587,-537177499,-560193832,-655151983,-746932564,-747416528,-887766368,-948297738,ULKER
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),-429692522,-381599464,-403565840,-659846400,-352915555,-350554582,-184421034,-258007089,-187296511,-278594762,-212961865,-159883297,-285179487,-298026325,-346538985,ULKER
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,25793532,49665578,35369475,242057322,9987406,145228972,263924736,445404928,-40744277,94983514,51616264,220846448,-158356300,-119535674,-61232497,ULKER
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,-23693077,-59495903,-61948410,86037019,131801320,31529673,183314991,255860251,110672620,171857949,202005421,305858970,71134890,93110763,125656998,ULKER
4CAA,Düzeltmeler:,Adjustments:,149619232,272838612,377338376,551464887,163569484,532066467,515538216,573395465,138235164,207261197,330166419,389593128,135259930,227957963,334003158,ULKER
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,5586970,10852319,15736001,70283855,19098223,39216379,55418558,71745954,16816761,33112780,50553903,69466995,14369852,28438878,45836265,ULKER
4CAC,Karşılıklardaki Değişim,Change in Provisions,24349930,26001862,37044130,27503684,77379780,68514426,63453036,49615849,41122502,44188828,48334820,41791168,42225861,43577316,50311773,ULKER
4CAD,Diğer Gelir/ Gider,Other Income / Expense,119682331,235984431,324558245,453677348,67091481,493802979,614671176,685047859,134928491,229402129,347789126,382782094,97099692,179757814,284956643,ULKER
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),125926154,213342708,315389966,637501906,295370804,563596140,698853207,829255716,248907784,379119146,532171840,695452097,206394820,321068727,459660156,ULKER
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-82252385,-135477384,-243928090,-300628335,-257364846,-338412351,-317805068,-259404405,-273043695,-237933708,-420730545,-406020200,-351682167,-412365396,-480992381,ULKER
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),43673769,77865324,71461876,336873572,38005958,225183790,381048139,569851311,-24135911,141185438,111441295,289431897,-145287347,-91296669,-21332225,ULKER
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-17880238,-28199746,-36092400,-94816249,-28018553,-79954818,-117123403,-124446382,-16608365,-46201924,-59825031,-68585449,-13068953,-28239004,-39900273,ULKER
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-5359741,-12103244,-20403468,-68999895,-13501964,-25995707,-44062392,-67328981,-12044183,-26200235,-52814808,-97270413,-4850052,-12147219,-28109402,ULKER
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-17344335,-15229212,40302886,691129497,36370863,8933726,38614568,41343624,3974978,28999938,61957156,110366315,20029432,57607112,99012558,ULKER
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-22704076,-27332455,19899418,622129602,22868898,-17061980,-5447824,-25985357,-8069205,2799703,9142348,13095902,15179380,45459893,70903157,ULKER
4CB,Serbest Nakit Akım,Free Cash Flow,3089455,22333123,55268894,864186924,32856304,128166992,258476912,419419571,-48813482,97783216,60758612,233942350,-143176920,-74075781,9670659,ULKER
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,-16397416,11389379,-4333592,-120389691,14640810,-347203052,-439367419,-418007524,18501880,173521858,458586090,419878527,87861806,214497667,208158258,ULKER
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,-7515179,-11963158,0,-17316010,-13446039,-12106703,0,-14596453,-14113104,-13918040,0,-91675100,-95251492,ULKER
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-5316085,-54410789,-53908822,-242746939,-7902742,-59194958,-59915752,-197707075,-6598004,-85181108,-112993030,-181710525,-62396622,-117672358,-169412055,ULKER
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,-21713501,-43021410,-65757592,-375099788,6738068,-423714021,-512729210,-627821303,11903875,73744298,331479957,224249962,25465184,5150209,-56505289,ULKER
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,-18624046,-20688287,-10488698,489087136,39594372,-454142526,-564746031,-571620408,-115238740,48386800,219620291,260800961,-190729971,-185952423,-219985286,ULKER
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,17212650,42131615,58284266,-60786419,-88839529,252491766,283061854,353964184,81751309,44896880,89738631,100821741,52309159,97824623,131263981,ULKER
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,-1411396,21443329,47795568,428300717,-49245157,-201650760,-281684177,-217656224,-33487431,93283681,309358922,361622702,-138420812,-88127800,-88721305,ULKER
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ULKER
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,215050517,201848402,188827359,489511511,928700323,960635088,933285787,923975512,598317848,620988951,653980638,642179121,798646105,818882013,854052945,ULKER
