FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2015/3,2015/6,2015/9,2015/12,2016/3,2016/6,2016/9,2016/12,2017/3,2017/6,2017/9,2017/12,2018/3,2018/6,2018/9,2018/12,2019/3,2019/6,2019/9,2019/12,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
1AS,XVIII. SATIŞ AMAÇLI  FAALİYETLERE İLİŞKİN DUV,XVIII. PROPERTY AND EQU. OPER.(Net),0,0,0,123300000,78600000,78600000,78600000,64750000,64750000,64750000,64750000,257420000,252698000,288365000,305018000,318321000,390478000,507231000,509219000,593255000,655192000,655523000,583549000,613277000,596073000,600779000,567060000,533737000,420306000,401406000,442228000,388728000,374345000,381550000,363861000,331998000,1475785000,1413117000,1412927000,1442240000,1449568000,1372420000,1375909000,SKBNK
1ASA,18.1 Satış Amaçlı,18.1 Held For Sale Purpose,0,0,0,123300000,78600000,78600000,78600000,64750000,64750000,64750000,64750000,257420000,252698000,288365000,305018000,318321000,390478000,507231000,509219000,593255000,655192000,655523000,583549000,613277000,596073000,600779000,567060000,533737000,420306000,401406000,442228000,388728000,374345000,381550000,363861000,331998000,1475785000,1413117000,1412927000,1442240000,1449568000,1372420000,1375909000,SKBNK
1ASB,18.2 Durdurulan Faaliyetlere İlişkin,18.2 Held From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
1AT,XIX. DİĞER AKTİFLER,XIX. OTHER ASSETS,395800000,432095000,551435000,476413000,510134000,662535000,556728000,665266000,550322000,438138000,456510000,437589000,469889000,634499000,781888000,687888000,621151000,710625000,745688000,598968000,981358000,1072183000,1176849000,625305000,1115703000,1278669000,1171626000,1522196000,1670616000,1968173000,2007866000,1731975000,1938348000,2530417000,3046430000,2921538000,3570145000,3218148000,4041012000,3608962000,3987110000,5156427000,5962654000,SKBNK
1Z,AKTİF TOPLAMI,TOTAL ASSETS,21548938000,22272280000,23776650000,24415966000,23049237000,23150359000,22846053000,23818856000,23673735000,27020081000,28147222000,31346461000,30380218000,32581294000,34251387000,31321320000,32256493000,30922593000,29745248000,30596129000,31480633000,33184233000,36387435000,37504455000,39357234000,40208284000,41238220000,50756043000,55815203000,58182581000,65110450000,63244174000,63680567000,71459281000,75142053000,81367575000,93014364000,100724959000,107850160000,117110743000,127045269000,156623671000,181618553000,SKBNK
2A,I. MEVDUAT,I. DEPOSITS,13875077000,14263436000,14908844000,14867633000,13816710000,15038387000,14842666000,16136281000,15003938000,17004246000,18247534000,19726988000,20359757000,21376081000,24868904000,23089134000,24744830000,24114794000,23443036000,24547812000,24476219000,26244535000,29491101000,30743678000,31674981000,31473046000,31925091000,37008958000,41879623000,43268158000,49093783000,46773491000,44747339000,49670994000,51143830000,52928849000,55511405000,64926876000,69642391000,74093717000,87280261000,111009253000,117767480000,SKBNK
2AA,1.1 Bankanın Dahil Olduğu Risk Grubunun Mevduatı,1.1 Deposits Held By The Bank's Risk Group,204450000,203834000,266208000,219799000,218982000,173504000,254857000,304269000,403259000,341497000,223640000,174126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2AB,1.2 Diğer,1.2 Other,13670627000,14059602000,14642636000,14647834000,13597728000,14864883000,14587809000,15832012000,14600679000,16662749000,18023894000,19552862000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2B,II. ALIM SATIM AMAÇLI TÜREV FİNANSAL BORÇLAR,II. TRADING DERIVATIVE FINANCIAL LIABILITIES,120002000,120963000,176309000,139600000,156818000,158437000,122772000,258942000,288664000,142204000,124610000,175414000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2C,III. ALINAN KREDİLER,III. FUNDS BORROWED,1513140000,1678090000,2032411000,2220233000,1861789000,1673336000,2149378000,2433904000,2795046000,2704176000,2617812000,2363910000,2832878000,3129020000,3237827000,2327316000,1841313000,1211343000,1091977000,917554000,960010000,630217000,680680000,651843000,720132000,744233000,806150000,2888611000,1489687000,1899252000,1781326000,3754297000,3339323000,4386236000,4512461000,6226330000,7957847000,8455118000,11462667000,17074278000,16784154000,17631613000,22628637000,SKBNK
2D,IV. PARA PİYASALARINA BORÇLAR,IV. FUNDS FROM MONEY MARKET,1536210000,1442040000,1836257000,2012699000,2248732000,1821375000,1432909000,531388000,1486928000,2723264000,2721934000,3983875000,2124171000,2582189000,98274000,124596000,427212000,458034000,4237000,5711000,976062000,890173000,780850000,287752000,801150000,1686852000,2157682000,2939477000,3710909000,3068861000,2854005000,1169643000,2583979000,3466130000,4245028000,4807345000,11191387000,8550041000,5711079000,5265580000,2140913000,3663429000,7172025000,SKBNK
2DA,4.1 Bankalararası Para Piyasalarına Borçlar,4.1 Interbank Money Market Payables,0,0,0,144043000,94027000,98025000,340078000,0,121031000,1037984000,1433590000,2589971000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2DB,4.2 İMKB Takasbank Piyasasına Borçlar,4.2 Istanbul Stock Exchange Money Market Payables,0,0,0,0,0,0,0,0,0,0,0,60710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2DC,4.3 Repo İşlemlerinden Sağlanan Fonlar,4.3 Funds Provided Under Repurchase Agreements,1536210000,1442040000,1836257000,1868656000,2154705000,1723350000,1092831000,531388000,1365897000,1685280000,1288344000,1333194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2E,V. İHRAÇ EDİLEN MENKUL KIYMETLER (Net),V. MARKETABLE SECURITIES ISSUED (Net),647504000,769621000,784923000,1189806000,1012411000,831224000,751403000,990647000,626852000,692702000,722191000,930481000,1052533000,976003000,928075000,865828000,558470000,565539000,445442000,612721000,355575000,611028000,444588000,222652000,36264000,37652000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2EA,5.1 Bonolar,5.1 Bills,193346000,317042000,340123000,425588000,255302000,75565000,66814000,122787000,124437000,184536000,219730000,229096000,349843000,274341000,224987000,163978000,176743000,185220000,99811000,269020000,46149000,304958000,171501000,147591000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2EB,5.2 Varlığa Dayalı Menkul Kıymetler,5.2 Asset Backed Securities,454158000,452579000,444800000,764218000,757109000,755659000,684589000,867860000,502415000,508166000,502461000,701385000,702690000,701662000,703088000,701850000,381727000,380319000,345631000,343701000,309426000,306070000,273087000,75061000,36264000,37652000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2EC,5.3 Tahviller,5.3 Bonds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2F,VI. FONLAR,VI. FUNDS,533000,320000,213000,131000,85000,46000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2FA,6.1 Müstakriz Fonları,6.1 Borrower Funds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2FB,6.2 Diğer,6.2 Other,533000,320000,213000,131000,85000,46000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2G,VII. MUHTELİF BORÇLAR,VII. MISCELLANEOUS PAYABLES,373900000,365241000,362111000,325729000,289421000,261452000,288693000,372372000,319666000,283966000,271302000,256243000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2H,VIII. DİĞER YABANCI KAYNAKLAR,VIII. OTHER EXTERNAL RESOURCES,218930000,328154000,328677000,206189000,193663000,211641000,276591000,164742000,186583000,181864000,103688000,104000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2I,IX. FAKTORİNG BORÇLARI,IX. FACTORING PAYABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2J,X. KİRALAMA İŞLEMLERİNDEN BORÇLAR,X. LEASING TRANSACTONS PAYABLES,3693000,1627000,6006000,11596000,10684000,9251000,7994000,7016000,6014000,4970000,3920000,2838000,1713000,0,0,0,197582000,196098000,183552000,182867000,179161000,177610000,191323000,157452000,238526000,238432000,261685000,360883000,391530000,416516000,427077000,447622000,542076000,580216000,587614000,578727000,628600000,671408000,591001000,683783000,819935000,866299000,852171000,SKBNK
2JA,10.1 Finansal Kiralama Borçları,10.1 Gross Financial Lease Payables,3801000,1668000,7294000,14046000,12842000,10987000,9364000,8069000,6788000,5505000,4256000,3018000,1781000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2JB,10.2 Faaliyet Kiralaması Borçları,10.2 Operational Financial Lease Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2JC,10.3 Diğer,10.3 Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2JD,10.4 Ertelenmiş Finansal Kiralama Giderleri ( - ),10.4 Deferred Finance Leasing Expenses ( - ),108000,41000,1288000,2450000,2158000,1736000,1370000,1053000,774000,535000,336000,180000,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2K,XI.  RİSKTEN KORUNMA AMAÇLI TÜREV FİNANSAL BORÇLAR,XI. DERIVATIVE FINANCIAL LIABILITIES FOR HEDGE PURPOSES,0,0,0,0,0,0,0,0,0,2298000,415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2KA,11.1 Gerçeğe Uygun Değer Riskinden Korunma Amaçlılar,11.1 Hedging For Fair Value Risk,0,0,0,0,0,0,0,0,0,2298000,415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2KB,11.2 Nakit Akış Riskinden Korunma Amaçlılar,11.2 Hedging For Cash Flow Risk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2KC,11.3 Yurtdışındaki Net Yatırım Riskinden Korunma Amaçlılar,11.3 Hedging For Net Investments Risk in Abroad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2L,XII.  KARŞILIKLAR,XII. PROVISIONS,315379000,328340000,360011000,375243000,365910000,369430000,370596000,343424000,327062000,341581000,333454000,388122000,358254000,432891000,470067000,482697000,490924000,554446000,587387000,780584000,835191000,839070000,801756000,863787000,889873000,826803000,846570000,1142195000,1172192000,1444968000,1929049000,2679678000,2725891000,3097117000,2949663000,3650970000,3366874000,2678224000,2508471000,2170477000,1661947000,1606992000,1978948000,SKBNK
2LA,12.1 Genel Karşılıklar,12.1 General Loan Loss Provision,162993000,169093000,178950000,177980000,171070000,180223000,149648000,103773000,99473000,102930000,98083000,72887000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2LB,12.2 Yeniden Yapılanma Karşılığı,12.2 Restructuring Provision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2LC,12.3 Çalışan Hakları Karşılığı,12.3 Provision For Employ Benefits,65065000,69113000,70273000,57339000,60924000,64495000,66040000,66714000,71707000,76425000,78901000,78019000,84361000,88671000,90333000,82298000,90095000,96018000,97939000,82251000,87262000,91073000,93257000,97775000,106907000,113338000,113113000,128494000,145044000,155937000,161115000,331906000,366016000,341685000,328592000,383334000,384628000,419400000,399446000,323696000,376191000,424239000,423758000,SKBNK
2LD,12.4 Sigorta Teknik Karşılıkları (Net),12.4 Insurance Technical Reserves (Net),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2LE,12.5 Diğer Karşılıklar,12.5 Other Provisions,87321000,90134000,110788000,139924000,133916000,124712000,154908000,172937000,155882000,162226000,156470000,237216000,273893000,344220000,379734000,400399000,400829000,458428000,489448000,698333000,747929000,747997000,708499000,766012000,782966000,713465000,733457000,1013701000,1027148000,1289031000,1767934000,2347772000,2359875000,2755432000,2621071000,3267636000,2982246000,2258824000,2109025000,1846781000,1285756000,1182753000,1555190000,SKBNK
2M,XIII. VERGİ BORCU,XIII. TAX LIABILITIES,60303000,57875000,32443000,41944000,42911000,58713000,29515000,32506000,51245000,31302000,56910000,60958000,46394000,65478000,59583000,56723000,73344000,58985000,61300000,48745000,35557000,39405000,43441000,44089000,56408000,81411000,85764000,131247000,304220000,295963000,388217000,166288000,433986000,231038000,389674000,459512000,625436000,537816000,385192000,391410000,533289000,869841000,793790000,SKBNK
2MA,13.1 Cari Vergi Borcu,13.1 Current Tax Liabilities,34352000,48041000,32443000,34368000,42911000,58713000,29515000,32506000,51245000,18452000,40051000,60958000,46394000,65478000,59583000,56723000,73344000,58985000,61300000,48745000,35557000,39405000,43441000,44089000,56408000,81411000,85764000,131247000,304220000,295963000,388217000,166288000,433986000,231038000,389674000,459512000,625436000,537816000,385192000,391410000,533289000,869841000,793790000,SKBNK
2MB,13.2 Ertelenmiş Vergi Borcu,13.2 Deferred Tax Liabilities,25951000,9834000,0,7576000,0,0,0,0,0,12850000,16859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2N,XIV. SATIŞ AMAÇLI ELDE TUTULAN  DUV  BORÇ.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2NA,14.1 Satış Amaçlı,14.1 Held For Sale Purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2NB,14.2 Durdurulan Faaliyetlere İlişkin,14.2 Held From Terminated Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2NBA,XV.  SERMAYE BENZERİ KREDİLER,XV. SUBORDINATED LOANS,479070000,460240000,522629000,498221000,489619000,122596000,128638000,14841000,15619000,316404000,327531000,641481000,666141000,841598000,976705000,903621000,944480000,943947000,945913000,959524000,1026883000,1036430000,1130583000,1086649000,1181229000,1194651000,1229949000,1593202000,1735157000,1878561000,2082872000,2051397000,2138450000,2661112000,2865412000,2973096000,3298590000,3263465000,3460694000,3474249000,3781411000,3855802000,12542265000,SKBNK
2O,XVI. ÖZKAYNAKLAR,XVI. SHAREHOLDERS' EQUITY,2405197000,2456333000,2425816000,2526942000,2560484000,2594471000,2444877000,2532793000,2566118000,2591104000,2615921000,2712151000,2319166000,2355966000,2366316000,2377326000,2281633000,2131173000,2152670000,1976583000,2011635000,2119398000,2117467000,2636078000,2651852000,2676094000,2699621000,2957944000,3391611000,3949988000,4265560000,4695094000,5228622000,6095190000,6462031000,7603823000,8180530000,8828008000,9928803000,10701646000,11203150000,11705208000,12134944000,SKBNK
2OA,16.1 Ödenmiş Sermaye,16.1 Paid-in Capital,1087187000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1158000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,1860000000,2500000000,2500000000,2500000000,2500000000,2500000000,SKBNK
2OB,16.2 Sermaye Yedekleri,16.2 Capital Reserves,181307000,144670000,106642000,171370000,156865000,180768000,-1951000,1196000,9347000,7847000,7938000,-182395000,-174718000,-174718000,-174718000,-174718000,-174718000,-174718000,-174718000,77044000,108148000,209324000,202923000,-9044000,-9044000,-9044000,-9044000,-9044000,-9044000,-9044000,-9044000,-9044000,-26252000,-26253000,-26253000,-26253000,-26253000,-26253000,23906000,23906000,23906000,23906000,23906000,SKBNK
2OC,16.2.1 Hisse Senedi İhraç Primleri,16.2.1 Share Premium,4263000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,1278000,0,0,0,909000,909000,909000,909000,909000,909000,909000,909000,909000,909000,909000,909000,909000,909000,909000,5951000,5951000,5951000,5951000,5951000,SKBNK
2OD,16.2.2 Hisse Senedi İptal Karları,16.2.2 Share Cancellation Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OE,16.2.3 Menkul Değerler Değerleme Farkları,16.2.3 Valuation Changes Of Marketable Securities,-25135000,-54525000,-92553000,-70239000,-54936000,-30985000,-37708000,-60471000,-52320000,-53427000,-53336000,-54057000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OF,16.2.4 Maddi Duran Varlıklar Yeniden Değerleme Farkları,16.2.4 Revaluation Changes Of Property And Equipment,204588000,200326000,200326000,156528000,149303000,149255000,149255000,197269000,197269000,196876000,196876000,59107000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OG,16.2.5 Maddi Olmayan Duran Varlıklar Yeniden Değerleme Farkları,16.2.5 Revaluation Changes Of Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OH,16.2.6 Yatırım Amaçlı Gayrimenkuller Yeniden Değerleme Farkları,16.2.6 Revaluation changes of real estates for investment purpose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OI,16.2.7 İşt. Bağlı Ort. Bedelsiz Hisse Senetleri,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OJ,16.2.8 Riskten Korunma Fonları (Etkin kısım),16.2.8 Hedge Funds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OK,16.2.9 Satış Amaçlı Elde Tut. Dur. DUV Farkları,None,0,0,0,82046000,59463000,59463000,59463000,49054000,49054000,49054000,49054000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OL,16.2.10 Diğer Sermaye Yedekleri,16.2.6 Other Capital Reserves,-2409000,-2409000,-2409000,1757000,1757000,1757000,-174239000,-185934000,-185934000,-185934000,-185934000,-188723000,-175996000,-175996000,-175996000,-175996000,-175996000,-175996000,-175996000,75766000,108148000,209324000,202923000,-9953000,-9953000,-9953000,-9953000,-9953000,-9953000,-9953000,-9953000,-9953000,-27161000,-27162000,-27162000,-27162000,-27162000,-27162000,17955000,17955000,17955000,17955000,17955000,SKBNK
2OM,16.3 Kar Yedekleri,16.3 Profit Reserves,1107433000,1090958000,1090958000,1090958000,1197572000,1197572000,1197572000,1197572000,1373597000,1373597000,1373597000,1373597000,1736546000,1736546000,1736546000,1736546000,1345773000,1345773000,1345773000,1345773000,661691000,661691000,661691000,661691000,708308000,708308000,708308000,670545000,976845000,976845000,976845000,965369000,2359931000,2360327000,2360327000,2360327000,2360327000,4684079000,4684079000,4684079000,4684079000,6576588000,6576588000,SKBNK
2ON,16.3.1 Yasal Yedekler,16.3.1 Legal Reserves,92856000,92856000,92856000,92856000,97988000,97988000,273984000,273984000,280244000,280244000,280244000,280244000,285989000,285989000,285989000,285989000,290307000,290307000,290307000,290307000,243232000,114311000,114311000,114311000,116942000,116942000,116942000,117904000,129681000,129681000,129681000,130798000,224330000,224330000,224330000,224330000,224330000,349514000,349514000,349514000,349514000,450777000,450777000,SKBNK
2OO,16.3.2 Statü Yedekleri,16.3.2 Status Reserves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2OP,16.3.3 Olağanüstü Yedekler,16.3.3 Extraordinary Reserves,1013909000,997434000,997434000,997434000,1066398000,1066398000,890402000,890402000,1007077000,1007077000,1007077000,1007077000,1364154000,1364154000,1364154000,1364154000,969063000,969063000,969063000,969063000,332056000,460977000,460977000,460977000,475224000,475224000,475224000,436499000,713649000,713649000,713649000,701056000,1976201000,1976597000,1976597000,1976597000,1976597000,4095405000,4095405000,4095405000,4095405000,5878497000,5878497000,SKBNK
2OR,16.3.4 Diğer Kar Yedekleri,16.3.4 Other Profit Reserves,668000,668000,668000,668000,33186000,33186000,33186000,33186000,86276000,86276000,86276000,86276000,86403000,86403000,86403000,86403000,86403000,86403000,86403000,86403000,86403000,86403000,86403000,86403000,116142000,116142000,116142000,116142000,133515000,133515000,133515000,133515000,159400000,159400000,159400000,159400000,159400000,239160000,239160000,239160000,239160000,247314000,247314000,SKBNK
2OT,16.4 Kar veya Zarar,16.4 Profit or Loss,29270000,62705000,70216000,106614000,48047000,58131000,91256000,176025000,25174000,51660000,76386000,362949000,-449468000,-405778000,-394506000,-390773000,-95094000,-250290000,-231882000,-684082000,7064000,11230000,18712000,46617000,16146000,44663000,72899000,277789000,404985000,751249000,1066598000,1499714000,392745000,1107166000,1526837000,2445321000,2947662000,1216276000,1546008000,2017158000,2533551000,811780000,1205081000,SKBNK
2OU,16.4.1 Geçmiş Yıllar Kar/Zararı,16.4.1 Prior Year Profit/Loss,0,0,0,3965000,37261000,37321000,37321000,50831000,0,72000,72000,248059000,-477131000,-477131000,-477131000,-477131000,0,0,0,0,175000,1784000,5339000,-6000000,-738000,3671000,8207000,23091000,-647000,-1276000,-1905000,-2436000,2485000,2038000,1333000,-371000,2443517000,-3915000,-6019000,-8085000,2015213000,-3898000,-5777000,SKBNK
2OV,16.4.2 Dönem Net Kar/Zararı,16.4.2 Current Year Profit/Loss,29270000,62705000,70216000,102649000,10786000,20810000,53935000,125194000,25174000,51588000,76314000,114890000,27663000,71353000,82625000,86358000,-95094000,-250290000,-231882000,-684082000,6889000,9446000,13373000,52617000,16884000,40992000,64692000,254698000,405632000,752525000,1068503000,1502150000,390260000,1105128000,1525504000,2445692000,504145000,1220191000,1552027000,2025243000,518338000,815678000,1210858000,SKBNK
2OVA,16.5 Azınlık Payları,16.5 Minority Shares',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SKBNK
2Z,PASİF TOPLAMI,TOTAL LIABILITIES,21548938000,22272280000,23776650000,24415966000,23049237000,23150359000,22846053000,23818856000,23673735000,27020081000,28147222000,31346461000,30380218000,32581294000,34251387000,31321320000,32256493000,30922593000,29745248000,30596129000,31480633000,33184233000,36387435000,37504455000,39357234000,40208284000,41238220000,50756043000,55815203000,58182581000,65110450000,63244174000,63680567000,71459281000,75142053000,81367575000,93014364000,100724959000,107850160000,117110743000,127045269000,156623671000,181618553000,SKBNK
3A,I. FAİZ GELİRLERİ,I. INTEREST INCOME,517302000,1093078000,1648879000,2283308000,666543000,1271646000,1888246000,2504986000,648837000,1316523000,2019868000,2822473000,853101000,1788497000,2978454000,4192368000,1020483000,2073341000,3087016000,3951540000,806757000,1552637000,2301802000,3259287000,1048106000,2165821000,3358774000,4869796000,1529044000,3384507000,5792905000,8529661000,2245412000,4597538000,7382385000,11566351000,4360872000,9778454000,15764899000,22825091000,7882371000,16281409000,25673251000,SKBNK
3AA,1.1 Kredilerden Alınan Faizler,1.1 Interest on Loans,476003000,965842000,1485036000,2035110000,569462000,1119405000,1663654000,2221040000,542689000,1111356000,1733723000,2417695000,731618000,1544758000,2556401000,3479240000,910166000,1846021000,2738169000,3515819000,704785000,1345135000,1998654000,2777993000,902698000,1849672000,2841654000,4093046000,1240462000,2545234000,4077462000,5623709000,1391583000,2825394000,4401238000,6917510000,3170870000,7227684000,11465239000,15979640000,5171911000,11840903000,19245261000,SKBNK
3AB,1.2 Zorunlu Karşılıklardan Alınan Faizler,1.2 Interest Received From Reserve Deposits,526000,2800000,4791000,7722000,4339000,10606000,18441000,25833000,7210000,11858000,18321000,26205000,8739000,18741000,36992000,59375000,13903000,28990000,40675000,40754000,0,0,0,6453000,17433000,43126000,72014000,99087000,19302000,23332000,23332000,23332000,234000,1968000,4470000,7865000,95424000,262017000,700103000,1197692000,588351000,1303901000,2046615000,SKBNK
3AC,1.3 Bankalardan Alınan Faizler,1.3 Interest Received From Banks,569000,1074000,1781000,2367000,854000,1518000,2086000,2690000,3202000,3682000,5996000,12529000,4305000,5405000,14159000,22971000,5879000,14531000,31284000,38499000,3642000,5538000,5291000,9973000,3552000,8863000,14161000,21711000,1539000,6708000,13819000,23098000,5891000,22656000,32288000,44484000,21501000,54467000,67565000,78916000,7486000,16338000,28107000,SKBNK
3AD,1.4 Para Piyasası İşlemlerinden Alınan Faizler,1.4 Interest Received From Money Market Transactions,944000,1197000,1343000,1496000,2000,7000,30000,41000,1219000,20826000,51411000,81404000,17616000,43420000,62217000,66200000,1628000,2362000,3094000,4183000,277000,492000,1311000,1699000,320000,340000,529000,542000,2945000,51219000,148777000,248361000,122115000,343347000,705027000,1248648000,278693000,579799000,865111000,1743593000,1251503000,1303635000,1397191000,SKBNK
