FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,791220,672100,585890,2743567,1247014,855898,815207,4714468,3756558,3284454,3573075,5459082,4427197,4497551,2305195,AVTUR
2BA,Finansal Borçlar,Long-Term Financial Loans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2BBA,Ticari Borçlar,Long-Term Trade Payables,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2BBB,Diğer Borçlar,Other Long-Term Loans,51795,35658,14368,11422,6767,5019,4735,0,0,0,0,0,0,0,0,AVTUR
2BBBA,Müşteri Söz.Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,0,0,0,0,0,0,0,0,0,0,0,0,4391757,0,0,AVTUR
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,7297,6469,7637,16187,17165,13822,16446,22773,14748,23982,23888,44828,0,0,22898,AVTUR
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,732128,629973,563885,2715958,1223081,837056,794026,4691696,3741810,3260472,3549188,5414254,0,4475434,2282296,AVTUR
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,35440,22117,0,AVTUR
2N,Özkaynaklar,SHAREHOLDERS EQUITY,8679412,7645928,6918127,27070410,11605055,8799119,8375350,28954780,20563128,22533655,23461012,30487332,25056988,25119256,25853786,AVTUR
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,8679412,7645928,6918127,27070410,11605055,8799119,8375350,28954780,20563128,22533655,23461012,30487332,25056988,25119256,25853786,AVTUR
2OA,Ödenmiş Sermaye,Share Capital,3068844,2695999,2425601,2402306,2345240,1739493,1640779,1525874,1391311,1368393,1316463,1273208,1189416,1130301,1082209,AVTUR
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0,1469729,1322321,12529787,1278512,948288,894474,11490456,8349855,8902519,9328605,12025910,9858111,9930861,10221895,AVTUR
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,42300,37161,33434,169030,32326,23977,22616,155009,112641,120097,125845,162232,132988,133970,137896,AVTUR
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),4157675,3652543,3286208,-11146118,8282901,6143530,5794890,-7948024,-2769542,-2952854,-3094181,-3988843,162776,163978,168783,AVTUR
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),9326,35840,74097,2479182,-116516,104279,177283,4136784,-478284,105104,-41998,198571,65572,-66473,-69647,AVTUR
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,1401267,-245346,-223535,20636224,-217409,-160449,-154692,19594681,13957147,14990395,15826278,20492483,13648124,13826620,14312650,AVTUR
2ODA,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,9581663,8429746,7615827,29992424,12946919,9713533,9257123,33751571,24375284,25882168,27084484,36056980,29552104,29675476,30614496,AVTUR
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3C,Satış Gelirleri,Net Sales,93373,173898,254105,661385,193686,375260,541811,701939,124661,227345,327335,531305,147994,296959,466187,AVTUR
3CA,Satışların Maliyeti (-),Cost Of Sales,-80032,-136630,-221691,-921961,-149253,-244892,-345956,-872358,-115915,-257312,-404453,-654714,-103896,-269007,-426817,AVTUR
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,13341,37268,32414,-260576,44433,130368,195855,-170419,8746,-29967,-77118,-123410,44098,27952,39370,AVTUR
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),13341,37268,32414,-260576,44433,130368,195855,-170419,8746,-29967,-77118,-123410,44098,27952,39370,AVTUR
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-16838,-37744,-55680,-150757,-78036,-156528,-220491,-172057,-69375,-147542,-215460,-178921,-11846,-57331,-98578,AVTUR
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,10208,16719,19005,16880,20164,10152,2508,16187,2281,18419,45500,54481,2709,9618,11682,AVTUR
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-13377,-14109,-16827,-32570,-6938,-9801,-13809,-16498,-2869,-48732,-47022,-8843,-3120,-43596,-47063,AVTUR
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,-6666,2134,-21088,-427022,-20378,-25809,-35937,-342787,-61217,-207821,-294099,-256692,31841,-63358,-94589,AVTUR
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,-3497,-477,-23266,-411333,-33603,-26160,-24636,-342476,-60629,-177508,-292578,-302330,32252,-29379,-59208,AVTUR
3HA,Yatırım Faaliyetlerinden Gelirler,None,1229,1154,70446,4394144,36403,336534,521373,8614687,3934,47366,85070,1264227,54999,98055,261681,AVTUR
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,-1239,-1163,-1088,-2296,0,0,0,0,-38919,-44227,0,0,0,0,0,AVTUR
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,-6676,2124,48271,3964826,16026,310725,485436,8271901,-96202,-204682,-209029,1007534,86840,34697,167092,AVTUR
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),25132,43039,58975,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-1834,-2993,-4229,386241,137817,1634903,3147153,814919,529477,844735,1204083,1376002,358173,578279,862224,AVTUR
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,-10,-9,69358,4391848,36403,336534,521373,8614687,-34985,3139,85070,1264227,54999,98055,261681,AVTUR
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,16622,42170,103017,4351067,153842,1945629,3632589,9086820,433274,640053,995054,2383536,445013,612976,1029316,AVTUR
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-6835,-1984,-16632,-1556002,-585625,-750856,-1423999,-3966943,-1123314,-491553,-1054334,-2170041,-376587,-683579,-1104271,AVTUR
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-6887,-14980,-31360,-57483,-8136,-13749,-22934,-28213,0,0,0,0,-1594,-3657,-7979,AVTUR
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,52,12995,14728,-1498519,-577489,-737107,-1401065,-3938731,-1123314,-491553,-1054334,-2170041,-374993,-679922,-1096292,AVTUR
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,9787,40186,86385,2795065,-431783,1194773,2208591,5119876,-690040,148500,-59280,213494,68426,-70603,-74955,AVTUR
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,AVTUR
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,9787,40186,86385,2795065,-431783,1194773,2208591,5119876,-690040,148500,-59280,213494,68426,-70603,-74955,AVTUR
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,AVTUR
3LB,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
3Z,Ana Ortaklık Payları,Parent Shares,9787,40186,86385,2795065,-431783,1194773,2208591,5119876,-690040,148500,-59280,213494,68426,-70603,-74955,AVTUR
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,0,-0,0,0,0,-0,0,-0,0,0,-0,-0,AVTUR
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,-0,0,0,0,-0,0,-0,0,0,-0,-0,AVTUR
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,-0,0,0,0,-0,0,-0,0,0,-0,-0,AVTUR
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,-0,0,0,0,-0,0,-0,0,0,-0,-0,AVTUR
4B,Amortisman Giderleri,Depreciation & Amortization,21271,39887,60895,476169,14493,186385,43064,355829,46814,97178,153528,201401,40872,83833,131311,AVTUR
4BA,Kıdem Tazminatı,Severance Payments,599,1096,-8049,5882,0,0,23313,10243,1140,3219,4726,7940,1521,2904,4234,AVTUR
4BB,Finansman Giderleri,Financial Expenses,-1834,-2993,-4229,386241,137817,1634903,3147153,814919,529477,844735,1204083,1376002,358173,578279,862224,AVTUR
4BC,Yurtiçi Satışlar,Domestic Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4BD,Yurtdışı Satışlar,Export Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,-50859,-13897,117891,204374,194656,-132338,298439,196655,-17323,-31046,-24616,-47775,222,42726,308953,AVTUR
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,9787,40186,86385,2795065,-398306,1194773,2208591,5119876,-690040,148500,-59280,213494,68426,-70603,-74955,AVTUR
4CAA,Düzeltmeler:,Adjustments:,34366,-21107,-3020,-2454893,634783,-1175507,-1759027,-4591030,562883,-375578,-140486,-360838,10937,119061,272921,AVTUR
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,21271,39887,60895,476169,14493,186385,43064,355829,46814,97178,153528,201401,40872,83833,131311,AVTUR
4CAC,Karşılıklardaki Değişim,Change in Provisions,10413,-8980,-8166,6147,12517,16985,21367,15143,7851,5592,7137,7882,-7406,-9290,-9678,AVTUR
4CAD,Diğer Gelir/ Gider,Other Income / Expense,2682,-52014,-55749,-2937209,540220,750856,1423999,-4121417,1123314,488617,1054334,1022996,376587,683579,1104271,AVTUR
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),44153,19079,83365,340171,236478,19266,449564,528847,-127157,-227078,-199765,-147344,79363,48457,197966,AVTUR
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-100446,-43190,5843,-45560,-35528,-137668,-135968,-303231,115649,203474,183861,109148,-78745,-5463,119266,AVTUR
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),-56293,-24111,89208,294611,200950,-118402,313596,225615,-11508,-23605,-15904,-38196,618,42994,317232,AVTUR
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,5434,10214,28683,-90238,-6294,-13937,-15157,-28960,-5816,-7441,-8711,-9579,-396,-268,-8280,AVTUR
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-5183,-139214,-126879,-259303,-2510,-2439,-4068,-5533,-515,-566,-1560,-26600,-554,-2734,-5254,AVTUR
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-823,-655,-612,-7743,0,0,-659382,-691695,103566,96222,80773,103228,3241,-27718,-231365,AVTUR
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-6006,-139869,-127491,-267046,-2510,-2439,-663450,-697228,103051,95657,79213,76628,2687,-30452,-236620,AVTUR
4CB,Serbest Nakit Akım,Free Cash Flow,-56865,-153765,-9601,-62673,192146,-134777,-365011,-500573,85728,64611,54597,28853,2909,12274,72333,AVTUR
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,-56865,-153765,-9601,-62673,192146,-134777,-365011,-500573,85728,64611,54597,28853,2909,12274,72333,AVTUR
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,0,0,0,-640954,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,-56865,-153765,-9601,-703627,192146,-134777,-365011,-500573,85728,64611,54597,28853,2909,12274,72333,AVTUR
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVTUR
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,719517,675345,631779,1638237,945699,902375,950367,940887,59676,61937,65227,64050,45443,46594,48595,AVTUR
4CBL,Dönem Sonu Nakit,Cash at the End of the Quarter,662651,521580,622178,934611,690948,341174,271176,70447,137591,114266,102608,57116,22482,51010,104523,AVTUR
