FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,ENKAI,23106739,23285683,23418532,23019495,22365361,22088570,21132835,20263087,20164422,19546353,18494079,16502776,14987284,14539305,14140597,14149325,14143911,13813376,13822599,19467070,15527215,14641820,14642125
1AK,Duran Varlıklar,LONG TERM ASSETS,ENKAI,4762464180,4986806943,4790066055,4764227266,4465112939,4474878966,4289939288,3988463641,4238888601,4863211115,5001389331,5035304399,5003394501,4770337500,4667121345,5350235222,5274717038,5453835696,5532961720,7232128762,6090622223,6201963810,6172468039
1B,Ticari Alacaklar,Trade Receivables,ENKAI,17113880,16778207,16901316,16962073,17254340,14017411,11128338,8743354,8651277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,ENKAI,1535466839,1674505725,1663556952,1559586557,1344829633,1292259801,1141262241,993941736,1416716609,1585760392,1944986336,2088928625,2172395950,2112224542,2112262853,2155764615,2045127537,2067530568,2130262561,2735513420,2275042541,2273378194,2241870563
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,ENKAI,1808093596,1933068777,1845481960,1888386320,1884535416,1949279431,1932676485,2026555006,1907163774,2420313155,2254777680,2024575379,1925581880,1826735125,1737848574,1818681238,1798548430,1863268330,1798655423,2270152253,1983244911,2048453246,1993234363
1BFA,Stoklar,Stoklar,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,ENKAI,0,0,0,0,0,0,0,39672733,0,0,0,59417040,58959547,58267117,57782907,59655661,59142056,58501306,57995231,51198657,40467705,40101451,40646488
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,ENKAI,1325136063,1288052075,1187318508,1217734336,1136141737,1135103210,1122540446,885822736,832349371,784844351,722644445,818323884,803236327,730080442,714209509,1287318972,1350755327,1445899080,1527117531,2109128447,1773141274,1818434206,1875340030
1BGA,Şerefiye,Goodwill,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,ENKAI,58933526,59015389,59296438,61625520,61491344,60958268,59401653,18903767,57840488,56270175,56144803,16457186,15904429,15337346,15181543,14983809,15218683,14836660,14960901,61807000,14938692,15342607,15186597
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,ENKAI,7540682,8417475,9008009,8397621,8896749,12245541,12602507,13215607,14805060,14718598,17353831,21523756,22414242,23312653,25646467,3220373,2359014,2889802,3012389,3289422,2631860,3584436,3518960
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,ENKAI,10179594,6969295,8502871,11534839,11963721,11015306,10327618,1608702,1362021,1304444,5482237,6078529,4902125,4380276,4189492,10610553,3565991,909951,957683,1039563,1155240,2669671,2671037
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,ENKAI,7720475575,8132918533,8042282841,8348758728,8534665859,8816814246,8925659228,9085972291,8669679408,8631992523,8412529956,8565098761,8510287370,8308267349,8300433858,9390588106,9523770761,9592662770,9955065370,12900429417,10536404211,10866888105,11249661148
1BM,KAYNAKLAR,LIABILITIES,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,ENKAI,969748993,1038509664,1040148593,1061697230,1163426530,1385638634,1439908033,1752633940,1652169127,1654539763,1554983533,1479186312,1321689928,1338963223,1322338511,1417501806,1489695581,1476359680,1543730944,1951108026,1484976648,1635995368,1681722396
2AA,Finansal Borçlar,Short-Term Financial Loans,ENKAI,44657449,61619721,76490047,73574475,65776304,40919974,26816797,60243765,71028199,70996321,65592035,61144512,53093059,30510638,21077955,4469623,5704714,5965735,5087399,5403965,5229755,5549753,6138172
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,ENKAI,174748006,211619867,168881950,165658240,196967917,281456318,314815673,347682618,340094316,262780174,337066639,450368407,334650090,312345997,337623678,290298393,295585989,293336111,343815373,445999817,278443108,310056339,399118889
2AAGAB,Diğer Borçlar,Other Short-Term Loans,ENKAI,18722328,19799577,15194819,19738722,19883105,20107982,18663669,14914476,14013503,18015685,16178600,18519859,18152785,17573986,17573653,17414017,17248853,19100571,15290339,27598960,25164285,27350323,28019340
2AAGAC,Müşteri Söz. Doğan Yük.,None,ENKAI,570362531,578618773,631760578,663550258,763562848,890536115,928281073,1147999176,1075966584,1130831626,955880736,780967275,743442031,831293449,789305805,933012007,1002590064,1004283829,1030685819,1257890253,995208029,1072395761,1057901572
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),ENKAI,27286637,29556123,12732997,19236482,15380659,24851137,17187251,27319104,42312408,43850126,64373952,58894405,57947550,28406469,46282579,34886933,37555467,16616452,20975382,41291140,43544644,42196150,55071354
2AAGE,Borç Karşılıkları,Short-Term Provisions,ENKAI,56702423,55694260,60233963,57976509,49133896,48264239,51046827,62892833,52368739,51495501,50444586,52202701,51098823,55464831,59759352,56782000,46019862,44438123,44467491,67386420,44564766,52558123,50064644
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,ENKAI,77269619,81601342,74854240,61962544,52721801,79502869,83096745,91581967,56385379,76570330,65446984,57089152,63305590,63367853,50715489,80638832,84990632,92618860,83409142,105537473,92822061,125888919,85408426
2AAGG,(Ara Toplam),(Subtotal),ENKAI,969748993,1038509664,1040148593,1061697230,1163426530,1385638634,1439908033,1752633940,1652169127,1654539763,1554983533,1479186312,1321689928,1338963223,1322338511,1417501806,1489695581,1476359680,1543730944,1951108026,1484976648,1635995368,1681722396
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,ENKAI,619477931,628648385,600008498,600913127,592649266,604463023,600197088,603870890,563136154,590685563,553852502,551251602,515419329,511277020,489588930,562977658,575276964,602890319,647511036,897864558,765442687,875076685,920854032
2BA,Finansal Borçlar,Long-Term Financial Loans,ENKAI,139494036,128428415,121352141,112884282,111749952,105606320,104553601,104439527,95832032,134363984,122641534,126959908,118015406,107436451,98966893,117150482,112928895,120299374,112887325,140193128,129341196,136090891,130278633
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBB,Diğer Borçlar,Other Long-Term Loans,ENKAI,23122389,23699074,23495403,18913046,18972760,18873837,18869301,24475848,24266035,26315048,25464449,24629404,22700883,22911680,22880515,22641457,23048455,23755569,25219250,32030151,27745370,28037144,27884521
2BBBA,Müşteri Söz.Doğan Yük.,None,ENKAI,650004,745825,1243980,1364242,5331623,4706241,3311035,3122444,2388788,3172352,5122116,4519859,2140058,2071466,1308649,1075741,0,0,0,0,0,0,18226259
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,ENKAI,13269316,13125957,12299580,13189958,12213337,11885946,12301872,9155171,10008729,9576009,11353000,19183216,21175278,15462860,14594946,18998789,18850159,18608101,18428289,25426748,19746945,21505209,21519927
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,ENKAI,442942186,462649114,441617393,454561599,444381594,463390678,461161279,462677900,430640570,417258169,389271403,375959214,351387705,363394564,351837928,403111189,420449455,440227275,490976172,700214530,588609176,689443440,722944692
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2N,Özkaynaklar,SHAREHOLDERS EQUITY,ENKAI,6131248652,6465760484,6402125750,6686148371,6778590063,6826712589,6885554106,6729467460,6454374126,6386767197,6303693921,6534660848,6673178113,6458027105,6488506417,7410108642,7458798217,7513412771,7763823389,10051456833,8285984876,8355816052,8647084720
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,ENKAI,6062449290,6397570418,6331631171,6610509909,6704502086,6745781805,6811337793,6663521681,6390416749,6325361623,6244467257,6459999146,6596914133,6381235002,6406530336,7312640541,7359170655,7434524727,7668739999,9916103013,8198828637,8248987778,8522872761
2OA,Ödenmiş Sermaye,Share Capital,ENKAI,763000684,820026110,723866112,756345473,673998777,646475810,632041037,421005692,383379752,360765963,324582608,321465353,313829048,232770858,219561329,204185268,186178688,183111877,176162920,170374691,159162043,151251595,144816193
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCB,Değer Artış Fonları,Market Value Surpluses,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,ENKAI,-1416832333,-1311883160,-1398648116,-1305012580,-1382022588,-1322864683,-1315869695,-1204317307,-1483701163,-1043964856,-1215155050,-1352265642,-1401876609,-1469717854,-1554522497,-1334174011,-1514267243,-1452419774,-1425668017,-1859781362,-1370916432,-1255368353,-1246349659
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,ENKAI,192275317,184590475,162944555,0,151719260,179455721,175448760,116867221,106422614,131223205,118062052,116928198,114150606,93480533,88175600,82000590,74769166,73537538,70746844,122478015,91220526,116443922,111489505
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),ENKAI,4774515992,4550881336,4510821637,4463560348,5095166411,4812520268,4773381865,4661256122,5098902854,4807281534,4780996814,4778368834,4874437976,4715958306,4710162546,5185933309,5849516133,5668963367,5706917370,7146439044,6480990255,6112793075,6140015969
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),ENKAI,-106419509,245730144,323213412,606113525,136925834,366603227,486926752,386358272,-33522010,-298189187,-167331030,104703555,198773387,242449400,365580362,575396235,145060568,336137089,507882133,876240111,102135292,391008957,631954206
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,ENKAI,1855909139,1908225512,2009433571,2089503142,2028714392,2063591463,2059409073,2282351681,2318934702,2368244964,2403311862,2490798847,2497599725,2566293758,2577572996,2599299149,2617913343,2625194631,2632698749,3417026933,2736236953,2732858582,2740946548
2ODA,Azınlık Payları,Minority Interests,ENKAI,68799362,68190066,70494579,75638462,74087977,80930783,74216313,65945780,63957377,61405574,59226664,74661702,76263980,76792103,81976081,97468101,99627562,78888044,95083391,135353820,87156239,106828275,124211959
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,ENKAI,7720475575,8132918533,8042282841,8348758728,8534665859,8816814246,8925659228,9085972291,8669679408,8631992523,8412529956,8565098761,8510287370,8308267349,8300433858,9390588106,9523770761,9592662770,9955065370,12900429417,10536404211,10866888105,11249661148
3B,Sürdürülen Faaliyetler,Continuing Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,ENKAI,467255157,857162197,1238128914,1653067787,483379657,1045613591,1990683695,2888696345,820854307,1615265499,2780324776,3719769253,925666401,1635305786,2508067438,3219035011,588670467,1325207390,2132756599,3836213064,823788691,1717114978,2820251432
3CA,Satışların Maliyeti (-),Cost Of Sales,ENKAI,-312878215,-628671875,-920655168,-1240593578,-282706061,-690801703,-1377297343,-2136965542,-626931506,-1210219897,-2114656294,-2859267311,-744818084,-1271982887,-1961490507,-2552751755,-449000019,-992346585,-1619145291,-2871173583,-602447034,-1249863624,-2142692555
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,ENKAI,154376942,228490322,317473746,412474209,200673596,354811889,613386353,751730802,193922801,405045602,665668483,860501943,180848316,363322900,546576931,666283256,139670448,332860805,513611307,965039481,221341657,467251354,677558877
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),ENKAI,154376942,228490322,317473746,412474209,200673596,354811889,613386353,751730802,193922801,405045602,665668483,860501943,180848316,363322900,546576931,666283256,139670448,332860805,513611307,965039481,221341657,467251354,677558877
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),ENKAI,-6175457,-10849856,-17552948,-22161794,-8827289,-15741528,-23693328,-27031267,-6790175,-10788503,-16166903,-22226528,-6301361,-13121182,-20657325,-24354120,-7626996,-15915600,-27585378,-38154753,-10986246,-19232215,-29739671
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),ENKAI,-16975516,-34082879,-56133054,-82065787,-23026278,-38223757,-54798704,-85176424,-22039351,-53509441,-69717593,-87465186,-68613470,-91442228,-115827936,-136258523,-63450912,-87942640,-120298110,-210778647,-61940418,-96486682,-127726740
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,ENKAI,12361054,17237425,29756561,42153555,6953852,15969162,20056222,55968273,6415229,21328729,21465735,34745749,21884919,56356892,78861915,100405333,20369587,31267541,36849721,65270723,7890732,21645076,35389617
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),ENKAI,-6828965,-15728957,-46805387,-54566425,-16335488,-28054465,-32022827,-121406308,-10234036,-25801614,-32423292,-48386427,-9269759,-40786467,-51749691,-62141461,-11863114,-18274976,-25605173,-44571945,-7249123,-15954846,-20823777
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,ENKAI,136758058,185066054,226738918,295833758,159438393,288761302,522927715,574085077,161274468,336274773,568826431,737169552,118548646,274329915,437203894,543934485,77099014,241995130,376972367,736804859,149056603,357222687,534658307
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,ENKAI,131225969,183557587,243787744,308246628,168820029,300846604,534894320,639523111,165093275,340747658,579783987,750810229,105933485,258759490,410091670,505670613,68592541,229002564,365727819,716106081,148414993,351532457,520092466
3HA,Yatırım Faaliyetlerinden Gelirler,None,ENKAI,65906704,176498267,272864074,536261537,68585795,228328832,207999561,337737116,69286234,149493222,201535671,302840972,233050809,294346826,323981575,571195203,141430663,230173271,388203656,736827370,59441197,334440451,519467058
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,ENKAI,-324073388,-85313524,-104899839,-97055375,-66269825,-29847406,-92518246,-202267284,-263663206,-865964921,-987724077,-877471598,-103574603,-129464009,-131782517,-206427209,-24052030,-35518199,-40799226,-79513085,-64653674,-106877673,-104777291
3HAB,Diğer Gelir ve Giderler,None,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,ENKAI,-121408626,276250797,394703154,735039920,161754362,487242728,638409030,709554909,-33102504,-380196926,-217361975,162538926,248024852,439212732,629402952,908702480,194477647,436650202,724376797,1394119144,143844126,584785465,949348074
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),ENKAI,16058871,20965153,47080983,45556451,34179395,35915596,29473336,107798239,34700407,86638792,128904446,130400879,10707434,37583567,59145535,79039814,15448465,27576812,42579213,76993025,26561205,56852812,74168716
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),ENKAI,-12705143,-7404068,-12235092,-26432844,-15807744,-26418942,-21265259,-36856765,-9320253,-29170956,-40705573,-65466885,-25215766,-36050852,-61431184,-93905982,-13985953,-36259299,-63595756,-138812464,-19539826,-42754852,-65309141
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,ENKAI,-258166684,91184743,167964235,439206162,2315970,198481426,115481315,135469832,-194376973,-716471699,-786188406,-574630626,129476206,164882816,192199058,364767995,117378633,194655072,347404430,657314285,-5212477,227562779,414689767
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,ENKAI,-118054899,289811881,429549044,754163526,180126013,496739382,646617106,780496383,-7722350,-322729090,-129163101,227472920,233516520,440745447,627117304,893836312,195940159,427967714,703360254,1332299705,150865505,598883425,958207649
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,ENKAI,3996606,-30195277,-57876766,-111241980,-25053123,-90486851,-114651722,-211771107,-28074768,-11054111,-62280966,-100202704,-22659781,-113757125,-157836358,-151594799,-39469973,-67249469,-142176363,-334581556,-33360661,-160624096,-238481978
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),ENKAI,-21672075,-41113650,-58284222,-107283129,-18684273,-66632475,-86957637,-122291224,-41536600,-89119884,-146190739,-185886067,-28995810,-93177106,-142053407,-168077642,-24246633,-47202432,-70285533,-172095859,-30703065,-69842050,-112514062
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,ENKAI,25668681,10918373,407455,-3958851,-6368850,-23854375,-27694084,-89479883,13461833,78065773,83909774,85683363,6336029,-20580019,-15782951,16482843,-15223339,-20047037,-71890830,-162485696,-2657596,-90782046,-125967916
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,ENKAI,-114058294,259616605,371672278,642921547,155072891,406252531,531965385,568725276,-35797118,-333783201,-191444066,127270216,210856739,326988322,469280946,742241513,156470187,360718245,561183891,997718150,117504844,438259329,719725671
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,ENKAI,-114058294,259616605,371672278,642921547,155072891,406252531,531965385,568725276,-35797118,-333783201,-191444066,127270216,210856739,326988322,469280946,742241513,156470187,360718245,561183891,997718150,117504844,438259329,719725671
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),ENKAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3LB,Azınlık Payları,Minority Interests,ENKAI,485552,-349532,-1057245,1864093,845363,2195104,-2460399,-9309204,-617777,557683,3636494,9225934,8989189,10230088,17619704,30104452,4928938,11151691,23368494,55624350,10924187,22958926,39612182
3Z,Ana Ortaklık Payları,Parent Shares,ENKAI,-114543846,259966137,372729524,641057453,154227528,404057428,534425784,578034480,-35179341,-334340885,-195080561,118044281,201867550,316758234,451661242,712137061,151541249,349566554,537815397,942093799,106580657,415300403,680113489
3ZD,Hisse Başına Kazanç,Earnings per Share,ENKAI,-0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,ENKAI,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,ENKAI,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
