FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,TRALT,59257,59660,59360,59063,59946,60143,55203,56991,58035,57694,57406,95612,112155,56901,58630,10206,6431,27398,23345,7382,5498,4521,4329
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),TRALT,18023703,14377507,18678376,15880770,21557524,30552444,19763224,31332734,20140348,12919168,15027679,3265748,8611201,8242764,8025086,7403607,11598647,0,0,0,404216,1351288,0
2AAGE,Borç Karşılıkları,Short-Term Provisions,TRALT,38267568,43763839,37021194,48773931,57006282,45726837,55930744,34106193,38544549,35107540,37539793,64470638,38442813,22687363,28425837,41927484,35953975,28715748,31757654,42602331,41344357,23692041,42518374
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,TRALT,2104991,2119029,2150601,3192514,2106992,2881588,2851313,1830825,2838681,2392609,2548660,4206118,3347335,4125267,3604354,6624801,4683863,4212156,4636525,7073944,4524168,4842185,9572118
2AAGG,(Ara Toplam),(Subtotal),TRALT,69656917,69833710,69616286,82649777,93248849,99092101,95545674,83785441,73502029,62778317,66153859,93899157,94297887,74693733,63810217,89813064,73712419,56649293,45898808,62323640,55536440,55890250,75216779
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,TRALT,30663527,30595872,28273673,27316991,25410272,26674295,23471134,31201827,30790057,28839822,26743064,55650811,30634466,27292304,26164625,31061974,27306670,31551757,31448548,38452350,35675469,35464252,34989923
2BA,Finansal Borçlar,Long-Term Financial Loans,TRALT,1610119,1465684,1219773,1191357,939598,3898734,3257968,2170149,1386027,890219,490079,1346359,591626,367342,289142,306768,273779,85418,82147,47519,35392,21576,14526
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBB,Diğer Borçlar,Other Long-Term Loans,TRALT,5436603,5480563,5520847,5423063,5481489,5496958,5459441,5336853,5484571,5483842,5476954,9031710,5479263,5481337,5481368,7913893,5481332,5481355,5476369,6864136,5481330,0,0
2BBBA,Müşteri Söz.Doğan Yük.,None,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,TRALT,23616805,23649624,21533053,20702571,18989186,17278603,14753724,23694825,23919460,22465761,20776031,34217062,24563577,21443625,20394115,22841313,21551559,25984984,25890031,31540695,30158747,35442676,34975398
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,TRALT,0,0,0,0,0,0,0,0,0,0,0,11055680,0,0,0,0,0,0,0,0,0,0,0
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2N,Özkaynaklar,SHAREHOLDERS EQUITY,TRALT,934127934,965093866,927169658,1017615671,985849319,1024105383,1060459385,791409047,792277696,739337383,591768156,1242438981,654260520,530461778,513407679,1009459468,715213984,756896212,814124625,1049455966,872714960,908454853,1001559247
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,TRALT,934127934,965093866,927169658,1017615671,985849319,1024105383,1060459385,791409047,792277696,739337383,591768156,1242438981,654260520,530461778,513407679,1009459468,715213984,756896212,814124625,1049455966,872714960,908454853,1001559247
2OA,Ödenmiş Sermaye,Share Capital,TRALT,23171010,22244913,19636373,20517443,18283618,17537000,17145427,11420655,10399973,9136442,8220094,8141149,166902928,123793951,116768760,108591347,99014952,97383938,93688291,90609951,84646757,80439762,77017238
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCB,Değer Artış Fonları,Market Value Surpluses,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,TRALT,20875180,20040843,17690763,18484535,16472041,15799400,15446624,10289074,9369523,8231185,21584780,95520660,20869667,53899712,62238861,177635540,140486681,153191608,162418782,210351975,172433413,173706207,178796343
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),TRALT,830131733,796953103,703498751,735064243,872085531,836473626,817796503,544738336,700916766,615759792,395565354,1228734145,432504195,282373249,208972654,573750767,419973843,444366906,463739633,596855976,506836075,510577157,525538748
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),TRALT,59855352,126009190,186332183,243569497,79365648,154659322,209895553,224968322,72151669,107226476,167649916,-176429639,72130729,112036870,164674469,19880711,-5652525,-7225052,15119198,21434655,13378179,42103013,109800609
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,TRALT,94659,-154183,11589,-20047,-357520,-363965,175277,-7339,-560235,-1016511,-1251988,86472667,-38147000,-41642005,-39247065,129601103,61391033,69178812,79158722,107161671,95420538,101628714,110406310
2ODA,Azınlık Payları,Minority Interests,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,TRALT,1034448378,1065523448,1025059617,1127582440,1104508440,1149871779,1179476193,906396315,896569782,830955522,684665078,1391988949,779192873,632447815,603382520,1130334505,816233072,845097262,891471981,1150231956,963926869,999809356,1111765949
3B,Sürdürülen Faaliyetler,Continuing Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,TRALT,113757706,218675174,343105416,462414837,114623361,249761102,353064528,448435588,100821323,180041793,292117734,674497850,162606094,282918454,420780011,491220166,130673736,224775118,313442844,333323872,116405210,192767728,345692236
3CA,Satışların Maliyeti (-),Cost Of Sales,TRALT,-40818592,-73076959,-109571319,-167526074,-45084980,-79133376,-119779332,-168520721,-33995962,-66705682,-111358054,-285165931,-141419714,-221916549,-284261866,-283192397,-88148799,-152928112,-201122491,-219386884,-83218508,-121922656,-203699030
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,TRALT,72939114,145598215,233534096,294888762,69538382,170627726,233285196,279914868,66825362,113336112,180759681,389331919,21186379,61001904,136518146,208027769,42524937,71847007,112320353,113936988,33186702,70845072,141993206
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),TRALT,72939114,145598215,233534096,294888762,69538382,170627726,233285196,279914868,66825362,113336112,180759681,389331919,21186379,61001904,136518146,208027769,42524937,71847007,112320353,113936988,33186702,70845072,141993206
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),TRALT,-112843,-235491,-407901,-557236,-84806,-193667,-318363,-389686,-65700,-2403036,-2923561,-6979652,-183765,-7827256,-6890054,-6745987,-126710,-3590325,-5523730,-6819161,-864388,-3774759,-5773610
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),TRALT,-6630264,-14113701,-23020630,-35194795,-10760145,-35328511,-27629424,-32506248,-5522988,-11467772,-18079349,-50611944,-20121580,-27380903,-41502181,-57208510,-10404897,-20804549,-33173234,-43079987,-9375851,-18899404,-29921206
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),TRALT,-5287104,-6640344,-10272061,-16936071,-7889963,-15513639,-23184812,-29031459,-6607246,-8988762,-12025668,-31425860,-15191311,-24135177,-31361883,-35994407,-12681513,-20486732,-27988879,-40230683,-9849045,-19135346,-27629812
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,TRALT,3804936,5529556,15882738,8676857,4315131,5712923,6818141,21748328,4597826,10207309,12872642,26931129,1334255,4689607,6277098,7914293,1781759,4021039,5324597,8029875,888467,5796783,6803576
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),TRALT,-4622639,-5795293,-7870985,-7897210,-465085,-906230,-21268837,-20870247,-3322124,-24172833,-30397291,-58290062,-33183556,-58198685,-58966743,-80184451,-7194669,-17977271,-21372770,-31982253,-2895076,-5219226,-7202130
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,TRALT,60091199,124342943,207845258,242980307,54653514,124398602,167701900,218865557,55905130,76511018,130206453,268955529,-46159578,-51850510,4074381,35808706,13898906,13009168,29586338,-145220,11090809,29613121,78270025
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,TRALT,60908903,124608680,199833505,242200660,50803468,119591908,182152597,217987476,54629427,90476542,147731103,300314462,-14310276,1658569,56764027,108078863,19311817,26965400,45634511,23807158,13097418,29035564,78668579
3HA,Yatırım Faaliyetlerinden Gelirler,None,TRALT,28472257,49393324,69947332,92107417,57152871,99395406,137027918,231810443,35559726,72843085,110163380,262672115,144962430,286060750,334882450,417603975,53178281,90416272,165931784,219927739,15649348,50161640,99493624
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,TRALT,-612787,-578233,-556390,-533188,0,0,0,0,0,-203203,-190409,0,-8733,0,0,0,0,0,0,-6154071,-2648,-2721,-17367
3HAB,Diğer Gelir ve Giderler,None,TRALT,0,0,0,0,0,0,0,-601111,-267665,219930,308739,516160,6722,5353,-8244,3231,0,0,0,0,0,-0,0
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,TRALT,87950670,173158034,277236200,334554535,111806386,223794008,304729817,450074889,91197191,149370830,240488163,532143804,98800841,234215593,338948587,453415912,67077187,103425440,195518123,213628448,26737508,79772040,177746282
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),TRALT,0,0,0,0,0,0,0,0,0,0,0,-623324365,-112156302,-172003485,-347607869,-445351463,-51084381,-125895606,-174762206,-177473389,-13865931,-36077420,-67499285
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,TRALT,27859471,48815091,69390942,91574229,57152871,99395406,137027918,231209333,35292061,72859812,110281710,263188274,144960419,286066103,334874206,417607206,53178281,90416272,165931784,213773668,15646700,50158919,99476257
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,TRALT,87950670,173158034,277236200,334554535,111806386,223794008,304729817,450074889,91197191,149370830,240488163,-91180561,-13355460,62212108,-8659282,8064449,15992805,-22470166,20755917,36155059,12871577,43694620,110246996
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,TRALT,-23525808,-39848698,-62358032,-76942661,-22412242,-53333839,-74359243,-113497530,-15478338,-29144489,-45035834,-107728730,-7480061,-25330380,-51719735,16540841,-24147959,12322967,584882,-13109485,1088877,1024045,7921179
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),TRALT,-22187555,-38731120,-61266189,-77854501,-25735760,-59280481,-81161465,-122488868,-17578077,-30912523,-46750958,-97304180,-12496708,-34760046,-40530874,-56858384,-10179900,0,0,-1717878,-421810,-4282872,0
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,TRALT,-1338253,-1117578,-1091844,911840,3323518,5946642,6802222,8991338,2099739,1768034,1715125,-10424549,5016647,9429666,-11188861,73399224,-13968059,12322967,584882,-11391608,1510687,5306917,7921179
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,TRALT,64424862,133309336,214878168,257611875,89394144,170460169,230370575,336577359,75718854,120226341,195452329,-198909291,-20835522,36881727,-60379017,24605289,-8155154,-10147199,21340799,23045573,13960454,44718664,118168175
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,TRALT,64424862,133309336,214878168,257611875,89394144,170460169,230370575,336577359,75718854,120226341,195452329,-198909291,-20835522,36881727,-60379017,24605289,-8155154,-10147199,21340799,23045573,13960454,44718664,118168175
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3LB,Azınlık Payları,Minority Interests,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Z,Ana Ortaklık Payları,Parent Shares,TRALT,64424862,133309336,214878168,257611875,89394144,170460169,230370575,336577359,75718854,120226341,195452329,-198909291,-20835522,36881727,-60379017,24605289,-8155154,-10147199,21340799,23045573,13960454,44718664,118168175
3ZD,Hisse Başına Kazanç,Earnings per Share,TRALT,0,1,1,2,1,0,2,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4B,Amortisman Giderleri,Depreciation & Amortization,TRALT,7349188,13408618,25017369,32040493,4993042,10532925,14871108,24568898,4780898,9995037,13695044,60245763,11537923,21299181,28184887,44423167,15916062,34956500,42654616,47841380,4838495,10667831,18104815
4BA,Kıdem Tazminatı,Severance Payments,TRALT,344089,639806,906826,1148765,327747,548808,784430,1068554,137983,246598,335823,863556,480689,298422,1354929,1266800,59302,828254,831103,837362,133027,532124,537643
4BB,Finansman Giderleri,Financial Expenses,TRALT,0,0,0,0,0,0,0,0,0,0,0,-623324365,-112156302,-172003485,-347607869,-445351463,-51084381,-125895606,-174762206,-177473389,-13865931,-36077420,-67499285
4BC,Yurtiçi Satışlar,Domestic Sales,TRALT,113757706,218675174,343105416,462414837,114623361,249761102,353064528,448435588,100821323,180041793,292117734,674497850,149998872,282918454,420780011,491220166,130673736,224775118,313442844,333323872,116405210,192767728,345692236
4BD,Yurtdışı Satışlar,Export Sales,TRALT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,TRALT,121521797,47167273,51047584,118749580,237621081,186571032,180130501,81509033,34047848,20354563,-10915139,-17437244,-16410395,-11530237,-4866446,-23537494,-20519100,-8005141,-8216140,-12175933,-10380934,-9396639,-3789536
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,TRALT,121521797,47167273,51047584,118749580,237621081,186571032,180130501,81509033,34047848,20354563,-10915139,-17437244,-16410395,-11530237,-4866446,-23537494,-20519100,-8005141,-8216140,-12175933,-10380934,-9396639,-3789536
