FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2BBB,Diğer Borçlar,Other Long-Term Loans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2BBBA,Müşteri Söz.Doğan Yük.,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,25486803,26300197,27719368,46309444,26052326,23920256,36049935,49567612,36097043,40728345,40491211,42340772,33009131,18488866,18954203,GUBRF
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,6177340,3265158,6063132,0,6627037,0,0,0,0,0,0,0,0,0,5715134,GUBRF
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2N,Özkaynaklar,SHAREHOLDERS EQUITY,357001297,378032627,394541433,758445551,366523925,314815520,336956591,814632214,562638514,591942942,626405581,826985330,706398316,737460638,811925458,GUBRF
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,241929080,235754480,239743069,579507448,280602925,229404801,258335917,586812271,447456057,430135850,458230487,638540080,554329440,595325940,656520001,GUBRF
2OA,Ödenmiş Sermaye,Share Capital,22777645,20010305,18003353,17830451,17406894,12910907,12178225,11325374,10326618,10156514,9771082,9450031,8828108,8389346,8032399,GUBRF
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0,69065821,44094507,43624982,-5501479,18294519,18656147,153529300,37914740,18568916,5030671,148850777,149596381,167534603,191536369,GUBRF
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,3671616,4084897,3675199,24687667,3553438,3093522,2917968,22622816,17121729,17527625,18366412,23677036,19408997,29689758,33790736,GUBRF
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),101889687,79822458,98021421,240576028,167055637,132402059,126697441,214380977,152921642,254311579,261898878,165159066,138831609,121291903,111531380,GUBRF
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),39263941,30372150,46664171,12179342,-10948057,-18433799,20604823,-56575619,-20703349,-55201600,-32121098,22324908,26381244,57426398,97083983,GUBRF
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,74326190,32398849,29284419,240608977,109036492,81137593,77281313,241529423,249874676,184772816,195284542,266675159,211283100,210993932,214545134,GUBRF
2ODA,Azınlık Payları,Minority Interests,115072217,142278148,154798364,178938104,85921000,85410719,78620674,227819944,115182458,161807092,168175094,188445251,152068875,142134698,155405457,GUBRF
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,1085564172,1042797172,945315483,1884368008,1228386362,863399140,927095553,1511730415,1157056054,1122002191,1248930053,1556273431,1319930899,1322194746,1478501267,GUBRF
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3C,Satış Gelirleri,Net Sales,567037542,900518342,1250416029,2907267280,694409711,1099088406,1613631941,2133652521,496419280,575869244,886239433,1848296218,486947259,628549407,953217191,GUBRF
3CA,Satışların Maliyeti (-),Cost Of Sales,-458832165,-734758200,-1022709628,-2475602363,-629572335,-1066204566,-1489901743,-1908949025,-447064964,-499613930,-747452279,-1586989506,-382162688,-460826850,-707239230,GUBRF
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,108205377,165760142,227706401,431664917,64837376,32883840,123730198,224703495,49354316,76255314,138787154,261306712,104784571,167722557,245977961,GUBRF
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),108205377,165760142,227706401,431664917,64837376,32883840,123730198,224703495,49354316,76255314,138787154,261306712,104784571,167722557,245977961,GUBRF
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-14484123,-23125376,-32190405,-93498302,-29523085,-58868342,-85218398,-108033139,-32563404,-37395102,-54391242,-104866657,-26789487,-32705359,-47040323,GUBRF
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-4959663,-13393724,-23381710,-56597361,-17170981,-31943419,-38905058,-52683634,-13219734,-11398279,-18892810,-63296770,-11821409,-13725578,-19676045,GUBRF
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,25323858,58644574,65340924,126753196,21096808,197357148,73462347,153570715,8156471,15818576,16571479,67557934,4687734,17294849,26442321,GUBRF
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-58922246,-129385331,-154640871,-279902028,-30026460,-217585665,-111119802,-85281612,-34293194,-13863224,-17839595,-59080623,-12448384,-12328981,-16516562,GUBRF
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,55163203,58500284,82834338,128420423,9213658,-78156438,-38050712,132275825,-22565544,29417286,64234986,101620596,58413026,126257489,189187352,GUBRF
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,88761591,129241042,172134285,281569255,18143310,-57927921,-393258,63986722,3571178,27461934,65503102,93143286,66173676,121291620,179261593,GUBRF
3HA,Yatırım Faaliyetlerinden Gelirler,None,11345,128769,248565,14624265,110120,7284176,1059938,6392971,455730,935925,1384366,12163156,362690,562791,2585634,GUBRF
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,-17,-16,-1145,-6122,-9051,-8499,-409202,-19902,-2305,-359849,-353372,-109903,-37103,-9161,-14368,GUBRF
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,GUBRF
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,1562603,5816158,4729899,14719181,5708521,5698633,13678280,11637246,5681639,7669843,8175275,1561499,186712,187068,569,GUBRF
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,56737134,64445195,87811657,157757746,15023248,-65182128,-23721697,150286141,-16430480,37663205,73441255,115235349,58925324,126998188,191759187,GUBRF
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),11805256,32509761,44774858,94258771,25128029,49918152,84172305,155589782,20658883,15028439,27815929,90581550,26853604,44411423,67720684,GUBRF
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-12515734,-38512929,-36513865,-239416233,-42837478,-111902643,-179369877,-357482203,-70104965,-123166753,-163322322,-188726156,-40803112,-70975436,-104212295,GUBRF
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,11327,128753,247420,14618143,101070,7275677,650735,6373070,453425,576077,1030994,12053253,325586,553630,2571267,GUBRF
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,56026656,58442027,96072650,12600284,-2686202,-127166618,-118919269,-51606280,-65876563,-70475110,-62065138,17090743,44975816,100434175,155267576,GUBRF
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-6620091,-3640691,-6889953,6475012,-8451730,12486936,-4629272,3929174,-4293244,8920921,11745853,481221,-20366946,-27143233,-45700393,GUBRF
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-5681985,-5173719,-4867336,-61529113,-367254,-6131134,-4730799,-21528549,-1340415,-970704,-2847440,-8965546,-4851552,-5173865,-8189267,GUBRF
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,-938107,1533028,-2022617,68004125,-8084476,18618070,101527,25457723,-2952829,9891625,14593293,9446766,-15515394,-21969368,-37511126,GUBRF
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,49406564,54801336,89182697,19075296,-11137932,-114679682,-123548542,-47677106,-70169806,-61554189,-50319286,17571963,24608870,73290942,109567183,GUBRF
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,GUBRF
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,-46881590,-38495945,0,0,-25156310,-10402031,GUBRF
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,49406564,54801336,89182697,19075296,-11137932,-114679682,-123548542,-47677106,-70169806,-108435779,-88815231,17571963,24608870,48134632,99165152,GUBRF
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,GUBRF
3LB,Azınlık Payları,Minority Interests,8201411,20746944,34779921,5344132,22829411,-8306386,-14851007,22343503,-14635392,-23964895,-19678327,-6430770,-2920599,-12859383,-5317303,GUBRF
3Z,Ana Ortaklık Payları,Parent Shares,41205154,34054392,54402776,13731164,-33967343,-106373296,-108697534,-70020609,-55534415,-84470884,-69136904,24002733,27529469,60994015,104482454,GUBRF
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,GUBRF
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,0,-0,-0,-0,-0,-0,0,0,0,0,GUBRF
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,0,-0,-0,-0,-0,-0,0,0,0,0,GUBRF
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,0,-0,-0,-0,-0,-0,0,0,0,0,GUBRF
4B,Amortisman Giderleri,Depreciation & Amortization,6881155,13344190,24920028,54341133,17604264,29107170,35442447,47793608,11362592,22188996,36920573,54715697,9320394,18780691,29607819,GUBRF
4BA,Kıdem Tazminatı,Severance Payments,2980548,7567200,13123747,33835095,11558263,27828197,35105160,25895427,5529760,11781813,183815848,17456108,2905962,7925201,12331050,GUBRF
4BB,Finansman Giderleri,Financial Expenses,-12515734,-38512929,-36513865,-239416233,-42837478,-111902643,-179369877,-357482203,-70104965,-123166753,-163322322,-188726156,-40803112,-70975436,-104212295,GUBRF
4BC,Yurtiçi Satışlar,Domestic Sales,524551071,775443157,1041264002,2421908941,608867240,997229575,1474664301,1921783901,401372351,583025045,900633117,1650134920,396038964,642932693,975923809,GUBRF
4BD,Yurtdışı Satışlar,Export Sales,50499957,134461488,221929403,523978691,46830139,223571854,166846531,243605005,95046929,2600008,3018623,223722304,90908295,1198204,1264818,GUBRF
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,-124325540,-192508217,-130072404,-209957409,-93406412,-24476724,-76928319,-34431648,-166123958,-7990093,-34521594,-39420358,-45565166,-57756686,-114801105,GUBRF
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-124325540,-192508217,-130072404,-209957409,-93406412,-24476724,-76928319,-34431648,-166123958,-7990093,34521594,-39420358,-45565166,-57756686,-114801105,GUBRF
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),-124325540,-192508217,-130072404,-209957409,-93406412,-24476724,-76928319,-34431648,-166123958,-7990093,34521594,-39420358,-45565166,-57756686,-114801105,GUBRF
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,80925478,-77572789,4016331,-44913314,144211036,164712839,295662992,77435696,50451297,104473085,125526710,232518196,5173282,80676542,172243297,GUBRF
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,49406564,54801336,89182697,19075296,-10364452,-114679682,-123548542,-47677106,-70169806,-108435779,-88815231,17571963,24608870,48134632,99165152,GUBRF
4CAA,Düzeltmeler:,Adjustments:,34288630,59618357,82034011,149825234,147919605,305919989,282163408,329473054,149031074,43574979,72703761,166331424,44880032,72686731,111097430,GUBRF
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,6881155,13344190,24920028,54341133,17604264,29107170,35442447,47793608,11362592,22188996,36920573,54715697,9320394,18780691,29607819,GUBRF
4CAC,Karşılıklardaki Değişim,Change in Provisions,3299090,9148604,15585722,39347819,15897252,31524840,40398991,29754238,6622495,14532599,21788674,20459526,3949075,10065550,15005689,GUBRF
4CAD,Diğer Gelir/ Gider,Other Income / Expense,24108386,37125563,41528262,56136282,24377957,1657122,9886996,501248,13651848,-3744873,-9307242,-14929405,18828611,21457440,32160127,GUBRF
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),83695194,114419693,171216708,168900530,137555153,191240307,158614867,281795948,78861268,-64860800,-16111470,183903388,69488903,120821363,210262581,GUBRF
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,5914451,-166171099,-128063111,-111884815,44816709,-6060758,166971152,-164219771,-13180187,187132630,167265387,76233515,-53573904,-26613844,-15624347,GUBRF
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),89609645,-51751406,43153597,57015715,182371862,185179549,325586018,117576177,65681081,122271830,151153917,260136903,15914999,94207519,194638234,GUBRF
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-8684167,-25821383,-39137267,-101929029,-38160826,-20466710,-29923026,-40140481,-15229784,-17798745,-25627207,-27618706,-10741717,-13530977,-22394938,GUBRF
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-10882110,-35848484,-63437412,-175302314,-31332238,-39925783,-72958728,-111135828,-18990721,-35429819,-52169099,-84029617,-8239030,-18593476,-30981498,GUBRF
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-3352946,-9721688,-18841814,-18615867,-33730151,3575223,0,0,27329042,3782406,-10686057,4706570,23125563,24228566,-28179392,GUBRF
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-14235055,-45570171,-82279226,-193918181,-65062389,-36350560,-72958728,-111135828,8338321,-31647414,-62855156,-79323047,14886534,5635090,-59160890,GUBRF
4CB,Serbest Nakit Akım,Free Cash Flow,66690422,-123142960,-78262896,-238831495,79148647,128362279,222704265,-33700132,58789618,72825672,62671554,153195149,20059815,86311632,113082406,GUBRF
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,22475030,125474748,112270260,125674279,66123982,-53771241,-157861401,-20320044,-85804238,-33001723,-17951051,-35156803,-1909433,-43422354,-78323104,GUBRF
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,0,36528,34172,146209,0,-34816397,-19194299,-17046751,-11026165,-14225880,-16359623,307991,-6818817,-5331699,-1283789,GUBRF
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,22475030,125511276,112304432,125820488,66123982,-88587638,-177055700,-37366795,-96830402,-47227603,-34310674,-34848812,-8728250,-48754053,-79606893,GUBRF
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,89165452,2368316,34041536,-113011007,145272629,39774641,45648564,-71066928,-38040784,25598069,28360880,118346338,11331565,37557579,33475513,GUBRF
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,5645607,36817016,19821329,149942906,5516444,53583779,78158471,162966964,18229144,21728630,14567070,-7647139,3882052,-8569544,7841894,GUBRF
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,94811059,39185332,53862865,36931899,150789072,93358420,123807036,91900036,-19811641,47326699,42927950,110699199,15213617,28988035,41317408,GUBRF
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GUBRF
