FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,982106,1735784,4777165,4754852,4618895,1322584,1247528,4319592,3138940,3346712,4387660,4579341,3753858,3781566,3218507,SNPAM
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),5378039,3851643,783206,4423713,9289826,9002212,8471887,133695212,-578738,-617046,-1527349,145576282,121872273,122771842,125172561,SNPAM
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),1440122,4089245,5698338,-4990629,501574,2498908,3283608,5455140,62849,-2344983,371666,3096016,-3508614,-3891348,557371,SNPAM
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,731439,642574,578126,41768351,353940,206188,2971123,46875627,33291480,35858566,38004496,48842562,40418225,41011238,37798609,SNPAM
2ODA,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,21848713,22114892,22555394,63064434,27361661,22103817,24232339,218132386,43739727,44716203,50418012,233445089,186750081,188604166,195289861,SNPAM
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3C,Satış Gelirleri,Net Sales,4892450,10504605,14932136,39322338,18527851,18359176,23899453,31837324,6900853,12173814,21626509,29998766,5568030,11164414,16094392,SNPAM
3CA,Satışların Maliyeti (-),Cost Of Sales,-3090905,-6433988,-9459556,-32939619,-14136131,-14302710,-18277443,-29383436,-6755079,-11105475,-19563174,-27231294,-4896728,-9685144,-13625400,SNPAM
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,1801544,4070617,5472581,6382719,4391720,4056466,5622009,2453888,145773,1068339,2063335,2767473,671301,1479270,2468992,SNPAM
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),1801544,4070617,5472581,6382719,4391720,4056466,5622009,2453888,145773,1068339,2063335,2767473,671301,1479270,2468992,SNPAM
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-27542,-52343,-82599,-205494,-125970,-135765,-192000,-239136,-60584,-118740,-189137,-235885,-38746,-127532,-167683,SNPAM
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-329499,-371098,-631615,-1925489,-688786,-711967,-1126233,-1875609,-852838,-512536,-867248,-1496660,-349798,-467610,-656926,SNPAM
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,847356,1511266,1901531,4762368,1388807,2803067,4926687,5491566,677151,1414612,2182387,2694217,612306,1085812,1798861,SNPAM
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-307112,-729694,-1619069,-4251634,-490825,-1895088,-3793007,-3255501,-169022,-1291795,-1911589,-1728484,-101330,-332413,-1185800,SNPAM
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,1984747,4428748,5040829,4762469,4474946,4116712,5437456,2575208,-259519,559880,1277747,2000662,793732,1637527,2257445,SNPAM
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,1444503,3647175,4758367,4251735,3576964,3208733,4303777,339143,-767649,437063,1006950,1034928,282757,884128,1644384,SNPAM
3HA,Yatırım Faaliyetlerinden Gelirler,None,41761,39197,57751,337589,0,0,0,14009,0,112469,108745,100482,0,0,0,SNPAM
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,0,-184477,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3HAB,Diğer Gelir ve Giderler,None,-2505,-758,-4409,-9254,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,648329,1336895,1160318,1615494,-2651470,-649157,1385142,4363012,360837,-495383,2353576,808186,296459,929841,2070977,SNPAM
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,2672331,5804083,6254490,6521821,1823476,3467555,6822598,6952229,101317,176966,3740068,2909330,1090191,2567368,4328422,SNPAM
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),246828,402041,1093618,2792993,267680,279956,350856,1831931,165366,306773,470287,610378,155035,245391,414162,SNPAM
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-371273,-652616,-696053,-10720199,-15930532,-8904881,-8079029,7359187,-1306590,-3215878,-3409363,11078373,-3716898,-3883342,-2226230,SNPAM
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,39256,38440,53343,143858,0,0,0,14009,0,112469,108745,100482,0,0,0,SNPAM
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,2547886,5553507,6652054,-1405385,-13839376,-5157371,-905575,16143347,-1039907,-2732139,800992,14598082,-2471672,-1070583,2516354,SNPAM
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-1036564,-968493,-8725,-4221122,-500041,810364,52130,-9391812,-2295713,-1101801,-276386,-11269385,-1189652,-3062515,-1916508,SNPAM
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-412358,-825751,-825435,-1335992,-412700,-510797,-693351,-607313,447100,428064,413889,-12852,-130617,-116319,-46553,SNPAM
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,-624206,-142741,816709,-2885130,-87341,1321161,745481,-8784500,-2742813,-1529865,-690275,-11256533,-1059035,-2946196,-1869955,SNPAM
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,1511321,4585014,6643329,-5626507,-14339417,-4347007,-853445,6751534,-3335619,-3833940,524606,3328697,-3661324,-4133098,599847,SNPAM
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,SNPAM
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,1511321,4585014,6643329,-5626507,-14339417,-4347007,-853445,6751534,-3335619,-3833940,524606,3328697,-3661324,-4133098,599847,SNPAM
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,SNPAM
3LB,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
3Z,Ana Ortaklık Payları,Parent Shares,1511321,4585014,6643329,-5626507,-14339417,-4347007,-853445,6751534,-3335619,-3833940,524606,3328697,-3661324,-4133098,599847,SNPAM
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,-0,0,-0,-0,0,0,0,0,0,0,0,0,SNPAM
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,SNPAM
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,SNPAM
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,SNPAM
4B,Amortisman Giderleri,Depreciation & Amortization,119225,224493,318162,2140458,103711,1141942,1499408,2081954,959255,1181358,1884398,2516555,549199,1139828,1803185,SNPAM
4BA,Kıdem Tazminatı,Severance Payments,115928,132035,264302,167035,23895,325706,98660,150104,91709,95184,27759,78261,109558,105969,19552,SNPAM
4BB,Finansman Giderleri,Financial Expenses,-371273,-652616,-696053,-10720199,-15930532,-8904881,-8079029,7359187,-1306590,-3215878,-3409363,11078373,-3716898,-3883342,-2226230,SNPAM
4BC,Yurtiçi Satışlar,Domestic Sales,5152661,10786503,15336240,40239722,9431013,17062683,23899453,32173795,6905909,12197953,21626509,30137119,5624900,11353002,16391918,SNPAM
4BD,Yurtdışı Satışlar,Export Sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,3087105,1764663,568970,-3619167,-751960,1931404,-1473974,-1756072,0,2041978,2219922,3053582,2113913,1806475,3776854,SNPAM
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,2382917,1764663,568970,-3619167,-751960,1931404,-1473974,-1756072,0,2041978,2219922,3175948,2113913,1806475,3776854,SNPAM
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),3087105,1764663,568970,-3619167,-751960,1931404,-1473974,-1756072,0,2041978,2219922,3175948,2113913,1806475,3776854,SNPAM
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,-136559,-108244,930587,-1173204,-3942979,113026,-2192198,8694394,-805773,5067627,3586703,12246343,-4070463,-4440791,2317058,SNPAM
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,1511321,4585014,6643329,-5626507,-6239004,-2302620,-853445,6446205,-3335619,-3833940,524606,3328697,-3661324,-4133098,599847,SNPAM
4CAA,Düzeltmeler:,Adjustments:,636700,-369810,-833290,10133084,4964580,7887319,-3666428,423642,1219470,6884569,-151347,5401017,-32526,1477751,3606184,SNPAM
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,119225,224493,318162,2140458,103711,1141942,1499408,2081954,959255,1181358,1884398,2516555,549199,1139828,1803185,SNPAM
4CAC,Karşılıklardaki Değişim,Change in Provisions,139198,131281,278911,110444,447993,190846,-12136,430629,137899,117626,-182922,192143,124002,108725,171378,SNPAM
4CAD,Diğer Gelir/ Gider,Other Income / Expense,378277,-725583,-1430363,7882182,1865194,360395,2645518,1139688,-2713122,1547933,-1543478,3289726,-573950,3050176,1389301,SNPAM
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),2148022,4215205,5810038,4506577,-1274423,5584699,-4519873,6869847,-2116149,3050629,373259,8729714,-3693850,-2655347,4206031,SNPAM
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-2275524,-4029974,-4161483,-4236582,-1792320,-4672949,3044177,2740070,1351740,2066911,3472889,3702902,-495683,-1581148,-1680522,SNPAM
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),-127502,185231,1648555,269996,-3066744,911751,-1475696,9609916,-764409,5117541,3846148,12432615,-4189532,-4236495,2525509,SNPAM
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-9057,-293475,-717968,-1443199,-876235,-798724,-716502,-915523,-41364,-49914,-259445,-186273,119069,-204296,-208450,SNPAM
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-2418,-210777,-351637,-293077,-338697,-1907130,-1771850,-11935001,-957419,-1614280,-2126224,-1635510,-331397,-1285312,-1984345,SNPAM
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,45092,50860,103729,-850832,4637093,1797209,4011033,-7473923,1716661,-1401163,0,-7727711,4223539,4187159,0,SNPAM
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,42674,-159917,-247908,-1143909,4298397,-109921,2239184,-19408924,759243,-3015444,-2126224,-9363221,3892142,2901848,-1984345,SNPAM
4CB,Serbest Nakit Akım,Free Cash Flow,-93885,-268161,682679,-2317113,355418,3105,46986,-10714530,-46530,2052183,1460478,2883121,-178321,-1538944,332713,SNPAM
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,0,0,0,2441928,-1467623,-1766910,-3851437,-4370328,-693180,-2918680,-2466788,-3378308,0,0,0,SNPAM
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-277356,-522099,-767812,0,-61340,0,0,7876791,0,0,0,0,0,0,0,SNPAM
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,-277356,-522099,-767812,2441928,-1528963,-1766910,-3851437,3506463,-693180,-2918680,-2466788,-3378308,0,0,0,SNPAM
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,-371241,-790259,-85132,124816,-4043668,-1763805,-3804452,-3723595,-739710,-866496,-1006309,144157,-178321,-1538944,332713,SNPAM
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,224509,308450,1018249,249570,0,0,0,0,55149,167966,-559104,0,161788,259299,383654,SNPAM
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,-146731,-481810,933117,374386,-4043668,-1763805,-3804452,-3723595,-684561,-698530,-1565413,144157,-16533,-1279644,716368,SNPAM
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNPAM
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,2447792,2297520,2149309,5571818,6042075,6249841,5574673,6011336,1937929,2011359,2118218,2079994,1769581,1814418,1892348,SNPAM
4CBL,Dönem Sonu Nakit,Cash at the End of the Quarter,2301061,1815711,3082427,5946204,1998407,1277054,397231,2287741,1253368,1312830,552805,2224150,1753048,534774,2608715,SNPAM
