FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,CCOLA,6019904,6042302,6200845,6354353,5796566,7975023,7475069,7063207,6776963,6167727,5587993,9329757,4587290,4455036,4504339,6604660,4807195,4822793,4854443,6537181,5203192,5171931,5190830
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12509,12025
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BE,Canlı Varlıklar,Long-Term Live Assets,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,CCOLA,29288916,28478448,28018851,26075585,23935234,22044182,19276632,18920168,17847444,16321938,16348661,34908979,23252796,19719516,19098374,26542913,17162035,16175100,20949082,25508904,18411707,17141142,21763472
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,CCOLA,1070472689,1075097075,1038018336,988021580,990988394,981411815,956449379,898868120,897088212,889451454,860831658,1797890348,843464128,898248137,919721760,1724958072,1357016442,1432774340,1499893601,1925447693,1585495550,1627469834,1678864522
1BGA,Şerefiye,Goodwill,CCOLA,128891894,131923711,132480364,132317597,137725038,134544440,386586430,178040665,362468033,164527361,155826241,282313101,143256913,142891115,139052797,227403743,167496414,166806476,166827880,195777020,158544710,158123047,160135252
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,CCOLA,333711768,349199767,342139914,331469856,335384735,332474614,329030524,556225492,309065298,538123704,526813514,1067990124,518506238,518231940,507140013,944870487,664969608,674016719,680894405,858452069,701807040,708233791,724650975
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,CCOLA,24243106,21400919,19795267,24666003,29283162,30077623,32910338,24376619,27098851,33454773,29972294,20552744,34628253,39483370,41229381,28427909,33105808,46267025,28976465,37648430,29512762,27835498,33403765
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,CCOLA,37585353,38670265,34493575,28949103,23611524,15776400,8536961,5152176,8921267,7764358,7419484,29318973,24779860,26684525,36548968,71770793,37279276,42337062,51000980,58341945,58918768,67299836,50949410
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,CCOLA,2570466763,2643763256,2671809765,2576093613,2603752158,2716009269,2832088032,2490968322,2949970198,3105741400,3078342991,5725989216,3435026319,3510444112,3501889484,5392945275,4069944038,4500618118,4254155547,5263891714,4487639882,4601174333,4676595874
1BM,KAYNAKLAR,LIABILITIES,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,CCOLA,629289979,660041135,593693055,581553002,614599079,733330420,782791276,560361117,778095475,1009262315,934588861,1515295430,1227438216,1272469462,1317270729,2032080783,1697663402,1894354256,1517451708,1880451987,1760936017,1843021446,1735907733
2AA,Finansal Borçlar,Short-Term Financial Loans,CCOLA,224513865,201656918,156695810,174866065,116886510,114693131,97310023,102432787,153530535,340424830,329917476,509162129,389934646,383706474,526884307,884316799,639011613,639700869,479295429,759657539,708666031,662906004,571044116
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,CCOLA,293705994,314638903,288382864,247179087,322114665,412345818,389535781,296339324,463392437,482960327,435590257,728709588,631999812,659687935,554314628,910406594,742542698,945488775,812480129,909147855,832982553,935225884,906722012
2AAGAB,Diğer Borçlar,Other Short-Term Loans,CCOLA,77390868,96090001,84979012,69711141,94231129,113046033,111744336,99860930,95530330,109183951,98015319,150648463,129999375,135896148,111671808,122083733,194458718,178017990,143379887,122178883,148077983,157026228,138099376
2AAGAC,Müşteri Söz. Doğan Yük.,None,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,CCOLA,0,0,0,0,0,0,0,6726653,0,0,0,16029415,6341894,7162616,5354445,10054491,7245637,8796149,16563710,14937257,9429028,12309783,19392303
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),CCOLA,4735850,15880971,24880250,8399370,10337258,18220311,20888751,8683367,16077539,23733420,22073889,14558456,21588353,28970490,39412929,20022210,40137152,55547828,19878710,19437792,18201498,29361003,48135497
2AAGE,Borç Karşılıkları,Short-Term Provisions,CCOLA,10515080,13084677,15315598,10588615,12233239,14806978,17083366,23677601,14492925,30188540,26773950,68615044,36479169,42457827,51128236,47311580,42889938,36081137,29331646,29134224,21988545,27069757,28956510
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,CCOLA,18351136,18618044,23439520,70808724,58796279,60218149,146229018,22640455,35071709,22771247,22217970,27572336,11094967,14587972,28504375,37885376,31377645,30721508,16522197,25958436,21590381,19122786,23557920
2AAGG,(Ara Toplam),(Subtotal),CCOLA,629212793,659969514,593693055,581553002,614599079,733330420,782791276,560361117,778095475,1009262315,934588861,1515295430,1227438216,1272469462,1317270729,2032080783,1697663402,1894354256,1517451708,1880451987,1760936017,1843021446,1735907733
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,CCOLA,77186,71621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,CCOLA,815403935,809817811,824462929,819107592,807557069,798208236,781334195,809522654,1054618679,969915286,957813455,1693594544,984881696,1022915778,806042733,1160038011,792762587,940089371,954053097,1195465186,953706352,952898243,942062210
2BA,Finansal Borçlar,Long-Term Financial Loans,CCOLA,650211350,648991029,665042878,653959530,639170823,630625007,619103266,600849846,891771814,775179494,766910485,1324356823,800915008,849525080,648806570,929010522,630673085,780138998,798085248,984404933,788408112,795791613,783951026
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,CCOLA,9375370,9236380,7688187,370390,7023907,11521177,10388667,149854,146623,140851,133731,143818,69680,43255,177897,244479,107409,106309,104059,127900,97929,94744,65125
2BBB,Diğer Borçlar,Other Long-Term Loans,CCOLA,0,0,0,6286006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BBBA,Müşteri Söz.Doğan Yük.,None,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,CCOLA,0,0,0,0,0,0,0,0,0,0,0,4822069,2527283,1593337,1238715,2169114,1148172,768611,328063,12705,0,9017,0
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,CCOLA,18187647,18173875,17607067,19754060,18145022,18225601,0,17687112,0,15582516,15290560,47866592,26762474,24482945,23400642,35825209,24322772,25734143,26026212,31431852,25638624,26469818,27578929
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,CCOLA,102734635,107475604,107993742,109510810,107136486,105194632,103426837,137782371,101037269,132878488,135528539,268675529,127922482,132879557,132418909,192643288,136327311,133341311,129509515,179487796,139561687,130533050,130467130
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,CCOLA,34894933,25940923,26131055,29226795,36080832,32641820,48415425,53053471,61662973,46133937,39950140,47729714,26684768,14391602,0,145399,183839,0,0,0,0,0,0
2N,Özkaynaklar,SHAREHOLDERS EQUITY,CCOLA,1125772848,1173904310,1253653782,1175433019,1181596010,1184470613,1267962561,1121084550,1117256044,1126563799,1185940675,2517099242,1222706407,1215058872,1378576023,2200826481,1579518050,1666174491,1782650742,2187974541,1772997513,1805254644,1998625931
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,CCOLA,994093596,1038029465,1105651413,1030905458,1028644854,1029989765,1114348867,977698944,971889453,981149454,1045975766,2177923980,1096292592,1078176972,1233765843,1923331932,1373526509,1444013587,1565670796,1905876748,1538791342,1568487180,1752374079
2OA,Ödenmiş Sermaye,Share Capital,CCOLA,38649396,37104660,32753599,34223230,30497195,29251831,28598685,19049727,17347223,15239644,13711170,13579490,13256913,9832815,9274812,8625289,7864647,7735097,81857061,79167464,73957318,70281596,67291278
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,CCOLA,32552002,31250966,0,0,25685905,0,0,7398487,0,0,5325111,149491565,5148688,3818845,3602129,133255570,96833779,103243394,108184071,139465261,114325165,115168842,118543971
2OCB,Değer Artış Fonları,Market Value Surpluses,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,CCOLA,569491301,615773904,651675594,587959961,647312008,647756529,644779920,816613196,811203123,889372971,927702524,1066866111,908925828,1073321118,1083968351,689984097,436439605,348871502,291643531,300029989,217564605,209886769,200132294
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,CCOLA,27963838,30148494,26613144,27807257,27158546,31665843,30958795,21108215,19269956,20449753,18398726,116424301,17789168,9420323,8885729,99930793,72617365,83644942,87647831,112991001,92623164,113385930,116708857
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),CCOLA,397830738,343749544,303439906,317055041,402627805,336220288,328713025,214457650,350145463,268106630,241216628,756885277,458944017,257206644,242610406,922376565,1402406844,1425095255,1482429606,1909776784,1996458924,1913538119,1969613699
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),CCOLA,19294386,78555612,179702300,165844310,48339248,129296910,229367924,170104995,42959730,111622033,198467505,740803758,53914727,132307380,282554437,1007515301,83969441,253979985,417457705,525703418,33707779,160824718,338244993
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,CCOLA,-91688065,-98553716,-88533131,-101984339,-152975854,-144201635,-148069481,-271033326,-269036042,-323641576,-358845899,-666126521,-361686749,-407730154,-397130023,-938355685,-726605171,-778556589,-903549009,-1181389127,-989845614,-1014598793,-1058161014
2ODA,Azınlık Payları,Minority Interests,CCOLA,131679252,135874845,148002369,144527561,152951156,154480847,153613694,143385606,145366591,145414345,139964910,339175262,126413815,136881900,144810180,277494549,205991541,222160905,216979946,282097793,234206171,236767464,246251852
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,CCOLA,2570466763,2643763256,2671809765,2576093613,2603752158,2716009269,2832088032,2490968322,2949970198,3105741400,3078342991,5725989216,3435026319,3510444112,3501889484,5392945275,4069944038,4500618118,4254155547,5263891714,4487639882,4601174333,4676595874
3B,Sürdürülen Faaliyetler,Continuing Operations,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,CCOLA,428738072,962076232,1664106340,2047800950,506048884,1213077752,2019390863,2457050622,620168814,1569127056,2562131727,5608758044,1517626987,3433612193,5159222251,6122238481,1214633901,2823759672,4489689436,5253376599,997302499,2306923690,3757054232
3CA,Satışların Maliyeti (-),Cost Of Sales,CCOLA,-294379973,-646747715,-1079654942,-1326041770,-334960015,-787691605,-1305680707,-1592415894,-416643495,-1064927101,-1720124756,-3894731765,-1050759028,-2327783232,-3444529186,-4120334644,-810966566,-1808464425,-2867865892,-3399406826,-693962280,-1541128320,-2443399494
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,CCOLA,134358099,315328517,584451398,721759180,171088869,425386147,713710157,864634728,203525319,504199955,842006971,1714026280,466867959,1105828961,1714693065,2001903837,403667335,1015295248,1621823544,1853969773,303340219,765795370,1313654738
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),CCOLA,134358099,315328517,584451398,721759180,171088869,425386147,713710157,864634728,203525319,504199955,842006971,1714026280,466867959,1105828961,1714693065,2001903837,403667335,1015295248,1621823544,1853969773,303340219,765795370,1313654738
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),CCOLA,-77592335,-150057724,-227180971,-314938012,-79773213,-177396185,-282718011,-368843723,-82549679,-201726480,-320442838,-775931549,-225147591,-470152429,-693910361,-880697821,-195782636,-437271574,-695730050,-868400161,-175916740,-377742394,-593368958
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),CCOLA,-24262885,-49663845,-70162197,-94375776,-26097538,-50305891,-72451042,-104489946,-26063630,-54354967,-84045385,-213447590,-62828683,-130687192,-192095765,-258980964,-66877868,-141673991,-214537732,-284806681,-55272748,-121587391,-184112430
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,CCOLA,8880092,20967313,31983013,35696250,10855214,16776784,22155810,58460110,18046634,42592500,41093491,89339034,27684949,103762836,133437325,163674182,29596722,64825424,91312206,116951735,30717269,45412192,65634708
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),CCOLA,-12661478,-23163889,-37956450,-43180230,-10233076,-16751308,-21160125,-65024820,-17916523,-37203287,-37590597,-123409972,-25606637,-82537238,-112836759,-148850442,-27340777,-57977897,-69987268,-97131832,-23623570,-37231788,-61324430
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,CCOLA,28721493,113410372,281134793,304961412,65840257,197709547,359536789,384736349,95042121,253507721,441021643,690576202,180969997,526214939,849287504,877048792,143262777,443197209,732880700,720582834,79244429,274645989,540483628
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,CCOLA,32502879,115606948,287108230,312445392,65218119,197684071,358541104,391301059,94912010,248118508,437518749,724647140,178891685,504989340,828686939,862225053,141006832,436349682,711555762,700762931,72150730,266465585,536173350
3HA,Yatırım Faaliyetlerinden Gelirler,None,CCOLA,262973,10968681,12018743,2399558,867645,4425190,24138419,21920874,2681946,13962635,13591294,28380602,2436898,6601094,8700545,11491894,198738,255740,273141,3882328,108149,131844,169293
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,CCOLA,-867092,-2338240,-2583569,-14428083,-831994,-1569362,-27667677,-31199154,-22401,-77519,-162947,-841649,-982127,-10633707,-10237510,-13091992,-930317,-1375470,-9044950,-6727244,-989141,-1490327,-2353795
3HAB,Diğer Gelir ve Giderler,None,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,CCOLA,-263464,-455087,-477245,-477692,-44969,-410275,-425100,-411646,-14671,-112114,-174699,-312067,-912262,-959254,-981533,-1020793,-96381,-147334,-165335,-182880,87710,170367,140590
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,CCOLA,27853910,121585727,290092721,292455195,65830939,200155100,355582430,375046423,97686995,267280723,454275290,717803088,181512506,521223072,846769007,874427901,142434816,441930145,723943556,717555038,78451147,273457874,538439716
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),CCOLA,46704092,78380592,123552352,150199255,64609619,89282896,119552283,237263912,81256371,113931077,152112705,312006780,109257292,264280730,330042672,407442125,56496129,80202537,130348141,154799947,20504116,50930374,86544386
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),CCOLA,-49988151,-92918979,-139951091,-191336239,-49500177,-77411920,-121803896,-212084155,-96221708,-149803971,-207950563,113915244,-22351054,-168434389,196891306,290838860,5591913,-20613100,-66998265,-111452413,-26655949,-93829982,-150021432
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,CCOLA,-604119,8630441,9435174,-12028525,35651,2855828,-3529258,-9278280,2659545,13885116,13428346,27538953,1454771,-4032613,-1536964,-1600098,-731579,-1119729,-8771809,-2844916,-880993,-1358483,-2184502
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,CCOLA,24569851,107047340,273693982,251318211,80940381,212026076,353330818,400226180,82721658,231407828,398437433,1143725113,268418745,617069413,1373702985,1572708885,204522859,501519582,787293432,760902571,72299314,230558265,474962671
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,CCOLA,-8548595,-31093259,-64802615,-63746303,-23886900,-53788475,-76871715,-128988369,-32558729,-92111100,-147461954,-277807284,-82128137,-197970961,-347165641,-290574513,-83648408,-142879547,-195153779,-192709321,-36515779,-57659001,-107586606
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),CCOLA,-14452738,-29861948,-54449925,-56675839,-24934421,-56132885,-81485504,-86006999,-28561932,-75235373,-105976836,-177261396,-83141702,-142660895,-208638707,-210007664,-6516061,-154426312,-171633333,-142253256,-6491752,-51224422,-101076270
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,CCOLA,5904143,-1231311,-10352690,-7070464,1047521,2344410,4613789,-42981371,-3996797,-16875727,-41485118,-100545888,1013566,-55310066,-138526934,-80566849,-77132347,11546765,-23520446,-50456066,-30024026,-6434580,-6510335
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,CCOLA,16021256,75954081,208891367,187571909,57053480,158237601,276459102,271237810,50162928,139296728,250975478,865917829,186290608,419098452,1026537344,1282134373,120874451,358640035,592139653,568193250,35783535,172899264,367376065
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,CCOLA,-399203,-713416,-656621,-564066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,CCOLA,15622054,75240665,208234746,187007843,57053480,158237601,276459102,271237810,50162928,139296728,250975478,865917829,186290608,419098452,1026537344,1282134373,120874451,358640035,592139653,568193250,35783535,172899264,367376065
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),CCOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3LB,Azınlık Payları,Minority Interests,CCOLA,-5388500,902920,12725405,11602203,2606175,15731008,24716654,16742023,5079266,14141924,19594890,30725108,3816194,17688319,33496849,35186720,-271508,1939002,2898017,2980674,608649,2083304,3354463
3Z,Ana Ortaklık Payları,Parent Shares,CCOLA,21010553,74337745,195509341,175405640,54447305,142506593,251742448,254495787,45083663,125154804,231380588,835192721,182474414,401410133,993040495,1246947652,121145959,356701033,589241636,565212576,35174886,170815960,364021602
3ZD,Hisse Başına Kazanç,Earnings per Share,CCOLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,CCOLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,CCOLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,CCOLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4B,Amortisman Giderleri,Depreciation & Amortization,CCOLA,36498503,69567438,100731143,130681201,33800737,64202005,95692000,123285045,28255477,57562216,82754501,239804600,61817870,126973707,171604259,223413691,54182853,109225529,167751487,220418686,45983394,93156036,142775768
