FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),-238342,-399157,-507799,-4150767,-1137855,-1420079,-2015807,-4130725,-559496,-1059120,-1557894,-3265642,-475878,-1477611,-2186324,SMART
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,234705,348560,444542,617019,161521,250342,274386,263093,25070,55411,125752,128053,10024,26696,38750,SMART
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-316831,-508810,-752895,-1073626,-36463,-672643,-671699,-780477,-78455,-111755,-211533,-447439,-15087,-46250,-57996,SMART
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,95729,117766,249238,-247625,173365,1473479,2578955,2247201,582176,1632725,2545555,1163173,296220,877819,1075383,SMART
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,177854,278016,557592,208982,48307,1895781,2976268,2764585,635561,1689069,2631336,1482559,301283,897373,1094629,SMART
3HA,Yatırım Faaliyetlerinden Gelirler,None,91,86,80,13456,518,1639,2555,11831,36511,42203,49181,62961,553,5367,24352,SMART
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,0,-559178,0,0,0,0,0,0,0,0,0,0,0,SMART
3HAB,Diğer Gelir ve Giderler,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,95820,117852,249318,-793346,173883,1475118,2581509,2259033,618687,1674928,2594736,1226135,296773,883186,1099735,SMART
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),17038,21042,23403,27418,2930,4648,8517,9813,2040,7304,11058,10824,1469,2477,3818,SMART
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-33691,-89991,-122293,-1950022,711740,-1002185,38150,456352,-196192,-555140,-1150064,-767021,-94778,-295735,-403664,SMART
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,91,86,80,-545722,518,1639,2555,11831,36511,42203,49181,62961,553,5367,24352,SMART
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,79168,48904,150428,-2715950,888552,477582,2628176,2725197,424535,1127092,1455730,469937,203464,589928,699889,SMART
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,185403,236587,214142,0,0,0,0,0,-4703,0,0,0,0,0,0,SMART
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,185403,236587,214142,0,0,0,0,0,-4703,0,0,0,0,0,0,SMART
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,264571,285490,364570,-2715950,888552,477582,2628176,2725197,419832,1127092,1455730,469937,203464,589928,699889,SMART
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,SMART
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,264571,285490,364570,-2715950,888552,477582,2628176,2725197,419832,1127092,1455730,469937,203464,589928,699889,SMART
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,SMART
3LB,Azınlık Payları,Minority Interests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3Z,Ana Ortaklık Payları,Parent Shares,264571,285490,364570,-2715950,888552,477582,2628176,2725197,419832,1127092,1455730,469937,203464,589928,699889,SMART
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,SMART
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
4B,Amortisman Giderleri,Depreciation & Amortization,286495,516939,653530,4221579,1207075,1488407,2237718,4469709,561179,1129451,1237033,3599267,587464,1554825,2301394,SMART
4BA,Kıdem Tazminatı,Severance Payments,49153,44039,0,65356,52826,52156,-24086,3482,7022,9284,20198,24885,31621,6169,8977,SMART
4BB,Finansman Giderleri,Financial Expenses,-33691,-89991,-122293,-1950022,711740,-1002185,38150,456352,-196192,-555140,-1150064,-767021,-94778,-295735,-403664,SMART
4BC,Yurtiçi Satışlar,Domestic Sales,551590,1087664,1706397,6125438,1566227,4651492,6849606,9677739,1874715,4245594,6630522,8212974,1368361,3510755,4966494,SMART
4BD,Yurtdışı Satışlar,Export Sales,144567,172244,241402,645648,168695,345402,417008,526459,77217,87576,92229,90565,45643,46799,48809,SMART
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,943419,1009136,977260,318872,-126072,166505,28166,361221,-987,99013,76273,143027,72338,69969,16788,SMART
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,943419,981181,958513,315673,-126072,166505,28166,361221,-987,69099,76273,143027,72338,69969,16788,SMART
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),943419,1009136,977260,318872,-126072,166505,28166,361221,-987,99013,76273,143027,72338,69969,16788,SMART
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,499105,991312,1214781,2860813,1014055,2404268,4811319,4454021,1490209,3044853,4441259,4465047,1037959,1982189,2793746,SMART
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,264571,285490,364570,-2715950,819661,477582,2628176,2725197,419832,1127092,1455730,469937,203464,589928,699889,SMART
4CAA,Düzeltmeler:,Adjustments:,332517,690777,1062653,8680683,1607190,1241595,1948028,3546553,1656204,3342675,4462591,3977055,483564,2028333,3062298,SMART
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,286495,516939,653530,4221579,1759675,1488407,2237718,4469709,561179,1129451,1648891,3599267,587464,1554825,2301394,SMART
4CAC,Karşılıklardaki Değişim,Change in Provisions,-7979,44039,23159,-17428,-152485,-246811,-289690,171930,122657,86860,-124904,37191,-45019,26131,28343,SMART
4CAD,Diğer Gelir/ Gider,Other Income / Expense,54000,129799,385964,4476531,0,0,0,-69189,0,412639,771254,24714,-2956,528444,815185,SMART
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),597088,976267,1427223,5964732,2426850,1719177,4576204,6271750,2076036,4469767,5918322,4446992,687028,2618261,3762187,SMART
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-97983,15045,-212443,-3103920,-2317844,-2755805,-3351507,-1781418,-585827,-1413404,-1424314,75216,445490,-537893,-835168,SMART
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),499105,991312,1214781,2860813,109006,-1036628,1224697,4490332,1490209,3056363,4494008,4522209,1132518,2080368,2927020,SMART
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,0,0,0,0,0,0,0,-36312,0,-11510,-52749,-57161,-94559,-98179,-133274,SMART
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-579053,-1118849,-1659004,-2938936,-58640,-1382866,-3837888,-4415450,-1364292,-2534964,-3872357,-5416274,-1073425,-1943127,-2701379,SMART
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,0,0,0,0,0,0,0,9813,0,7304,9221,10824,1469,2477,3818,SMART
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-579053,-1118849,-1659004,-2938936,-58640,-1382866,-3837888,-4405637,-1364292,-2527659,-3863136,-5405451,-1071956,-1940649,-2697561,SMART
4CB,Serbest Nakit Akım,Free Cash Flow,-79949,-127536,-444224,-78124,955414,1021402,973431,48383,125918,517194,578123,-940403,-33997,41539,96185,SMART
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,-167203,193571,421592,-961423,-565794,-972026,-918515,857185,150111,91378,307844,2191773,-92721,599132,850667,SMART
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,5873,-164069,-152102,0,-198498,-235179,-297691,-1118306,-103202,-577607,-902025,-1294308,156680,-646352,-969501,SMART
4CBE,Finansman Faaliyetlerden Kaynaklanan Nakit,Cash from Financial Operations,-161330,29501,269490,-961423,-764291,-1207205,-1216206,-261121,46909,-486229,-594181,897464,63959,-47220,-118834,SMART
4CBF,Yab. Para Çev. Fark. Etk. Önc.Nak.Ve Nak. Benz. Net Artış/Azalış,Cash Net Inc. / Dec. before For.Cur. Trans. Dif.,-241278,-98035,-174734,-1039547,191123,-185803,-242775,-212738,172827,30965,-16058,-42939,29963,-5681,-22649,SMART
4CBG,Yab.ı Para Çevrim Fark. Nakit Ve Nakit Benz. Üzerindeki Etkisi,Foreign Curr. Trans.Diff.Cash and Cash Benz. Imp.,0,0,0,484357,0,0,0,0,0,12719,17830,0,0,4357,6446,SMART
4CBH,Diğer Nakit Girişi/Çıkışı,Other Cash Inflow/Outflow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
4CBI,Nakit ve Benzerlerindeki Değişim,Change in Cash & Cash Equivalents,-241278,-98035,-174734,-555189,191123,-185803,-242775,-212738,172827,43684,1772,-42939,29963,-1324,-16203,SMART
4CBJ,Diğer Nakit ve Nakit Benzerlerindeki Artış,Other Cash & Cash Equivalents Change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMART
4CBK,Dönem Başı Nakit Değerler,Cash at the beginning of the Quarter,374276,351299,328637,768155,215496,222906,216560,214400,61801,64142,67550,61428,29733,30486,31796,SMART
4CBL,Dönem Sonu Nakit,Cash at the End of the Quarter,132997,253264,153903,212966,508453,151555,93606,67564,242718,107826,69322,37371,62414,29162,15593,SMART
