FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9,SYMBOL
1BFAA,Kullanım Hakkı Varlıkları,None,211618031,192368765,167304618,429975710,181901833,146556924,145604354,300400932,236650868,236425607,260828582,361054717,329157735,530014016,540784217,TCELL
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,1255265114,1161950286,1056131381,3816698484,1211384995,1017525590,1021409393,3262955719,2368009684,2571098302,2706323528,3713003114,3117052337,3216784469,3366032404,TCELL
1BGA,Şerefiye,Goodwill,3302145,2900955,2610001,22408392,2523531,1871734,1503865,19970737,14512237,15472840,16213384,20901371,17133640,17260100,17765887,TCELL
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,1024478194,934368178,870291288,3260675902,977552820,893735002,889589769,2844536355,2036925852,2143700377,2202510086,2884619999,2352985169,2334895083,2357770288,TCELL
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,119578068,119904622,97637788,145868727,240941796,192167254,167782323,55259483,62055059,58693915,59846617,90065299,166199896,189977796,194448578,TCELL
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,96914925,104319590,94088486,253530216,99743170,104419550,131599395,187567045,218129738,206169291,183052439,228413420,156337815,172037682,134384824,TCELL
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,5136876189,5065192255,4886529989,12544799274,5724618039,5263916798,5439016918,12096308708,8726876105,9113921296,9556485921,12217800290,11051526576,11488422878,11818194370,TCELL
1BM,KAYNAKLAR,LIABILITIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,1279360112,1328514924,1263848136,2587871236,1721769979,1601844366,1729821009,2826140930,1904234563,2193413987,1995913903,3223555738,2431994280,2578309471,2548414539,TCELL
2AA,Finansal Borçlar,Short-Term Financial Loans,733128721,792280576,766565780,1470856609,1012997894,976731801,1027415263,1279600730,1016349324,1069096009,1044112982,1842030193,1478756611,1492926852,1506898989,TCELL
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,354373581,272765556,288933059,688020286,430532891,366337091,357622913,693902405,392631773,408269531,377490383,807734031,521458990,479930399,462402168,TCELL
2AAGAB,Diğer Borçlar,Other Short-Term Loans,110577625,174133626,104462029,210426650,139957525,148699091,229568512,218830062,165921017,370560433,381754875,247294434,225981123,350437150,341101497,TCELL
2AAGAC,Müşteri Söz. Doğan Yük.,None,33651311,35294223,33356224,74827514,44578639,41913365,43943484,64256204,42496785,44713018,48515527,54031131,46010647,47956416,49265060,TCELL
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,9764517,7888793,6874801,11426436,5861641,5023077,5144644,12141343,12832029,12233125,12336663,18012542,16616720,23904361,20981925,TCELL
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),10500563,9375187,25023474,21417734,25020065,9504631,4163093,10446030,7484696,4363926,37814671,39772129,44100392,60804046,32702301,TCELL
2AAGE,Borç Karşılıkları,Short-Term Provisions,13141542,23302419,23483810,66318546,21626606,26865549,32253810,96715472,28107910,43574576,62807197,165033892,38190661,27750776,88718905,TCELL
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,14222253,13474544,15148959,44577461,41194717,26769761,29709290,140468477,40818585,46232724,31081606,49647387,60879137,94599472,46343695,TCELL
2AAGG,(Ara Toplam),(Subtotal),1279360112,1328514924,1263848136,2587871236,1721769979,1601844366,1729821009,2516360723,1706642118,1999043342,1995913903,3223555738,2431994280,2578309471,2548414539,TCELL
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,0,0,0,0,0,0,0,309780206,197592445,194370646,0,0,0,0,0,TCELL
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,2263099396,2308752651,2246463419,4117832426,2238575501,2211096693,2215015788,3285989495,2387624878,2289544690,2456238514,2359096437,3073290083,3391570641,3425142659,TCELL
2BA,Finansal Borçlar,Long-Term Financial Loans,2053068162,2097509077,2032129570,3266351644,2035106161,2007382681,2015397725,2836858972,2015147757,1947167549,2078198874,1860841508,2504768870,2848888236,2852741934,TCELL
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2BBA,Ticari Borçlar,Long-Term Trade Payables,0,20849,15254,3101431,2115459,33825571,34381572,56252691,37295323,4502498,5578615,6000099,5151915,10085225,10879307,TCELL
2BBB,Diğer Borçlar,Other Long-Term Loans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2BBBA,Müşteri Söz.Doğan Yük.,None,11388891,12072684,11410784,66649530,15272673,11407714,12162765,58437539,42984176,47246308,55803174,76401367,61193275,59272187,60653029,TCELL
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,126846,218975,252047,437433,864456,730355,1479399,4230434,2237846,2995989,5336005,7548318,6799784,6462384,7228870,TCELL
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,92240802,88510251,82526938,242669710,135875713,111976644,110873624,168006599,121128508,126439777,128968975,175697987,148747334,150631512,146664727,TCELL
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,51755925,65336640,73846950,479985212,12171953,7236834,1270947,111922330,132771677,123847920,143701631,186305194,308359320,276604098,305938179,TCELL
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,54518771,45084175,46281876,58637465,37169087,38536893,39449756,50280930,36059591,37344649,38651240,46301964,38269585,39627001,41036612,TCELL
2N,Özkaynaklar,SHAREHOLDERS EQUITY,1594416681,1427924680,1376218433,5839095612,1764272559,1450975740,1494180121,5984178283,4435016665,4630962619,5104333504,6635148115,5546242213,5518542766,5844637171,TCELL
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,1594395404,1427922703,1376220104,5838752829,1764073370,1450816248,1493961897,5984812470,4435585309,4631575932,5104333504,6635148115,5546242213,5518542766,5844637171,TCELL
2OA,Ödenmiş Sermaye,Share Capital,150032393,131804402,118584958,117446082,114656188,85041902,80215854,74598271,68019639,66899192,64360418,62245712,58149216,55259165,52908017,TCELL
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,18345,16116,14500,410154,14019,10398,9808,376145,273315,291407,305332,1488278,1219997,1228989,1265007,TCELL
2OCB,Değer Artış Fonları,Market Value Surpluses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,149255498,149426172,87868274,-678116005,108721688,161449926,155855247,-505880955,-374369272,-419516532,-578451371,-788299255,-614528106,-599655886,-595053798,TCELL
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,246352372,227554549,209698902,1301771567,206100804,155447978,154465726,1210247700,879456832,956757913,1005786499,1245841115,1021262816,1033238187,1063629634,TCELL
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),1243496982,1005932816,900074709,3763924141,1444784134,1069033653,918124152,3650440265,3099297264,3091350391,3209223375,4220407102,4143951001,3966459068,4082885579,TCELL
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),54754595,159429886,272580463,367309204,146789575,231076360,417714468,614598373,81455435,175164222,601317575,834809359,81464673,187573570,322875142,TCELL
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,-249514782,-246241238,-212601700,966007687,-256993037,-251243970,-232423357,940432670,681452096,760629339,801791677,1042826976,854722615,874439672,916127590,TCELL
2ODA,Azınlık Payları,Minority Interests,21277,1977,-1671,342782,199189,159492,218224,-634187,-568644,-613314,0,0,0,0,0,TCELL
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,5136876189,5065192255,4886529989,12544799274,5724618039,5263916798,5439016918,12096308708,8726876105,9113921296,9556485921,12217800290,11051526576,11488422878,11818194370,TCELL
3B,Sürdürülen Faaliyetler,Continuing Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
3C,Satış Gelirleri,Net Sales,741835659,1508690238,2303916503,5429205467,1526224934,3440867503,4696575627,6238587387,1314765805,2788327426,4515646406,6061162731,1252463503,2625987840,4204105186,TCELL
3CA,Satışların Maliyeti (-),Cost Of Sales,-534852452,-1091339735,0,-4836631127,-1255059559,-2766660321,-3707133499,-4982994973,-1035267418,-2160137175,-3434104802,-4595233346,-902667109,-1907228114,-3022114898,TCELL
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,206983208,417350504,675581241,592574340,271165375,674207182,989442127,1255592414,279498388,628190251,1081541605,1465929386,349796394,718759727,1181990288,TCELL
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",23587228,47883504,73652394,197444290,55586902,129959747,181821632,251657601,60112844,129706632,216215025,298275592,70435965,144962764,226743259,TCELL
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",-7494263,-16070036,-26752125,-79461339,-24880628,-55822267,-83611688,-131953180,-43320211,-92195291,-143461524,-194914712,-44488677,-93148887,-154365538,TCELL
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,16092965,31813469,46900269,117982951,30706275,74137479,98209944,119704421,16792633,37511341,72753501,103360879,25947288,51813878,72377721,TCELL
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),223076173,449163972,722481510,710557291,301871650,748344661,1087652071,1375296834,296291021,665701593,1154295105,1569290265,375743682,770573604,1254368009,TCELL
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),-38699566,-75007920,-113131746,-276424318,-83222417,-178797804,-250756187,-344297370,-78414371,-177768879,-292069486,-417752881,-88674258,-180065761,-293474009,TCELL
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),-21732896,-43785050,-65706125,-155245822,-52563248,-104215393,-147759622,-207796911,-51790767,-104895686,-177885316,-264031172,-55172488,-109270898,-181361245,TCELL
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,115512411,238317135,381504118,868467812,118556532,661300284,726204631,966067021,161225581,260076126,447122150,592378721,244666129,549621695,706819036,TCELL
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),-8579809,-12796485,-18783799,-87566420,-15647230,-40471278,-177859509,-359465235,-21830355,-39051949,-61355297,-128281226,-19312496,-32708038,-49744029,TCELL
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,269576313,555891652,906363959,1059788543,268995286,1086160470,1237481385,1429804339,305481109,604061205,1070107156,1351603707,457250570,998150602,1436607760,TCELL
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,162643711,330371002,543643639,278887151,166085985,465331464,689136262,823202553,166085883,383037028,684340304,887506212,231896936,481236945,779532754,TCELL
3HA,Yatırım Faaliyetlerinden Gelirler,None,21411984,73638365,101949219,197321690,49122630,326421981,373252952,435482413,50134588,72398206,130877076,152315715,68854366,135822557,202847286,TCELL
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,0,0,0,-2136743,-6069379,-6196818,-6310613,-1403066,-1696392,-3751732,-5687949,-4131293,-1550929,-3351962,-9723251,TCELL
3HAB,Diğer Gelir ve Giderler,None,-3943908,-10119713,-18287290,-37434704,-20724797,-41423562,-49990960,-61085375,-8963153,-20038309,-31511772,-38965597,-5352317,-13705016,-23820709,TCELL
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,-1677773,-5007595,-3861780,31430675,5394763,-6560086,-8800730,92411430,-2493700,-35126130,-64755204,-120672398,-23830986,-56559591,-69560331,TCELL
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,285366616,614402709,986164107,1248969462,296718502,1358401986,1545632034,1895209742,342462452,617543241,1099029306,1340150134,495370703,1060356591,1536350755,TCELL
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),5171589,57026902,53614034,25914037,461953,245723962,278866206,278526857,25321134,15349822,18346437,19629583,12143857,2337308,13983552,TCELL
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),-222626939,-487960102,-686101549,-1079203758,-209815969,-1545540005,-1546990071,-1817058526,-215723546,-380266830,-630202478,-751086750,-327079661,-715535340,-979316203,TCELL
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,17468076,63518652,83661928,157750244,22328454,278801602,316951379,372993973,39475043,48608166,93677354,109218825,61951119,118765579,169303326,TCELL
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,67911266,183469510,353676592,195679741,87364487,58585942,277508169,356678073,152060040,252626233,487173265,608692967,180434899,347158558,571018103,TCELL
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,-10448454,-4711825,-35897467,167635462,-133063911,-189733267,-609054695,283315527,-58899908,-54509229,-151955762,-185666188,-95424535,-142932390,-218687313,TCELL
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),-11254240,-16038531,-45456995,-52033671,-29279555,-48287120,-36613167,-41387017,-1993416,-6851290,-68395601,-126010283,-17177604,-115451661,-160840648,TCELL
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,805786,11326706,9559528,219669133,-103784356,-141446147,-572441528,324702544,-56906492,-47657939,-83560161,-59655904,-78246931,-27480729,-57846665,TCELL
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,57462812,178757684,317779125,363315204,-45699424,-131147324,-331546527,639993600,93160132,198117005,335217503,423026780,85010365,204226169,352330790,TCELL
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,TCELL
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,0,0,0,50699335,30227438,69853967,74280438,119344012,24116080,47582801,513188631,474195820,0,-4999584,-4850328,TCELL
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,57462812,178757684,317779125,414014539,-15471987,-61293357,-257266089,759337612,117276212,245699806,848406134,897222600,85010365,199226585,347480462,TCELL
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,TCELL
3LB,Azınlık Payları,Minority Interests,1145,-1075,-5027,-95095,-16249,-104036,-195505,-1317832,-242568,-308141,-353594,-326726,0,0,0,TCELL
3Z,Ana Ortaklık Payları,Parent Shares,57461667,178758759,317784152,414109634,-15455738,-61189321,-257070584,760655444,117518780,246007946,848759727,897549326,85010365,199226585,347480462,TCELL
3ZD,Hisse Başına Kazanç,Earnings per Share,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,TCELL
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,TCELL
3ZF,Sürdürülen Faaliyetlerden Hisse Başına Kazanç,Earnings per Share from Continuing Operations,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,TCELL
3ZG,Sürdürülen Faaliyetlerden Seyreltilmiş Hisse Başına Kazanç,Earnings per Share from Discontinued Operations,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,TCELL
4B,Amortisman Giderleri,Depreciation & Amortization,150487640,295108187,425143684,2118265682,450503717,1010086353,1460799793,2027797875,444471172,926379517,1371318061,1809571550,351545526,741091260,1181652168,TCELL
4BA,Kıdem Tazminatı,Severance Payments,0,0,0,10090875,0,0,0,0,0,0,0,0,0,0,0,TCELL
4BB,Finansman Giderleri,Financial Expenses,-222626939,-487960102,-686101549,-1079203758,-209815969,-1545540005,-1546990071,-1817058526,-215723546,-380266830,-630202478,-751086750,-327079661,-715535340,-979316203,TCELL
4BC,Yurtiçi Satışlar,Domestic Sales,565830311,1156547491,1784833654,4691645906,1241426387,2797637491,4184284140,5571487463,856442561,2671224073,0,5485688982,0,2517293112,0,TCELL
4BD,Yurtdışı Satışlar,Export Sales,99720962,190705419,285362243,1190304499,252277752,480770834,119857541,918757525,159585261,192751140,88797491,873749341,0,180457051,0,TCELL
4BE,Net Yabancı Para Pozisyonu,Net Fx Position,-1379371065,-1396459283,-1313826832,-1989311748,-1055916463,-1352521973,-1255947526,-1902342870,-1132080472,-1187208696,-490098823,-834185694,-654211037,-942966302,-1099372689,TCELL
4BEA,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,Parasal net yabancı para varlık/(yükümlülük) pozisyonu,-304960483,-238111379,-115034766,-295056626,-99597615,-25534816,21423172,-111552640,316501,-245655311,157292689,-310473999,-113637204,-188184592,-38903927,TCELL
4BEB,Net YPP (Hedge Dahil),Net YPP (Hedge Dahil),-304960483,-238111379,-115034766,-295056626,-99597615,-25534816,21423172,-111552640,316501,-245655311,157292689,-310473999,-113637204,-188184592,-38903927,TCELL
4C,İşletme Faaliyetlerinden Kaynaklanan Net Nakit,Net Cash from Operations,240741563,554567507,1072980223,2784693841,260203094,1433335948,1903030815,2880899539,330324052,919195072,1898911307,2862136249,444511827,1142974159,1923440086,TCELL
4CA,Düzeltme Öncesi Kar,Earnings Before Adjustments,57462812,178757684,317779125,414014539,-14272486,-56273966,-257266089,759337612,117276212,245699806,848406134,897222600,85010365,199226585,347480462,TCELL
4CAA,Düzeltmeler:,Adjustments:,359074619,734979432,1072697689,2725898032,557828619,1857890238,2626532301,2395311696,558059514,1164215318,1638977540,2263396616,669508192,1441126992,2151066484,TCELL
4CAB,Amortisman & İtfa Payları,Depreciation & Amortisation,150487640,295108187,425143684,2118265682,450503717,1003214714,1460799793,2027797875,444471172,926379517,1371318061,1809571550,351545526,741091260,1181652168,TCELL
4CAC,Karşılıklardaki Değişim,Change in Provisions,18403687,41222811,64263417,165938984,56704788,113194320,172174466,284738737,31103581,76276876,154153377,281504508,28143550,61623842,146898248,TCELL
4CAD,Diğer Gelir/ Gider,Other Income / Expense,190183292,398648434,583290589,441693365,50620113,1221815641,1841099383,1388577466,297190427,300837681,356631506,657746778,342806375,728533596,953329213,TCELL
4CAE,İşletme Sermayesinde Değişikler Öncesi Faaliyet Karı (+),Operating Profit Before Changes in Working Capital (+),416537431,913737117,1390476814,3139912570,543556133,1801616272,2369266212,3154649308,675335727,1409915124,2487383674,3160619216,754518557,1640353578,2498546946,TCELL
4CAF,İşletme Sermayesindeki Değişiklikler,Change in Working Capital,-173013512,-295929665,-271829518,-157067849,-344663967,-297308473,-407151982,-146868952,-368118337,-441548195,-563930483,-140265618,-316126320,-384085761,-428039241,TCELL
4CAG,Esas Faaliyet ile İlgili Oluşan Nakit (+),Cash from Core Operations (+),243523919,617807452,1118647297,2982844721,198892166,1504307799,1962114230,3007780355,307217390,968366929,1923453191,3020353598,438392237,1256267817,2070507705,TCELL
4CAH,Diğer İşletme Faaliyetlerinden Nakit,Cash from Other Operations,-2782356,-63239945,-45667073,-198150880,61310928,-70971851,-59083415,-126880817,23106662,-49171857,-24541884,-158217349,6119590,-113293658,-147067619,TCELL
4CAI,Sabit Sermaye Yatırımları,Capital Expenditures (CapEx),-168111449,-334931080,-517466637,-1527125648,-291119757,-970474889,-1266818894,-1767151136,-280346890,-776124455,-1198496097,-1870449806,-351344813,-720247012,-1107800918,TCELL
4CAJ,Diğer Yatırım Faaliyetlerinden Nakit,Cash from Other Investment Operations,-98771396,-230028130,-346394869,-621453105,-34598525,-262087435,-293565322,147489679,-325135944,-306281972,393764095,6348512,55469600,-49611482,-197568381,TCELL
4CAK,Yatırım Faaliyetlerinden Kaynaklanan Nakit,Cash from Investment Operations,-266882844,-564959210,-863861505,-2148578753,-325718282,-1232562324,-1560384216,-1619661457,-605482835,-1082406427,-804732001,-1864101294,-295875213,-769858494,-1305369299,TCELL
4CB,Serbest Nakit Akım,Free Cash Flow,-26141282,-10391703,209118718,636115088,-65515188,200773624,342646599,1261238082,-275158783,-163211355,1094179306,998034955,148636614,373115666,618070787,TCELL
4CBA,Finansal Borçlardaki Değişim,Change in Financial Debt,65641624,293510642,309932396,565375200,225060948,522971435,663286711,632211040,287244665,328740374,241951487,152399733,985089081,1132533521,1169157467,TCELL
4CBB,Temettü Ödemeleri,Dividends Paid,0,0,-78433164,-143938156,0,0,0,-150566620,0,0,0,-279093421,0,-97639076,-111105367,TCELL
4CBC,Sermaye Artırımı,Rights Issue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCELL
4CBD,Diğer Finansman Faaliyetlerinden Nakit,Cash from Other Financial Operations,-39620362,-61839489,-87948829,-217502117,-73835423,-138416674,-149866883,-71485636,-64230875,-118280353,-199006227,-246628843,-55277741,-106296167,-192463790,TCELL
