FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1BFAA,Kullanım Hakkı Varlıkları,None,AEFES,54191598,51717161,47240864,44028819,37668929,39171564,35591545,32292593,30913288,35278287,33790568,76163464,42511127,47580519,49020382,99966227,79432654,80890641,90238309,109982185,100430225,87459887,102733565
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,AEFES,1767633366,1831208665,1710806572,1694144254,1673134352,1686489035,1656573500,1594932749,1504152010,1699295865,1567006862,3040153427,1449405925,1462914115,1452907679,2820632254,2092405545,2215009503,2267488276,2883203018,1989346456,2053067512,2107931513
1BGA,Şerefiye,Goodwill,AEFES,422450353,472129823,419126342,443883111,440979043,457136122,651665411,487275294,623367136,659447919,585858043,877397769,439273757,392309120,350528951,615884413,428290666,454688934,430243750,490506421,220028308,220187630,223508403
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,AEFES,2327900327,2464444461,2245023177,2309753925,2235840447,2244650467,2228389342,2258827679,1824032939,2482606851,2302142399,5405907965,2041421424,1880068188,1763815649,4575216589,3233505145,3364039343,3382347341,4194877863,2821803868,2826411294,2870306073
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,AEFES,120295525,125368974,132175839,126779501,137475182,146841500,155090337,152150378,167481433,188172832,171328044,215118407,167164292,165773186,170373514,297409032,253629435,277206138,255954158,336021252,270133215,276057711,281364017
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,AEFES,61889843,70250748,63048853,59211188,56383800,50912614,37260329,22947353,42250690,29652576,27965621,87644192,59751874,53715829,65982498,142930084,87821640,120754197,143375792,166592792,131956457,135793773,133346817
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,AEFES,6798580415,7256399387,6802181376,6802557348,6580290620,7348626594,7043165214,6404020145,6662103795,8005727680,7695352386,14320124386,7319751821,7292433319,7130526909,12984513840,9407592352,10385845925,10244767381,12499769544,9457085297,9920095875,9918722560
1BM,KAYNAKLAR,LIABILITIES,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,AEFES,1527526400,1732189483,1640424017,1687422202,1618421614,2283929093,1903269661,1836395866,2086329321,2799785099,2604328297,3697359545,2621568236,2695025010,2653167432,3842955651,2951672510,3463075021,3088243136,3808854375,2668332888,2991508625,2776958054
2AA,Finansal Borçlar,Short-Term Financial Loans,AEFES,449163868,352917220,298494759,401535377,402020550,649704343,296186969,484887067,628289153,795436452,795015443,1044133675,784123922,603632372,733466565,1115640375,873452460,873130244,755717955,1137286097,1160421423,1182581959,1051613286
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,AEFES,0,0,0,0,0,0,0,0,0,0,0,6146434,26765862,100925488,75112594,52874543,25567871,15038938,5387084,7272998,0,0,0
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,AEFES,793236192,929345927,908662795,833657083,851802225,1093405743,1107032323,946169400,1101217990,1353053549,1194287116,1762165332,1221162040,1282444684,1197125283,1618469854,1162605214,1535423700,1496678593,1757319884,936796322,1118008008,1058936525
2AAGAB,Diğer Borçlar,Other Short-Term Loans,AEFES,205377194,337046459,299281502,310181361,242766521,378939500,321195121,270637160,253443175,429258181,435181300,627157858,437440092,554526665,462126085,835932529,719291483,831730530,679788576,708808975,473731171,570789302,503184004
2AAGAC,Müşteri Söz. Doğan Yük.,None,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGB,Finans Sektörü Faaliyetlerinden Borçlar,Short-Term Loans from Financial Operations,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGC,Devlet Teşvik ve Yardımları,Short-Term Government Promotions and Aids,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2AAGCA,Ertelenmiş Gelirler (Müşteri Söz. Doğan Yük. Dış.Kal.),None,AEFES,6189167,8334184,23763230,17621591,11981824,12515553,13528360,12354302,5128448,10155050,9432086,34739056,14662494,9394772,13232699,37953261,9597076,11548412,18620434,26293340,11468215,16523344,26994945
2AAGD,Dönem Karı Vergi Yükümlülüğü,Taxation Liabilities on Income (-),AEFES,6245841,19950842,34979655,17214471,11521317,20582573,25993929,13392421,16607972,37863331,25565515,24105221,26339914,39445759,49009662,28946435,42703688,61047064,27311987,27161494,18845157,29817846,51151351
2AAGE,Borç Karşılıkları,Short-Term Provisions,AEFES,27420497,31810371,33439906,23482987,25729187,33162180,40296813,50812701,42566781,60495285,57616820,115088618,68530056,68203683,78204915,87512622,63865649,66742861,68354626,97776615,33266638,42086084,46363343
2AAGF,Diğer Kısa Vadeli Yükümlülükler,Other Short-Term Liabilities,AEFES,39816455,52712858,41802168,83729331,72599990,95619200,99036146,58142814,39075800,113523251,87230017,83823350,42543856,36451588,44889630,65626032,54589069,68413273,36383881,46934971,33803963,31702083,38714600
2AAGG,(Ara Toplam),(Subtotal),AEFES,1527449214,1732117862,1640424017,1687422202,1618421614,2283929093,1903269661,1836395866,2086329321,2799785099,2604328297,3697359545,2621568236,2695025010,2653167432,3842955651,2951672510,3463075021,3088243136,3808854375,2668332888,2991508625,2776958054
2AAGH,Satış Amaçlı Elde Tutulan Duran Varlıklara İlişkin Yükümlülükler,Liabilities on Assets to be Sold,AEFES,77186,71621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B,Uzun Vadeli Yükümlülükler,LONG TERM LIABILITIES,AEFES,1903771329,1909553497,1853460251,1749638355,1709885023,1878818754,1841984710,1622032053,1832865823,1834819368,1782666760,3430515321,1766395418,1743774005,1516603807,2783194807,1923014043,2115915348,2137075550,2666145291,1980369803,2057740252,2027681162
2BA,Finansal Borçlar,Long-Term Financial Loans,AEFES,1314439414,1321309897,1312539337,1235099224,1202341742,1370904104,1341408511,1106240770,1398417431,1283238254,1275613974,2260840113,1310299461,1368471681,1177282141,1776128892,1217910962,1376716071,1395154480,1655046069,1331407555,1365737835,1325656853
2BB,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,6225145,4714140,4181064,0,0,0,0,0,0,0
2BBA,Ticari Borçlar,Long-Term Trade Payables,AEFES,9381904,9243089,7695269,6663527,7030860,11528306,10395525,156594,153238,147381,139984,10570,28873,28489,74564,104336,64990,58963,55730,58130,42343,1196512,6969814
2BBB,Diğer Borçlar,Other Long-Term Loans,AEFES,61022715,61499672,54597487,594266,509783,504146,673337,525725,462918,525900,497680,722987,438716,475887,429884,528495,422340,401912,421853,560256,770398,38452819,38950137
2BBBA,Müşteri Söz.Doğan Yük.,None,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BC,Finans Sektörü Faaliyetlerinden Borçlar,Long-Term Loans from Financial Operations,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BD,Devlet Teşvik ve Yardımları,Long-Term Government Promotions and Aids,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BDA,Ertelenmiş Gelirler (Müşteri Söz.Doğan Yük. Dış.Kal.),None,AEFES,1009496,622712,243877,1013225,2078098,1872837,1723874,1100652,19709,16476,14068,4848601,2534840,1598401,1242981,2178914,1149532,770253,329262,14160,8326,24465,15391
2BE,Uzun vadeli karşılıklar,Long-Term Provisions,AEFES,28904961,29150171,27442507,30993717,28254844,28723076,29044016,26109489,25233744,25667529,24921384,76520927,37623281,34648158,33050354,48629494,33455614,35979359,36071937,45146922,37257551,39016889,39752222
2BF,Çalışanlara Sağlanan Faydalara İliş.Karş.,Provisions for Retirment Pay,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2BG,Ertelenmiş Vergi Yükümlülüğü,Deferred Tax Liabilities,AEFES,453697637,461439720,420217867,438262273,416323254,416251567,410425769,396302928,325199850,444240208,411797101,1039116058,351097051,316354872,297808503,947137868,667749076,699387477,702240035,962380886,608469565,611047463,614091353
2BH,Diğer Uzun Vadeli Yükümlülükler,Other Long-Term Liabilities,AEFES,35315202,26288236,30723906,37012122,53346442,49034718,48313677,91595896,83378934,80983620,69682570,48456064,64373195,15971372,2001240,4305744,2261529,2601314,2802253,2938868,2414065,2264269,2245392
2N,Özkaynaklar,SHAREHOLDERS EQUITY,AEFES,3367282686,3614656407,3308297108,3365496791,3251983982,3185878747,3297910844,2945592226,2742908651,3371123213,3308357329,7192249520,2931788167,2853634304,2960755670,6358363382,4532905799,4806855556,5019448695,6024769877,4808382606,4870846997,5114083345
2O,Ana Ortaklığa Ait Özkaynaklar,Parent Shareholders Capital,AEFES,1774739041,1957366202,1679801834,1722895314,1639277168,1551124668,1592259823,1401563843,1293466908,1506038439,1503704810,3445045964,1319660305,1292002041,1390818676,3160518322,2252003518,2383485417,2511861508,2982487394,2340615404,2356586089,2435857831
2OA,Ödenmiş Sermaye,Share Capital,AEFES,89965054,86369338,76241276,79662169,70988994,68090134,66569790,44342470,40379514,35473657,31915794,31609278,30858410,22888062,21589185,20077277,18306713,18005157,17321875,16752726,15650201,148723815,142395964
2OC,Karşılıklı İştirak Sermayesi Düzeltmesi (-),Adjustments to Share Capital,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCA,Hisse Senedi İhraç Primleri,Premium in Excess of Par,AEFES,0,355097951,0,0,163621355,0,0,15278739,13913254,0,0,0,0,0,0,70529376,0,0,57259533,73816035,60509599,60956687,62742391
2OCB,Değer Artış Fonları,Market Value Surpluses,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2OCC,Yabancı Para Çevrim Farkları,FX Translation Differences,AEFES,714629796,929349427,902958203,871961198,906727292,961170552,967087638,1170375945,1104284857,1493798603,1453973998,1697176703,1256122380,1348616755,1299002917,1176090508,767147009,741141209,654758956,659469841,425782147,376271338,298939699
2OCD,Kardan Ayrılan Kısıtlanmış Yedekler,Income Reserves,AEFES,56664742,54399971,48020782,0,44712617,42886763,41929170,27929229,25433150,27061481,20202996,189312300,19533506,14488241,15535623,177199479,128766649,141837234,148624881,191599571,157051465,160094945,164784857
2OCE,Geçmiş Yıllar Kar/Zararları,Retained Earnings /(Acc. Losses),AEFES,760639976,730238786,644607659,701365587,722688351,693177129,677699590,449402157,482092952,351808356,331664717,1408731742,499387527,311649233,292093853,1769331939,2072979817,2159228683,2259353617,2989312954,2832035698,2831575012,2914557280
2OCF,Dönem Net Kar/Zararı,Current Year Income /(Losses),AEFES,-12687229,39148713,93792846,109618174,35387852,81681482,142418011,80004718,-9001875,77520520,181954604,821278507,21290768,126812552,292143112,1083354786,97099148,223801486,398346844,465504966,45598369,148042595,278701373
2OD,Diğer Özsermaye Kalemleri,Other Sholders Equity Items,AEFES,165526704,-237237984,-85818933,-39711814,-304849295,-295881392,-303444376,-385769415,-363634944,-479624178,-516007298,-703062567,-507532286,-532452802,-529546015,-1136065043,-832295817,-900528352,-1023804198,-1418228848,-1196012074,-1369078302,-1426263732
2ODA,Azınlık Payları,Minority Interests,AEFES,1592543645,1657290205,1628495274,1642601477,1612706815,1634754080,1705651020,1544028383,1449441743,1865084774,1804652519,3747203555,1612127862,1561632263,1569936994,3197845059,2280902281,2423370138,2507587186,3042282484,2467767202,2514260909,2678225513
2ODB,TOPLAM KAYNAKLAR,TOTAL LIABILITIES AND S.HOLDERS EQUITY,AEFES,6798580415,7256399387,6802181376,6802557348,6580290620,7348626594,7043165214,6404020145,6662103795,8005727680,7695352386,14320124386,7319751821,7292433319,7130526909,12984513840,9407592352,10385845925,10244767381,12499769544,9457085297,9920095875,9918722560
3B,Sürdürülen Faaliyetler,Continuing Operations,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3C,Satış Gelirleri,Net Sales,AEFES,738143829,1787589622,3017849058,3805410510,831768516,2097200948,3496260527,4401539757,985309051,2572645659,4276536991,9332527957,2377244689,5487250098,8064647110,9687087867,1943137475,4600918766,7413592224,8827458752,1223141491,2972024178,4881889830
3CA,Satışların Maliyeti (-),Cost Of Sales,AEFES,-521802494,-1169795071,-1900421794,-2390493889,-568174271,-1353045000,-2232757178,-2816997796,-642850990,-1658773790,-2700890050,-6109200213,-1568810939,-3485280286,-5022322195,-6112220072,-1247261073,-2820337712,-4477792782,-5355001896,-834977168,-1916182641,-3060636059
3CAA,Ticari Faaliyetlerden Diğer Kar (Zarar),Other Profit (Loss) from Trade Operations,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAB,Ticari Faaliyetlerden Brüt Kar (Zarar),Gross Profit (Loss) from Trade Operations,AEFES,216341336,617794551,1117427265,1414916621,263594245,744155948,1263503349,1584541961,342458061,913871869,1575646941,3223327744,808433749,2001969812,3042324915,3574867795,695876403,1780581054,2935799442,3472456856,388164323,1055841538,1821253771
3CAC,"Faiz, Ücret, Prim, Komisyon ve Diğer Gelirler","Proceeds from Interest, Fee, Premium, Commission and Other",AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAD,"Faiz, Ücret, Prim, Komisyon ve Diğer Giderler (-)","Expenses from Interest, Fee, Premium, Commission and Other",AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAE,Finans Sektörü Faaliyetlerinden Diğer Kar (Zarar),Other Profit (Loss) from Financial Operations,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CAF,Finans Sektörü Faaliyetlerinden Brüt Kar (Zarar),Gross Profit (Loss) from Financial Operations,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CB,Diğer Gelir ve Giderler,Other Income (Expenses),AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D,BRÜT KAR (ZARAR),GROSS PROFIT (LOSS),AEFES,216341336,617794551,1117427265,1414916621,263594245,744155948,1263503349,1584541961,342458061,913871869,1575646941,3223327744,808433749,2001969812,3042324915,3574867795,695876403,1780581054,2935799442,3472456856,388164323,1055841538,1821253771
3DA,"Pazarlama, Satış ve Dağıtım Giderleri (-)",Marketing Selling & Distrib. Expenses (-),AEFES,-181772121,-356422260,-557777629,-741382818,-176580351,-397016339,-629956875,-814903104,-178792714,-420101235,-661777733,-1581957933,-442442033,-926050742,-1330939123,-1705369243,-399360450,-880746090,-1391148017,-1728361802,-262070263,-568766912,-892408514
3DB,Genel Yönetim Giderleri (-),General Administrative Expenses (-),AEFES,-74089295,-143707654,-213944317,-292737655,-71229512,-148431054,-224714334,-316057470,-78879376,-164016832,-253011282,-635280301,-179365335,-369983638,-515109277,-689547548,-166007137,-352123988,-541322677,-723934494,-105136278,-227023638,-345639644
3DC,Araştırma ve Geliştirme Giderleri (-),Research & Development Expenses (-),AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD,Diğer Faaliyet Gelirleri,Income from Other Operations,AEFES,24309822,50911822,70529411,122246961,24902146,42532087,61606356,153005120,37004688,154926031,211329534,496009852,58654169,166771426,206919166,337967229,54312051,132480150,173788879,255359788,33441696,62522846,97024137
3DE,Diğer Faaliyet Giderleri (-),Expenses from Other Operations (-),AEFES,-51307924,-65992640,-102044088,-116393281,-26375454,-38880298,-54113114,-115214365,-73728543,-126956896,-194827625,-468120131,-68147283,-189235863,-241758917,-332482460,-63751005,-123815815,-179277292,-281558880,-30167369,-60506344,-97033144
3DEA,Faaliyet Karı Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Operating Profits,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DF,FAALİYET KARI (ZARARI),OPERATING PROFITS,AEFES,-66518182,102583819,314190642,386649827,14311074,202360343,416325382,491372142,48062116,357722938,677359836,1033979231,177133268,683470996,1161436765,1185435772,121069862,556375311,997840335,993961468,24232109,262067489,583196606
3H,Net Faaliyet Kar/Zararı,Net Operating Profits,AEFES,-39520080,117664637,345705319,380796147,15784382,198708554,408832140,453581387,84785970,329753803,660857926,1006089511,186626381,705935432,1196276515,1179951004,130508816,547710976,1003328748,1020160560,20957782,260050987,583205613
3HA,Yatırım Faaliyetlerinden Gelirler,None,AEFES,48856286,59754606,60540372,67519313,73650950,76059293,95121168,89785088,3516360,14213331,16861864,38048606,3256907,48267323,49750588,55995595,2309497,3725358,4999721,8938587,85758247,91186035,98210999
3HAA,Yatırım Faaliyetlerinden Giderler (-),None,AEFES,-2173128,-4414139,-7683443,-22542297,-1468717,-3411733,-30129681,-37409473,-40830652,-40287875,-38264004,-65426861,-1407824,-12457522,-13394055,-27467278,-1335738,-2854475,-11333984,-10729685,-1958809,-4148494,-8527382
3HAB,Diğer Gelir ve Giderler,None,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HAC,Özkaynak Yöntemiyle Değerlenen Yatırımların Kar/Zararlarındaki Paylar,Profit (Loss) from Subsidiaries,AEFES,-9052300,-10827171,-33256756,-35432574,-11635217,-21841785,-24078572,-60769652,-3796692,-4185512,-1465959,26813103,-5485639,-8958624,-8754917,-8714636,-494018,-159478,-189281,-159109,102687,175356,175505
3HACA,Finansman Gideri Öncesi Faaliyet Karı/Zararı,None,AEFES,-28887323,147097115,333790816,396194270,74858090,253166118,457238298,482978105,6951132,327462881,654491736,1033414079,173496711,710322172,1189038381,1205249453,121549603,557086716,991316791,992011261,108134234,349280386,673055727
3HB,(Esas Faaliyet Dışı) Finansal Gelirler,Financial Income (from Other Operations),AEFES,72362633,132247467,204321304,321367142,90833421,128467383,183052526,414569475,127914175,191205466,257991635,537850872,187408229,442389622,584943784,700231923,149641889,216607464,378883860,544431192,35776833,88559855,149065358
3HC,(Esas Faaliyet Dışı) Finansal Giderler (-),Financial Expenses (from Other Operations) (-),AEFES,-99292048,-192133861,-272807648,-423440201,-84304952,-147997965,-248289325,-471456949,-136930765,-262127829,-383940849,223619416,38707303,-93850715,490401040,606175658,2315246,-112937288,-196211896,-353760903,-19757667,-114044463,-195258636
3HCA,Vergi Öncesi Diğer Gelir ve Giderler,Other Income (Expenses) Before Tax,AEFES,46683159,55340467,52856929,44977016,72182233,72647560,64991487,52375615,-37314292,-26074544,-21402140,-27378255,1849082,35809801,36356533,28528317,973759,870883,-6334263,-1791098,83799438,87037541,89683617
3I,SÜRDÜRÜLEN FAALİYETLER VERGİ ÖNCESİ KARI (ZARARI),PROFIT BEFORE TAX FROM CONTINUING OPERATIONS,AEFES,-55816738,87210721,265304472,294121211,81386560,233635536,392001498,426090631,-2065458,256540518,528542523,1794884368,399612243,1058861079,2264383206,2511657034,273506738,660756891,1173988755,1182681550,124153399,323795777,626862449
3IA,Sürdürülen Faaliyetler Vergi Geliri (Gideri),Taxation on Continuing Operations,AEFES,-1724536,-36393805,-76104005,-86812111,-25125640,-64277419,-92696677,-160855076,-12948832,-104797956,-187499273,-410378610,-102022869,-299922659,-627456554,-479333367,-44015421,-130179184,-224377509,-291947722,-21816571,-42719317,-106480340
3IB,Dönem Vergi Geliri (Gideri),Taxation on Income (Expenses),AEFES,-15372818,-36268653,-73494599,-86841566,-26360059,-65581376,-100839354,-113236022,-30480604,-94248460,-144122824,-257431372,-104637444,-205700949,-294550098,-301834542,-86891032,-194271793,-245000991,-252805999,-33657966,-61385953,-120678943
3IC,Ertelenmiş Vergi Geliri (Gideri),Income (Expenses) of Deferred Tax,AEFES,13648282,-125153,-2609407,29456,1234419,1303957,8142677,-47619054,17531772,-10549496,-43376449,-152947238,2614576,-94221710,-332906456,-177498825,42875611,64092610,20623482,-39141723,11841394,18666636,14198604
3ID,Diğer Vergi Geliri (Gideri),Other Taxation Income (Expenses),AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3J,SÜRDÜRÜLEN FAALİYETLER DÖNEM KARI/ZARARI,PROFIT FROM CONTINUING OPERATIONS,AEFES,-57541274,50816916,189200466,207309101,56260919,169358117,299304821,265235556,-15014290,151742562,341043250,1384505758,297589375,758938421,1636926652,2032323667,229491317,530577708,949611245,890733828,102336828,281076461,520382109
3K,DURDURULAN FAALİYETLER,DISCONTINUED OPERATIONS,AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3KA,Durdurulan Faaliyetler Vergi Sonrası Dönem Karı (Zararı),Profit After Taxes from Discontinued Operations,AEFES,-399203,-713416,-656621,-564066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3L,DÖNEM KARI (ZARARI),NET PROFIT AFTER TAXES,AEFES,-57940477,50103499,188543846,206745034,56260919,169358117,299304821,265235556,-15014290,151742562,341043250,1384505758,297589375,758938421,1636926652,2032323667,229491317,530577708,949611245,890733828,102336828,281076461,520382109
3LA,Dönem Kar/Zararının Dağılımı,Distrubition of Profit (Loss),AEFES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
3LB,Azınlık Payları,Minority Interests,AEFES,-36909481,13090412,86259056,90807105,16401524,79331606,142994130,145539696,-5567361,64823652,128913998,458584658,124022906,292231154,557473075,691513552,89402658,216260774,387344641,390243909,54753823,123836714,220441763
3Z,Ana Ortaklık Payları,Parent Shares,AEFES,-21030996,37013087,102284789,115937930,39859396,90026511,156310691,119695860,-9446929,86918910,212129251,925921100,173566469,466707266,1079453577,1340810115,140088660,314316934,562266605,500489919,47583005,157239747,299940346
3ZD,Hisse Başına Kazanç,Earnings per Share,AEFES,-0,0,0,0,0,0,0,0,-0,0,0,2,0,1,2,2,0,0,0,1,0,0,0
3ZE,Seyreltilmiş Hisse Başına Kazanç,Diluted Earnings per Share,AEFES,-0,0,0,0,0,0,0,0,-0,0,0,2,0,1,2,2,0,0,0,1,0,0,0
