HISSE_KODU,HisseTanim,SEKTOR_KODU,BHG_GRUP_KODU,PRICE_TL,ONERI,HEDEF_PD_YTL1,HEDEF_FIYAT,GETIRI_POT,TARIH,SHHE_TIP_KODU,SHHE_HS_KODU,SHHE_TARIH,SHHE_BDLI_ORAN,SHHE_BDLI_TUTAR,SHHE_BDLI_NOM_TUTAR,SHHE_RHK_ORAN,SHHE_RHK_TUTAR,SHHE_RHK_NOM_TUTAR,SHHE_BDSZ_IK_ORAN,SHHE_BDSZ_IK_TUTAR,SHHE_BDSZ_TM_ORAN,SHHE_BDSZ_TM_TUTAR,SHHE_BDSZ_BU_ORAN,SHHE_BDSZ_BU_TUTAR,SHHE_NM_SER_CARPANI,SHHE_NAKIT_TM_ORAN,SHHE_NAKIT_TM_TUTAR,SHHE_FIYAT_AYAR_OR,SHHE_ACIKLAMA,SHHE_AYAR_KUL,SHHE_NAKIT_TM_ORAN_NET,HSP_BOLUNME_ONCESI_SERMAYE,HSP_BOLUNME_SONRASI_SERMAYE,SHT_KODU,SHT_TANIMI,SHT_TANIMI_YD,SPLIT_RATIO
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,99,TEZOL,2021-09-06,0,0,0,24,24000000,1000,0.0,0,0,0,0,0,0,0.0,0,1.0,,E,0.0,76000000,100000000,99,Birincil Halka Arz,IPO,1.3157894736842106
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,4,TEZOL,2022-04-29,0,0,0,0,0,0,0.0,0,0,0,0,0,0,45.0,45000000,0.9732620320855611,,H,40.5,100000000,100000000,4,Nakit Temettü,Cash Dividend,1.0
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,9,TEZOL,2022-06-28,0,0,0,0,0,0,0.0,0,120,120000000,0,0,0,0.0,0,0.45454546391752504,,H,0.0,100000000,220000000,9,Bedelsiz Temettü,Stock Dividend,2.2
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,4,TEZOL,2022-09-30,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4.54545,4545450,0.9966918486171761,,H,4.090905,220000000,220000000,4,Nakit Temettü,Cash Dividend,1.0
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,9,TEZOL,2023-07-12,0,0,0,0,0,0,0.0,0,100,220000000,0,0,0,0.0,0,0.5,,H,0.0,220000000,440000000,9,Bedelsiz Temettü,Stock Dividend,2.0
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,4,TEZOL,2024-07-24,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7.95454,35000000,0.9956745511514161,,H,7.15908,440000000,440000000,4,Nakit Temettü,Cash Dividend,1.0
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,2,TEZOL,2024-12-11,0,0,0,0,0,0,13.63636,60000000,0,0,0,0,0,0.0,0,0.88,,H,0.0,440000000,500000000,2,Bedelsiz Sermaye Artırımı,Bonus Issue,1.1363636363636365
TEZOL,Europap Tezol,24,9,11.97,,0,0,0,-62135596800000,4,TEZOL,2025-05-09,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10.0,50000000,0.9938537185003071,,H,8.5,500000000,500000000,4,Nakit Temettü,Cash Dividend,1.0
