date,open,high,low,close,volume,symbol
2020-01-02,10.076031,10.142525,10.011412,10.0957,9563898.0,SOKM
2020-01-03,9.666771,10.076968,9.449499,9.6087,10935838.0,SOKM
2020-01-06,9.338053,9.571246,9.234098,9.2528,7657508.0,SOKM
2020-01-07,9.431705,9.599341,9.299655,9.4963,7745641.0,SOKM
2020-01-08,9.430768,9.589977,9.028065,9.5431,7898517.87,SOKM
2020-01-09,9.793202,9.870934,9.664899,9.8147,14946511.21,SOKM
2020-01-10,9.870934,9.983315,9.730455,9.899,7352586.0,SOKM
2020-01-13,10.064793,10.133159,9.91776,10.0676,7225341.0,SOKM
2020-01-14,10.2324295,10.348559,10.067603,10.2643,13595253.0,SOKM
2020-01-15,10.356051,10.507768,10.18935,10.4047,22986399.0,SOKM
2020-01-16,10.452513,10.610785,10.264272,10.3954,8207045.0,SOKM
2020-01-17,10.314844,10.423481,10.226812,10.3298,5754957.0,SOKM
2020-01-20,10.3214,10.40475,10.226812,10.3767,8251576.0,SOKM
2020-01-21,10.402877,10.489037,10.283002,10.3954,16326529.0,SOKM
2020-01-22,10.452513,10.563959,10.376655,10.3954,11490722.0,SOKM
2020-01-23,10.371036,10.432846,10.273637,10.386,7909206.0,SOKM
2020-01-24,10.547101,10.844914,10.38602,10.6763,15149864.0,SOKM
2020-01-27,10.55553,10.83555,10.376655,10.4047,13610680.0,SOKM
2020-01-28,10.493719,10.582689,10.395386,10.4422,9589306.0,SOKM
2020-01-29,10.489037,10.657611,10.301734,10.4141,7383469.0,SOKM
2020-01-30,10.107874,10.442211,9.8803,10.1144,8278058.0,SOKM
2020-01-31,10.063857,10.151889,9.927125,10.1144,4285852.0,SOKM
2020-02-03,9.754805,10.1144285,9.655534,9.6555,15290354.0,SOKM
2020-02-04,9.69674,9.767916,9.646168,9.693,17087977.0,SOKM
2020-02-05,9.728581,9.796012,9.674262,9.693,13336570.0,SOKM
2020-02-06,9.763233,9.81474,9.702359,9.7398,15736920.0,SOKM
2020-02-07,9.725772,9.81474,9.674262,9.6743,11994418.0,SOKM
2020-02-10,9.464483,9.730455,9.084256,9.2809,17371211.0,SOKM
2020-02-11,9.225669,9.383943,9.065525,9.2247,20110847.0,SOKM
2020-02-12,9.165733,9.27156,9.09362,9.1124,11522630.0,SOKM
2020-02-13,9.131082,9.187273,9.065525,9.1404,9960323.0,SOKM
2020-02-14,9.187273,9.262195,9.131082,9.1592,9082500.0,SOKM
2020-02-17,9.136701,9.224734,9.065525,9.0843,10098195.0,SOKM
2020-02-18,8.979365,9.102986,8.906316,8.9157,7309127.0,SOKM
2020-02-19,8.852934,8.962507,8.765839,8.8501,8474048.0,SOKM
2020-02-20,8.611312,8.859489,8.447421,8.4568,12834260.0,SOKM
2020-02-21,8.427753,8.531708,8.316309,8.4662,9514012.0,SOKM
2020-02-24,8.304133,8.419325,8.241386,8.2976,7622308.0,SOKM
2020-02-25,8.328483,8.484881,8.222655,8.2414,9921604.0,SOKM
2020-02-26,8.162717,8.250752,8.091543,8.1477,11078202.0,SOKM
2020-02-27,7.9688587,8.129004,7.819952,7.8574,8075343.0,SOKM
2020-02-28,7.539932,7.96043,6.7710485,7.9604,11581298.0,SOKM
2020-03-02,8.015685,8.203925,7.876143,7.9698,7686111.0,SOKM
2020-03-03,7.995081,8.185194,7.8574123,8.1477,16630406.0,SOKM
2020-03-04,8.162717,8.475517,7.941699,8.2695,23723945.0,SOKM
2020-03-05,8.422135,8.559803,8.278847,8.4849,16146917.0,SOKM
2020-03-06,8.204863,8.438056,8.054083,8.1665,11145186.0,SOKM
2020-03-09,7.8883185,8.054083,7.567091,7.8106,10731883.0,SOKM
2020-03-10,7.9248414,8.129004,7.5296297,7.5577,6559770.0,SOKM
2020-03-11,8.321926,8.719012,7.473439,8.3912,60534003.0,SOKM
2020-03-12,8.226402,9.11235,6.8459697,7.3236,93227282.0,SOKM
2020-03-13,7.2018476,7.576456,6.7616825,7.258,38102782.0,SOKM
2020-03-16,6.897478,7.276769,6.5556483,6.7617,16791566.0,SOKM
2020-03-17,6.226929,6.8927956,6.0873876,6.3215,19560710.0,SOKM
2020-03-18,6.3299465,6.602474,5.937544,6.4245,22640915.0,SOKM
2020-03-19,6.82162,7.042639,6.3589787,6.6399,33203023.0,SOKM
2020-03-20,7.055751,7.258039,6.827239,7.1738,35830246.0,SOKM
2020-03-23,7.747839,7.8855085,7.0801,7.7731,55304890.0,SOKM
2020-03-24,8.228274,8.335039,7.9229684,8.232,86645357.0,SOKM
2020-03-25,8.242322,8.466151,7.997891,8.1103,67458823.0,SOKM
2020-03-26,8.203925,8.475517,7.9229684,8.2227,57054957.0,SOKM
2020-03-27,8.141178,8.3724985,7.932335,8.2414,28782066.0,SOKM
2020-03-30,8.596327,8.803298,8.288213,8.6535,44582623.0,SOKM
2020-03-31,8.722758,8.943777,8.428691,8.7284,52659820.0,SOKM
2020-04-01,8.709647,8.868856,8.522343,8.6254,26414150.0,SOKM
2020-04-02,8.732123,8.87822,8.587899,8.8127,23344290.0,SOKM
2020-04-03,8.893206,9.009334,8.615994,8.897,17875562.0,SOKM
2020-04-06,8.87822,9.037429,8.822029,8.8501,25218109.0,SOKM
2020-04-07,8.811728,8.962507,8.541073,8.6441,31199084.0,SOKM
2020-04-08,8.56074,8.700281,8.456786,8.5223,18586577.0,SOKM
2020-04-09,8.591644,8.747108,8.484881,8.5692,37437587.0,SOKM
2020-04-10,8.531708,8.62536,8.456786,8.4849,15886434.0,SOKM
2020-04-13,8.677805,8.850124,8.512978,8.7377,45234819.0,SOKM
2020-04-14,8.803298,8.915682,8.690915,8.7658,43291703.0,SOKM
2020-04-15,8.960634,9.346481,8.353768,9.1779,210322401.0,SOKM
