rebalance_date,n_universe,n_liquid,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,strategy_equity,market_equity,alpha_equity
2020-01-02,78,78,-0.14892643218998777,-0.14992643218998777,0.49391031037772887,-0.6438367425677166,0.2,0.0,0.8500735678100122,1.493910310377729,0.3561632574322834
2020-03-26,73,73,0.7644141444842782,0.7634141444842782,-0.10436187399030682,0.8677760184745851,1.0,1.0,1.4990317533283908,1.3380030308132682,0.665233190893809
2020-06-25,82,82,0.38801213161953285,0.38701213161953285,0.1328568072754119,0.2541553243441209,1.0,1.0,2.0791752275493773,1.5157658416119437,0.8343057482898993
2020-09-22,90,90,0.607197586368048,0.606197586368048,-0.058186207713727,0.664383794081775,1.0,1.0,3.339566232126047,1.427569175506539,1.388604966762977
2020-12-16,88,88,0.9388950108289968,0.9378950108289968,0.2164576371142126,0.7214373737147842,1.0,1.0,6.471728739570058,1.736577426053769,2.3903964871117642
2021-03-11,86,86,0.12662170230612013,0.12562170230612013,-0.04674117502569441,0.17236287733181455,1.0,1.0,7.28471832069829,1.6554077566369199,2.8024121035942096
2021-06-09,93,93,2.1032237368441655,2.1022237368441656,-0.014951990886405501,2.117175727730571,1.0,1.0,22.598826090693805,1.6306561149463996,8.73561098842224
2021-09-09,89,89,2.595786655537982,2.594786655537982,0.0720879483984662,2.522698707139516,1.0,1.0,81.23795846164968,1.748206768816299,30.772925534988772
2021-12-03,101,101,0.38026575857264183,0.37926575857264183,2.186722657780003,-1.8074568992073612,1.0,0.0,112.04873440250002,5.571050120671267,-24.84781103202106
2022-02-25,95,95,0.7394910406033203,0.7384910406033203,-0.0010477597084004,0.7395388003117207,1.0,1.0,194.7957208696873,5.565212998821348,-43.223731393014255
2022-05-26,104,104,0.5495281996377969,0.5485281996377969,-0.02054351048959519,0.5690717101273921,1.0,1.0,301.64666693548367,5.4508839872032295,-67.82113413492392
2022-08-23,104,104,2.1603918255564136,2.1593918255564137,-0.08245399429974141,2.241845819856155,1.0,1.0,953.0200137223053,5.001436829993823,-219.8656601932067
2022-11-16,95,95,0.5114212448422897,0.5104212448422897,0.720024329316602,-0.2096030844743123,0.8,0.0,1439.4616754860604,8.602593029129478,-173.78113964672957
2023-02-15,78,78,0.3471433729727096,0.3461433729727096,0.05138563759685372,0.29475773537585587,1.0,1.0,1937.7217951037533,9.044642756917545,-225.00447482003494
2023-05-12,105,105,2.664747707595434,2.663747707595434,0.0332463741495414,2.630501333445893,1.0,1.0,7099.323784769085,9.345344334062966,-816.8790458654297
2023-08-10,109,109,0.3923494547870653,0.3913494547870653,-0.4319868353092381,0.8233362900963034,1.0,1.0,9877.640277295312,5.308278610315987,-1489.4452089456806
2023-11-03,108,108,3.909030344152133,3.908030344152133,0.8788804114293448,3.029149932722788,1.0,1.0,48479.758209584674,9.973620699332093,-6001.198063417768
2024-01-29,109,109,0.4454366196257623,0.4444366196257623,0.11266741699493509,0.3317692026308272,1.0,1.0,70025.93806852678,11.097322781613059,-7992.210759747545
2024-04-26,110,110,0.30294557787703175,0.30194557787703175,-0.09507538400068784,0.39702096187771957,1.0,1.0,91169.96040500933,10.042240556771617,-11165.285963111975
2024-07-26,109,109,2.127217652428434,2.126217652428434,0.12887136672505342,1.9973462857033806,1.0,1.0,285017.13958934153,11.336397822304535,-33466.228410349766
2024-10-21,108,108,0.7207310788671866,0.7197310788671866,0.11101957316692762,0.608711505700259,1.0,1.0,490152.8329616178,12.594959869787273,-53837.50669612256
2025-01-15,111,111,0.9034058116546954,0.9024058116546954,-0.0272828875013144,0.9296886991560097,1.0,1.0,932469.5980251948,12.251332996576297,-103889.6282622437
2025-04-11,110,110,0.5219863083819339,0.5209863083819339,0.0009556445332185999,0.5200306638487153,1.0,1.0,1418273.491578727,12.263040915979115,-157915.42061445455
2025-07-11,111,111,2.094905088976782,2.0939050889767823,-0.11581459339669542,2.2097196823734775,1.0,1.0,4388003.5731562935,10.842801818487954,-506864.2336965011
