rebalance_date,n_universe,n_liquid,strategy_gross_ret,strategy_net_ret,market_ret,alpha_ret,hit_rate_nominal,alpha_positive,strategy_equity,market_equity,alpha_equity
2025-01-02,110,110,0.027510354424914583,0.026510354424914583,0.11548192944764853,-0.08897157502273395,0.4,0.0,1.0265103544249146,1.1154819294476486,0.911028424977266
2025-01-16,107,107,-0.049660587127018395,-0.050660587127018396,0.0,-0.050660587127018396,0.1,0.0,0.9745067371777847,1.1154819294476486,0.8648751900785149
2025-01-30,110,110,0.16784461017651137,0.16684461017651137,-0.0122626829063957,0.17910729308290707,0.2,1.0,1.137097933856596,1.1018031282590177,1.0197806442280424
2025-02-13,106,106,-0.00819353412328889,-0.00919353412328889,0.0,-0.00919353412328889,0.2,0.0,1.1266439852001642,1.1018031282590177,1.0104052560770622
2025-02-27,109,109,0.08349626555958632,0.08249626555958632,-0.0020067438866043998,0.08450300944619073,0.8,1.0,1.2195879065943473,1.0995920915671424,1.0957875409758229
2025-03-13,108,108,-0.06682725510921063,-0.06782725510921063,0.0,-0.06782725510921063,0.1,0.0,1.1368666065256645,1.0995920915671424,1.0214632798885612
2025-03-27,107,107,0.02076533013245276,0.019765330132452758,-0.0132264775473558,0.032991807679808555,0.6,1.0,1.1593371503202055,1.0850483614567796,1.055163199970631
2025-04-14,111,111,-0.024541695389280572,-0.025541695389280573,0.0,-0.025541695389280573,0.2,0.0,1.1297257139732502,1.0850483614567796,1.0282125429310027
2025-04-29,110,110,0.10529406890972429,0.10429406890972429,0.005155716000403202,0.09913835290932109,0.9,1.0,1.2475494054354637,1.0906425626551537,1.1301478408778869
2025-05-14,110,110,-0.05302876950370818,-0.054028769503708184,0.0,-0.054028769503708184,0.1,0.0,1.1801458461647027,1.0906425626551537,1.0690873436779822
2025-05-29,110,110,-0.017830644968674918,-0.01883064496867492,0.0093798112552265,-0.02821045622390142,0.5,0.0,1.1579229387243188,1.1008725840397757,1.0389279019696274
2025-06-16,110,110,0.029277352751903574,0.028277352751903573,0.0,0.028277352751903573,0.8,1.0,1.1906659341221473,1.1008725840397757,1.0683060327374176
2025-06-30,111,111,0.06384571615765552,0.06284571615765552,-0.013432346542620096,0.07627806270027562,1.0,1.0,1.2654941874565775,1.0860852819916837,1.1497943472856451
2025-07-14,110,110,0.07690773828312666,0.07590773828312666,0.0,0.07590773828312666,1.0,1.0,1.3615549890368492,1.0860852819916837,1.2370726356788222
2025-07-29,109,109,0.056617353890688206,0.055617353890688205,-0.015402035602446993,0.0710193894931352,1.0,1.0,1.4372810747037437,1.0693573578111542,1.324928779023396
2025-08-12,111,111,0.06650533679270045,0.06550533679270044,0.0,0.06550533679270044,0.9,1.0,1.531430655567987,1.0693573578111542,1.411718684919665
2025-08-26,111,111,-0.048720122320323814,-0.049720122320323815,-0.02511837281883031,-0.024601749501493506,0.3,0.0,1.455287736048053,1.0424968410210942,1.3769879354666936
2025-09-09,111,111,0.044078628186473665,0.043078628186473664,0.022972337639673088,0.020106290546800576,0.9,1.0,1.517979535333602,1.0664454304413233,1.4046740549766261
2025-09-23,111,111,-0.014914975955162502,-0.015914975955162503,-0.036885498061896206,0.020970522106733704,0.4,1.0,1.4938209275283392,1.0271090595836618,1.4341308032992688
2025-10-07,111,111,-0.018798382836155904,-0.019798382836155905,0.04430415891111589,-0.06410254174727179,0.3,0.0,1.4642456889164717,1.0726142625785033,1.3421993736097289
2025-10-21,111,111,0.08619583629272787,0.08519583629272787,-0.13051034244969192,0.2157061787424198,1.0,1.0,1.5889933249217318,0.932627007852959,1.6317200716015527
