index,publishDate,ruleType,summary,url
886853,06.11.2020 18:40:26,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886853
868196,11.08.2020 20:29:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868196
843425,07.05.2020 18:18:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/843425
843130,06.05.2020 18:25:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/843130
823730,02.03.2020 22:27:00,Yıllık,,https://www.kap.org.tr/tr/Bildirim/823730
975308,05.11.2021 18:30:31,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975308
958071,13.08.2021 18:27:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958071
934796,05.05.2021 20:02:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934796
914342,01.03.2021 23:18:07,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914342
1076670,03.11.2022 19:15:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076670
1053826,09.08.2022 20:16:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053826
1027901,09.05.2022 18:14:17,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027901
1006281,01.03.2022 22:41:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1006281
1213717,02.11.2023 18:19:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1213717
1213314,01.11.2023 19:37:43,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1213314
1180045,02.08.2023 21:02:40,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1180045
1146588,03.05.2023 21:08:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1146588
1118047,28.02.2023 21:12:58,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1118047
1353860,05.11.2024 19:33:52,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1353860
1326522,20.08.2024 20:36:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1326522
1290387,23.05.2024 18:56:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1290387
1260035,18.03.2024 22:33:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1260035
1512496,06.11.2025 20:04:21,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1512496
1477134,12.08.2025 20:49:43,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477134
1435069,07.05.2025 18:48:28,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1435069
1401143,06.03.2025 00:39:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1401143
