index,publishDate,ruleType,summary,url
886784,06.11.2020 18:14:42,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886784
870004,19.08.2020 18:13:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870004
844860,14.05.2020 01:20:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/844860
826387,10.03.2020 18:13:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/826387
825907,10.03.2020 00:01:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/825907
975888,08.11.2021 18:12:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975888
959152,18.08.2021 20:39:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959152
938464,27.05.2021 18:11:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/938464
917130,10.03.2021 22:32:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/917130
1077586,07.11.2022 18:19:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077586
1056542,17.08.2022 22:32:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056542
1027893,09.05.2022 18:13:33,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027893
1008549,08.03.2022 20:28:07,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1008549
1214570,06.11.2023 18:15:16,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1214570
1186155,16.08.2023 18:48:55,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186155
1148992,09.05.2023 18:14:24,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148992
1122055,08.03.2023 23:54:09,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122055
1356463,11.11.2024 18:15:18,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356463
1333635,12.09.2024 18:30:44,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1333635
1300330,20.06.2024 19:20:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300330
1281267,03.05.2024 19:23:23,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1281267
1509139,30.10.2025 18:12:08,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509139
1476272,11.08.2025 20:04:07,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1476272
1432241,30.04.2025 19:05:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432241
1404601,11.03.2025 18:50:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404601
1403839,10.03.2025 21:38:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403839
