index,publishDate,ruleType,summary,url
976105,08.11.2021 23:12:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976105
959506,19.08.2021 20:28:03,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959506
936423,12.05.2021 15:22:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/936423
1077081,07.11.2022 02:03:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077081
1055679,15.08.2022 21:36:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1055679
1028137,10.05.2022 07:29:53,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028137
1007615,05.03.2022 00:28:36,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1007615
1215421,07.11.2023 21:08:35,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215421
1186793,17.08.2023 21:20:50,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186793
1185831,15.08.2023 23:34:03,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1185831
1148410,09.05.2023 00:59:10,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148410
1119439,03.03.2023 00:18:31,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1119439
1355227,07.11.2024 20:17:03,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355227
1327074,22.08.2024 19:42:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1327074
1298757,12.06.2024 22:07:55,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1298757
1259370,15.03.2024 21:21:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1259370
1514403,10.11.2025 18:14:57,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514403
1481052,19.08.2025 21:06:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1481052
1448349,12.06.2025 20:10:58,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1448349
1405131,11.03.2025 22:53:10,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405131
