index,publishDate,ruleType,summary,url
883102,22.10.2020 18:14:12,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/883102
862804,28.07.2020 18:22:29,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/862804
842782,05.05.2020 18:24:54,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/842782
820624,20.02.2020 20:38:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/820624
972580,26.10.2021 18:30:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972580
957760,12.08.2021 18:49:40,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957760
932472,29.04.2021 18:10:47,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/932472
913123,25.02.2021 21:50:36,Yıllık,,https://www.kap.org.tr/tr/Bildirim/913123
1074486,26.10.2022 18:44:36,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074486
1054846,11.08.2022 20:23:48,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1054846
1025151,28.04.2022 19:46:50,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025151
1003938,23.02.2022 23:54:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1003938
1216580,09.11.2023 18:51:10,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216580
1183197,09.08.2023 20:55:27,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1183197
1142218,27.04.2023 19:36:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1142218
1121368,07.03.2023 22:41:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1121368
1355230,07.11.2024 20:31:14,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355230
1338231,26.09.2024 23:57:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1338231
1299199,13.06.2024 21:58:47,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299199
1274226,17.04.2024 23:56:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1274226
1517137,14.11.2025 23:58:27,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1517137
1435917,08.05.2025 21:37:07,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1435917
1401881,07.03.2025 04:38:48,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1401881
