index,publishDate,ruleType,summary,url
887597,09.11.2020 21:17:35,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887597
869786,18.08.2020 19:01:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/869786
847884,29.05.2020 21:41:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847884
822157,27.02.2020 18:56:43,Yıllık,,https://www.kap.org.tr/tr/Bildirim/822157
976513,09.11.2021 18:41:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976513
959457,19.08.2021 19:47:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959457
941509,09.06.2021 18:38:06,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/941509
914986,03.03.2021 22:03:23,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914986
1077577,07.11.2022 18:16:34,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077577
1057305,19.08.2022 19:20:26,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1057305
1028755,10.05.2022 18:52:27,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028755
1007097,03.03.2022 21:43:52,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1007097
1216459,09.11.2023 18:22:25,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216459
1187715,21.08.2023 18:11:30,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1187715
1150155,10.05.2023 20:52:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150155
1123000,10.03.2023 19:27:30,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1123000
1356451,11.11.2024 18:14:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356451
1338968,30.09.2024 18:12:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1338968
1300746,21.06.2024 18:41:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300746
1264528,29.03.2024 19:49:55,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1264528
1515863,11.11.2025 20:27:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1515863
1514494,10.11.2025 18:22:17,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514494
1479951,18.08.2025 18:13:29,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479951
1434268,06.05.2025 18:14:03,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1434268
1404394,11.03.2025 18:16:17,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404394
