index,publishDate,ruleType,summary,url
886274,05.11.2020 04:25:09,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886274
868224,12.08.2020 04:36:28,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868224
845563,15.05.2020 18:56:52,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/845563
821363,25.02.2020 05:46:42,Yıllık,,https://www.kap.org.tr/tr/Bildirim/821363
974876,04.11.2021 18:23:49,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974876
957382,11.08.2021 18:57:37,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957382
934821,06.05.2021 04:49:42,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934821
912031,24.02.2021 05:01:13,Yıllık,,https://www.kap.org.tr/tr/Bildirim/912031
1076607,03.11.2022 18:12:17,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076607
1054813,11.08.2022 19:14:01,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1054813
1028586,10.05.2022 18:20:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028586
1004223,24.02.2022 19:03:34,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1004223
1216000,08.11.2023 18:37:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216000
1182922,09.08.2023 18:14:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1182922
1148263,08.05.2023 18:48:33,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148263
1118578,01.03.2023 18:45:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1118578
1354473,06.11.2024 18:25:11,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1354473
1328670,28.08.2024 19:31:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1328670
1295100,05.06.2024 18:22:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1295100
1266047,02.04.2024 20:01:18,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1266047
1511255,04.11.2025 18:16:14,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511255
1477828,13.08.2025 18:47:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477828
1434981,07.05.2025 18:20:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1434981
1398985,03.03.2025 18:59:05,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1398985
