index,publishDate,ruleType,summary,url
886765,06.11.2020 18:12:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886765
869468,17.08.2020 18:13:01,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/869468
849608,05.06.2020 18:13:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/849608
825743,09.03.2020 18:15:22,Yıllık,,https://www.kap.org.tr/tr/Bildirim/825743
975906,08.11.2021 18:19:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975906
958352,16.08.2021 18:14:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958352
934486,04.05.2021 18:32:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934486
914016,01.03.2021 18:13:43,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914016
1077581,07.11.2022 18:18:21,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077581
1055984,16.08.2022 18:15:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1055984
1027906,09.05.2022 18:15:28,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027906
1005223,28.02.2022 18:15:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1005223
1215394,07.11.2023 20:13:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215394
1186111,16.08.2023 18:20:16,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186111
1149857,10.05.2023 18:28:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149857
1117671,28.02.2023 18:15:55,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1117671
1357367,12.11.2024 18:40:12,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1357367
1357015,11.11.2024 23:14:07,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1357015
1339276,30.09.2024 22:26:07,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1339276
1299962,15.06.2024 10:41:34,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299962
1287259,17.05.2024 08:31:24,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1287259
1514561,10.11.2025 18:29:09,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514561
1481092,19.08.2025 22:23:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1481092
1438010,12.05.2025 20:05:06,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1438010
1405355,11.03.2025 23:59:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405355
