index,publishDate,ruleType,summary,url
886749,06.11.2020 18:11:11,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886749
886745,06.11.2020 18:10:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886745
868181,11.08.2020 19:38:30,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868181
868180,11.08.2020 19:37:42,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868180
849226,04.06.2020 18:58:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/849226
849225,04.06.2020 18:58:02,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/849225
819777,17.02.2020 22:55:30,Yıllık,,https://www.kap.org.tr/tr/Bildirim/819777
819776,17.02.2020 22:54:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/819776
974557,03.11.2021 18:11:35,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974557
974554,03.11.2021 18:10:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974554
954257,02.08.2021 21:29:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/954257
954256,02.08.2021 21:28:24,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/954256
934265,03.05.2021 19:25:58,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934265
934264,03.05.2021 19:25:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934264
909491,12.02.2021 20:50:45,Yıllık,,https://www.kap.org.tr/tr/Bildirim/909491
909490,12.02.2021 20:48:44,Yıllık,,https://www.kap.org.tr/tr/Bildirim/909490
1074399,26.10.2022 18:10:57,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074399
1074397,26.10.2022 18:10:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074397
1051257,02.08.2022 18:49:16,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1051257
1051256,02.08.2022 18:48:53,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1051256
1025776,29.04.2022 18:13:03,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025776
1025771,29.04.2022 18:12:41,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025771
996722,27.01.2022 22:51:15,Yıllık,,https://www.kap.org.tr/tr/Bildirim/996722
996721,27.01.2022 22:49:54,Yıllık,,https://www.kap.org.tr/tr/Bildirim/996721
1216440,09.11.2023 18:20:35,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216440
1216437,09.11.2023 18:20:12,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216437
1181609,07.08.2023 18:14:01,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1181609
1181606,07.08.2023 18:12:47,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1181606
1148214,08.05.2023 18:22:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148214
1148207,08.05.2023 18:21:51,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148207
1116197,22.02.2023 22:57:00,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1116197
1116196,22.02.2023 22:56:34,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1116196
1355950,08.11.2024 18:40:07,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355950
1355944,08.11.2024 18:38:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355944
1327091,22.08.2024 20:49:37,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1327091
1327090,22.08.2024 20:48:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1327090
1296548,07.06.2024 19:58:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1296548
1296547,07.06.2024 19:57:39,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1296547
1273301,17.04.2024 08:13:32,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1273301
1273281,17.04.2024 00:13:44,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1273281
1273280,17.04.2024 00:13:15,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1273280
1509241,30.10.2025 18:16:55,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509241
1509227,30.10.2025 18:16:09,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509227
1477848,13.08.2025 18:55:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477848
1477847,13.08.2025 18:54:29,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477847
1436818,09.05.2025 18:50:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436818
1436814,09.05.2025 18:48:02,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436814
1401849,06.03.2025 22:54:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1401849
1401848,06.03.2025 22:53:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1401848
