index,publishDate,ruleType,summary,url
885196,30.10.2020 19:17:54,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/885196
866946,07.08.2020 22:49:57,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866946
848322,01.06.2020 20:01:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/848322
823131,28.02.2020 23:36:32,Yıllık,,https://www.kap.org.tr/tr/Bildirim/823131
976618,09.11.2021 20:37:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976618
958794,17.08.2021 19:05:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958794
939139,31.05.2021 18:34:31,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/939139
913731,27.02.2021 00:06:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/913731
1079000,09.11.2022 20:33:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1079000
1056468,17.08.2022 19:41:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056468
1028900,10.05.2022 20:32:06,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028900
1002599,17.02.2022 20:51:04,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1002599
1216522,09.11.2023 18:35:30,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216522
1186701,17.08.2023 19:28:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186701
1150014,10.05.2023 19:05:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150014
1124147,13.03.2023 23:00:35,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1124147
1356454,11.11.2024 18:14:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356454
1338984,30.09.2024 18:15:22,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1338984
1299558,14.06.2024 18:11:25,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299558
1286359,14.05.2024 20:28:01,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1286359
1508737,28.10.2025 15:16:08,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1508737
1481040,19.08.2025 20:42:17,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1481040
1437648,12.05.2025 18:24:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437648
1404841,11.03.2025 20:40:45,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404841
