index,publishDate,ruleType,summary,url
886951,06.11.2020 22:11:28,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886951
868870,13.08.2020 23:23:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868870
847504,28.05.2020 20:22:15,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847504
822318,28.02.2020 02:21:10,Yıllık,,https://www.kap.org.tr/tr/Bildirim/822318
975457,06.11.2021 00:51:09,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975457
959155,18.08.2021 20:47:28,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959155
935510,09.05.2021 21:12:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935510
914292,01.03.2021 21:41:43,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914292
1078341,08.11.2022 19:25:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078341
1056557,18.08.2022 06:36:49,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056557
1028885,10.05.2022 20:25:01,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028885
1007131,04.03.2022 00:52:58,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1007131
1215224,07.11.2023 18:21:27,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215224
1186850,17.08.2023 23:27:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186850
1149327,09.05.2023 23:03:27,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149327
1119450,03.03.2023 06:10:42,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1119450
1355225,07.11.2024 20:08:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355225
1338151,26.09.2024 19:19:45,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1338151
1299242,14.06.2024 07:19:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299242
1283848,09.05.2024 03:47:51,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1283848
1512387,06.11.2025 18:18:51,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1512387
1477077,12.08.2025 19:14:09,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1477077
1435837,08.05.2025 18:34:47,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1435837
1400523,05.03.2025 05:47:36,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1400523
