index,publishDate,ruleType,summary,url
887382,09.11.2020 18:37:13,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887382
869839,18.08.2020 21:49:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/869839
845059,14.05.2020 18:22:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/845059
824413,04.03.2020 22:18:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824413
976015,08.11.2021 19:16:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/976015
957815,12.08.2021 21:42:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957815
935047,06.05.2021 18:58:04,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935047
916416,08.03.2021 23:22:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/916416
1078272,08.11.2022 18:43:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078272
1056484,17.08.2022 20:28:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056484
1027937,09.05.2022 18:20:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027937
1006673,02.03.2022 22:00:13,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1006673
1215319,07.11.2023 18:47:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215319
1186857,17.08.2023 23:36:52,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186857
1148255,08.05.2023 18:42:04,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1148255
1124000,13.03.2023 21:13:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1124000
1356968,11.11.2024 22:21:32,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356968
1338185,26.09.2024 20:14:09,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1338185
1298736,12.06.2024 20:13:25,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1298736
1285893,13.05.2024 22:45:18,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1285893
1514897,10.11.2025 20:11:03,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514897
1478794,14.08.2025 20:21:13,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1478794
1435886,08.05.2025 20:01:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1435886
1405385,12.03.2025 00:15:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405385
