index,publishDate,ruleType,summary,url
886882,06.11.2020 18:52:33,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886882
886812,06.11.2020 18:21:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886812
866875,07.08.2020 19:09:08,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866875
866830,07.08.2020 18:36:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866830
843800,08.05.2020 18:45:54,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/843800
843773,08.05.2020 18:21:03,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/843773
817767,07.02.2020 20:01:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/817767
817746,07.02.2020 18:59:06,Yıllık,,https://www.kap.org.tr/tr/Bildirim/817746
975286,05.11.2021 18:18:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975286
975277,05.11.2021 18:16:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975277
957053,10.08.2021 19:04:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957053
957050,10.08.2021 18:54:45,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957050
935424,07.05.2021 18:59:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935424
935381,07.05.2021 18:32:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935381
908366,08.02.2021 18:39:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/908366
908344,08.02.2021 18:22:09,Yıllık,,https://www.kap.org.tr/tr/Bildirim/908344
1080147,15.11.2022 18:14:23,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1080147
1077596,07.11.2022 18:20:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077596
1053118,08.08.2022 18:38:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053118
1053086,08.08.2022 18:28:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053086
1028006,09.05.2022 18:58:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028006
1027984,09.05.2022 18:38:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027984
1000514,08.02.2022 20:01:32,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1000514
1000501,08.02.2022 19:16:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1000501
1214601,06.11.2023 18:25:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1214601
1214585,06.11.2023 18:21:00,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1214585
1181733,07.08.2023 19:17:03,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1181733
1181644,07.08.2023 18:25:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1181644
1149209,09.05.2023 19:37:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149209
1149069,09.05.2023 18:31:25,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149069
1110914,07.02.2023 20:14:56,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1110914
1110170,06.02.2023 20:25:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1110170
1353390,04.11.2024 19:06:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1353390
1353364,04.11.2024 18:22:35,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1353364
1322414,07.08.2024 19:10:29,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1322414
1322367,07.08.2024 18:43:02,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1322367
1285209,10.05.2024 19:53:49,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1285209
1285167,10.05.2024 18:50:54,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1285167
1249321,13.02.2024 19:18:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1249321
1249311,13.02.2024 18:54:42,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1249311
1510126,31.10.2025 18:11:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1510126
1510109,31.10.2025 18:10:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1510109
1472535,05.08.2025 18:12:28,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1472535
1472523,05.08.2025 18:11:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1472523
1434351,06.05.2025 19:08:08,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1434351
1434266,06.05.2025 18:13:04,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1434266
1392350,12.02.2025 20:49:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1392350
1392277,12.02.2025 18:12:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1392277
