index,publishDate,ruleType,summary,url
887396,09.11.2020 18:40:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887396
974620,03.11.2021 21:03:28,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974620
958744,17.08.2021 18:26:31,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958744
958432,16.08.2021 19:31:40,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958432
934717,05.05.2021 18:12:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934717
910639,17.02.2021 20:37:00,Yıllık,,https://www.kap.org.tr/tr/Bildirim/910639
1076700,03.11.2022 22:24:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076700
1055288,13.08.2022 21:06:30,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1055288
1028976,10.05.2022 22:54:39,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028976
1003614,22.02.2022 22:40:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1003614
1216738,09.11.2023 21:41:25,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216738
1186872,18.08.2023 03:43:16,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186872
1150290,11.05.2023 04:07:43,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150290
1120273,05.03.2023 02:48:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1120273
1356064,08.11.2024 21:24:28,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356064
1327476,23.08.2024 23:01:43,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1327476
1289959,22.05.2024 23:47:27,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1289959
1281411,04.05.2024 02:23:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1281411
1514918,10.11.2025 20:26:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514918
1476560,11.08.2025 23:40:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1476560
1436994,09.05.2025 22:04:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436994
1403907,10.03.2025 23:33:55,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403907
