index,publishDate,ruleType,summary,url
975281,05.11.2021 18:17:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975281
975000,04.11.2021 21:44:21,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975000
1077717,07.11.2022 20:59:01,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077717
1056909,18.08.2022 19:56:36,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056909
1028094,09.05.2022 21:12:40,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028094
1006346,02.03.2022 00:08:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1006346
1216129,08.11.2023 23:00:49,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216129
1187986,21.08.2023 20:54:40,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1187986
1150219,10.05.2023 22:06:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150219
1122494,09.03.2023 20:43:28,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122494
1356938,11.11.2024 21:53:46,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356938
1331693,06.09.2024 20:38:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1331693
1300769,21.06.2024 19:11:17,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300769
1284511,09.05.2024 20:46:39,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1284511
1514755,10.11.2025 18:52:42,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514755
1480320,18.08.2025 22:34:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1480320
1436942,09.05.2025 20:15:09,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436942
1403951,11.03.2025 04:13:28,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403951
