index,publishDate,ruleType,summary,url
887443,09.11.2020 18:58:36,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887443
868398,12.08.2020 18:21:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868398
847481,28.05.2020 19:28:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/847481
824051,03.03.2020 21:09:59,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824051
974582,03.11.2021 18:33:03,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974582
957037,10.08.2021 18:40:16,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957037
934713,05.05.2021 18:11:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934713
914275,01.03.2021 20:53:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/914275
1075046,28.10.2022 14:11:57,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075046
1052047,04.08.2022 19:21:51,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1052047
1023573,25.04.2022 18:18:58,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1023573
1006156,01.03.2022 20:25:59,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1006156
1214577,06.11.2023 18:15:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1214577
1184697,11.08.2023 19:06:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1184697
1147528,05.05.2023 18:16:47,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1147528
1120202,03.03.2023 21:22:17,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1120202
1355807,08.11.2024 18:12:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355807
1327426,23.08.2024 18:49:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1327426
1299651,14.06.2024 18:22:32,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299651
1280030,30.04.2024 20:40:09,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1280030
1512420,06.11.2025 18:25:59,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1512420
1475197,08.08.2025 18:51:23,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1475197
1436905,09.05.2025 19:33:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436905
1402671,07.03.2025 20:28:36,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1402671
