index,publishDate,ruleType,summary,url
887568,09.11.2020 20:25:15,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/887568
870237,19.08.2020 23:50:30,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/870237
844591,12.05.2020 19:15:06,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/844591
821252,24.02.2020 18:50:15,Yıllık,,https://www.kap.org.tr/tr/Bildirim/821252
974601,03.11.2021 19:02:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/974601
958832,17.08.2021 20:36:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958832
937358,21.05.2021 21:40:19,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/937358
915713,05.03.2021 23:49:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/915713
1077656,07.11.2022 19:00:28,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077656
1057333,19.08.2022 19:45:36,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1057333
1025906,29.04.2022 18:45:12,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025906
1008016,07.03.2022 23:49:28,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1008016
1216561,09.11.2023 18:46:20,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216561
1185836,16.08.2023 02:24:49,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1185836
1149933,10.05.2023 18:45:24,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149933
1121378,07.03.2023 23:17:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1121378
1356864,11.11.2024 20:24:13,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356864
1329872,03.09.2024 19:19:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1329872
1295158,05.06.2024 19:19:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1295158
1254131,03.03.2024 08:17:20,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1254131
1510796,03.11.2025 19:19:10,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1510796
1474145,07.08.2025 19:40:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1474145
1432441,30.04.2025 21:20:19,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432441
1399579,03.03.2025 23:35:34,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1399579
