index,publishDate,ruleType,summary,url
884656,28.10.2020 13:18:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884656
866856,07.08.2020 18:58:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/866856
843766,08.05.2020 18:16:34,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/843766
821220,24.02.2020 18:19:20,Yıllık,,https://www.kap.org.tr/tr/Bildirim/821220
973639,01.11.2021 18:24:40,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973639
955548,06.08.2021 18:17:17,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/955548
932547,29.04.2021 18:19:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/932547
912978,25.02.2021 18:17:14,Yıllık,,https://www.kap.org.tr/tr/Bildirim/912978
1075515,31.10.2022 18:28:02,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075515
1053060,08.08.2022 18:15:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1053060
1025013,28.04.2022 18:18:32,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025013
1005352,28.02.2022 18:53:00,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1005352
1211195,30.10.2023 08:24:26,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1211195
1181840,08.08.2023 08:37:00,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1181840
1144046,02.05.2023 08:22:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1144046
1117810,28.02.2023 18:47:48,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1117810
1351098,25.10.2024 20:47:17,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1351098
1335960,19.09.2024 18:44:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335960
1297272,10.06.2024 18:24:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1297272
1254500,04.03.2024 18:18:24,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1254500
1508748,28.10.2025 17:16:17,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1508748
1475205,08.08.2025 18:53:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1475205
1432288,30.04.2025 19:23:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1432288
1397523,28.02.2025 18:50:21,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1397523
