index,publishDate,ruleType,summary,url
886397,05.11.2020 18:18:01,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886397
868750,13.08.2020 18:17:00,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868750
846631,22.05.2020 18:17:34,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/846631
818901,13.02.2020 18:26:29,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818901
975282,05.11.2021 18:18:00,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975282
957713,12.08.2021 18:17:27,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/957713
934989,06.05.2021 18:17:15,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/934989
909712,15.02.2021 18:18:13,Yıllık,,https://www.kap.org.tr/tr/Bildirim/909712
1076920,04.11.2022 18:17:49,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1076920
1055985,16.08.2022 18:15:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1055985
1027932,09.05.2022 18:19:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1027932
1002492,17.02.2022 18:22:25,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1002492
1210622,26.10.2023 18:31:00,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1210622
1179327,01.08.2023 18:16:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1179327
1145003,02.05.2023 18:18:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1145003
1112769,10.02.2023 18:22:30,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1112769
1355133,07.11.2024 18:17:50,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355133
1323005,08.08.2024 18:16:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1323005
1290334,23.05.2024 18:16:28,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1290334
1259300,15.03.2024 18:15:05,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1259300
1512353,06.11.2025 18:15:22,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1512353
1470523,31.07.2025 18:16:13,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1470523
1431952,30.04.2025 18:15:41,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1431952
1393799,18.02.2025 18:16:56,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1393799
