index,publishDate,ruleType,summary,url
883981,26.10.2020 18:12:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/883981
883979,26.10.2020 18:12:08,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/883979
863570,29.07.2020 18:12:56,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/863570
863565,29.07.2020 18:11:59,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/863565
841860,30.04.2020 18:13:25,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841860
841853,30.04.2020 18:12:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841853
817028,04.02.2020 18:12:45,Yıllık,,https://www.kap.org.tr/tr/Bildirim/817028
817026,04.02.2020 18:12:06,Yıllık,,https://www.kap.org.tr/tr/Bildirim/817026
973572,01.11.2021 18:15:48,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973572
973510,01.11.2021 18:11:19,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/973510
953387,30.07.2021 18:12:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/953387
953385,30.07.2021 18:12:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/953385
933515,30.04.2021 18:12:56,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933515
933511,30.04.2021 18:12:10,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/933511
907276,03.02.2021 18:12:34,Yıllık,,https://www.kap.org.tr/tr/Bildirim/907276
907274,03.02.2021 18:12:06,Yıllık,,https://www.kap.org.tr/tr/Bildirim/907274
1075458,31.10.2022 18:17:48,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075458
1075446,31.10.2022 18:16:23,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1075446
1047839,26.07.2022 18:12:39,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1047839
1047837,26.07.2022 18:12:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1047837
1025770,29.04.2022 18:12:38,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025770
1025766,29.04.2022 18:12:11,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1025766
999304,03.02.2022 18:12:43,Yıllık,,https://www.kap.org.tr/tr/Bildirim/999304
999303,03.02.2022 18:12:13,Yıllık,,https://www.kap.org.tr/tr/Bildirim/999303
1208795,24.10.2023 08:04:53,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1208795
1208794,24.10.2023 08:04:11,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1208794
1174415,24.07.2023 08:05:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1174415
1174414,24.07.2023 08:04:19,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1174414
1143209,28.04.2023 18:18:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1143209
1143203,28.04.2023 18:17:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1143203
1109203,02.02.2023 18:17:00,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1109203
1109201,02.02.2023 18:16:18,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1109201
1352109,31.10.2024 08:04:29,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1352109
1352108,31.10.2024 08:04:10,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1352108
1317938,31.07.2024 08:04:33,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1317938
1317937,31.07.2024 08:04:08,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1317937
1280363,02.05.2024 08:05:01,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1280363
1280362,02.05.2024 08:04:26,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1280362
1246306,02.02.2024 08:04:38,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1246306
1246305,02.02.2024 08:04:09,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1246305
1509642,31.10.2025 08:01:38,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509642
1509641,31.10.2025 08:01:13,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1509641
1469241,31.07.2025 08:02:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1469241
1469240,31.07.2025 08:02:13,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1469240
1429874,28.04.2025 08:04:32,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1429874
1429873,28.04.2025 08:04:09,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1429873
1386919,31.01.2025 08:04:46,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1386919
1386918,31.01.2025 08:04:11,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1386918
