index,publishDate,ruleType,summary,url
884079,26.10.2020 19:21:34,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884079
862213,27.07.2020 22:51:32,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/862213
840187,24.04.2020 19:08:24,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/840187
818318,10.02.2020 23:21:30,Yıllık,,https://www.kap.org.tr/tr/Bildirim/818318
972584,26.10.2021 18:32:10,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972584
956433,09.08.2021 20:14:35,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/956433
931050,26.04.2021 18:55:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/931050
908995,10.02.2021 23:09:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/908995
1074474,26.10.2022 18:31:06,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074474
1050741,01.08.2022 20:08:12,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1050741
1022791,21.04.2022 18:54:47,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1022791
1001713,14.02.2022 21:18:31,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1001713
1209105,24.10.2023 18:20:02,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1209105
1176040,27.07.2023 20:44:03,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1176040
1141415,26.04.2023 18:57:59,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1141415
1110174,06.02.2023 23:22:23,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1110174
1350685,24.10.2024 23:26:11,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1350685
1319612,31.07.2024 23:58:29,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1319612
1288552,20.05.2024 22:18:34,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1288552
1251452,22.02.2024 22:20:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1251452
1511349,04.11.2025 19:30:29,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1511349
1508524,27.10.2025 20:22:24,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1508524
1467469,29.07.2025 00:33:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1467469
1429260,24.04.2025 22:39:05,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1429260
1392724,13.02.2025 22:57:31,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1392724
