index,publishDate,ruleType,summary,url
886932,06.11.2020 20:16:32,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886932
868412,12.08.2020 18:41:58,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/868412
846783,26.05.2020 18:03:37,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/846783
819248,14.02.2020 18:45:10,Yıllık,,https://www.kap.org.tr/tr/Bildirim/819248
975988,08.11.2021 18:59:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975988
958033,13.08.2021 18:13:33,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/958033
935383,07.05.2021 18:33:14,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935383
910221,16.02.2021 21:59:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/910221
1078681,09.11.2022 18:12:51,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078681
1055540,15.08.2022 18:11:26,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1055540
1028024,09.05.2022 19:05:56,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028024
1002247,16.02.2022 21:26:50,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1002247
1215999,08.11.2023 18:37:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215999
1186222,16.08.2023 21:20:00,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186222
1149088,09.05.2023 18:37:46,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149088
1121955,08.03.2023 18:52:36,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1121955
1356570,11.11.2024 18:22:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356570
1335068,17.09.2024 19:28:36,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1335068
1334212,13.09.2024 20:32:18,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1334212
1300859,21.06.2024 21:40:31,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300859
1282250,06.05.2024 21:34:52,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1282250
1514609,10.11.2025 18:32:25,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514609
1479426,15.08.2025 19:38:20,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479426
1437804,12.05.2025 18:50:47,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437804
1404960,11.03.2025 21:20:47,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1404960
