index,publishDate,ruleType,summary,url
1077634,07.11.2022 18:31:13,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077634
1054906,11.08.2022 23:32:11,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1054906
1028023,09.05.2022 19:05:48,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028023
1216609,09.11.2023 19:14:21,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216609
1186762,17.08.2023 20:39:52,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186762
1149321,09.05.2023 22:48:46,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149321
1122525,09.03.2023 22:09:37,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122525
1356026,08.11.2024 19:58:52,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356026
1336049,19.09.2024 21:14:46,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1336049
1299877,14.06.2024 21:38:22,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1299877
1280802,02.05.2024 20:39:53,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1280802
1513467,07.11.2025 19:16:03,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1513467
1479448,15.08.2025 20:11:38,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479448
1436918,09.05.2025 19:57:20,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1436918
1402574,07.03.2025 18:55:03,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1402574
