index,publishDate,ruleType,summary,url
884055,26.10.2020 18:44:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/884055
862884,28.07.2020 20:33:14,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/862884
841208,29.04.2020 18:14:01,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/841208
817065,04.02.2020 20:36:15,Yıllık,,https://www.kap.org.tr/tr/Bildirim/817065
972572,26.10.2021 18:26:29,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972572
952400,28.07.2021 18:36:22,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/952400
931379,27.04.2021 18:11:19,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/931379
907314,03.02.2021 19:21:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/907314
1074464,26.10.2022 18:27:17,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1074464
1047911,26.07.2022 20:26:37,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1047911
1024472,27.04.2022 18:52:35,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1024472
999379,03.02.2022 19:36:00,Yıllık,,https://www.kap.org.tr/tr/Bildirim/999379
1210039,25.10.2023 18:30:30,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1210039
1175651,26.07.2023 21:28:54,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1175651
1142103,27.04.2023 18:39:10,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1142103
1109291,02.02.2023 21:37:38,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1109291
