index,publishDate,ruleType,summary,url
972278,25.10.2021 19:00:12,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/972278
960827,27.08.2021 18:11:50,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/960827
959387,19.08.2021 18:27:06,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959387
936392,12.05.2021 14:04:36,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/936392
1078442,08.11.2022 22:39:45,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078442
1049413,29.07.2022 18:18:25,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1049413
1021207,15.04.2022 18:16:45,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1021207
999387,03.02.2022 22:01:34,Yıllık,,https://www.kap.org.tr/tr/Bildirim/999387
1208336,20.10.2023 20:13:39,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1208336
1173604,19.07.2023 20:50:57,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1173604
1150205,10.05.2023 21:58:00,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150205
1105034,26.01.2023 18:17:22,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1105034
1356739,11.11.2024 19:03:44,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1356739
1339192,30.09.2024 20:29:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1339192
1300761,21.06.2024 19:09:38,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1300761
1262788,26.03.2024 18:16:02,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1262788
1514868,10.11.2025 19:45:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514868
1475466,10.08.2025 18:52:13,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1475466
1437772,12.05.2025 18:42:50,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1437772
1405247,11.03.2025 23:36:55,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1405247
