index,publishDate,ruleType,summary,url
886894,06.11.2020 19:01:47,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/886894
869814,18.08.2020 20:04:47,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/869814
844260,11.05.2020 22:02:25,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/844260
824776,05.03.2020 23:12:27,Yıllık,,https://www.kap.org.tr/tr/Bildirim/824776
975955,08.11.2021 18:33:41,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/975955
959172,18.08.2021 21:15:15,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/959172
935952,10.05.2021 18:27:23,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/935952
917124,10.03.2021 22:25:19,Yıllık,,https://www.kap.org.tr/tr/Bildirim/917124
1077612,07.11.2022 18:24:49,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1077612
1056930,18.08.2022 20:39:05,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056930
1056528,17.08.2022 21:45:33,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056528
1028688,10.05.2022 18:38:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1028688
1008906,09.03.2022 21:50:16,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1008906
1215232,07.11.2023 18:23:12,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1215232
1186218,16.08.2023 21:19:04,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1186218
1149109,09.05.2023 18:41:18,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1149109
1122527,09.03.2023 22:15:02,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1122527
1355983,08.11.2024 19:09:29,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1355983
1333710,12.09.2024 23:57:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1333710
1298199,11.06.2024 21:58:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1298199
1277270,25.04.2024 22:05:42,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1277270
1514829,10.11.2025 19:25:37,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1514829
1479442,15.08.2025 20:08:10,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1479442
1438012,12.05.2025 20:05:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1438012
1401775,06.03.2025 20:15:53,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1401775
