index,publishDate,ruleType,summary,url
1078882,09.11.2022 18:43:57,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1078882
1056805,18.08.2022 18:20:34,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1056805
1029009,11.05.2022 02:08:13,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1029009
1011874,21.03.2022 22:14:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1011874
1216424,09.11.2023 18:18:00,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1216424
1185710,15.08.2023 18:26:13,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1185710
1150293,11.05.2023 04:34:29,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1150293
1123781,13.03.2023 19:22:33,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1123781
1357032,11.11.2024 23:53:56,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1357032
1326202,19.08.2024 22:50:07,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1326202
1290977,25.05.2024 01:48:23,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1290977
1257756,11.03.2024 23:10:40,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1257756
1515164,11.11.2025 03:07:27,9 Aylık,,https://www.kap.org.tr/tr/Bildirim/1515164
1481049,19.08.2025 20:56:12,6 Aylık,,https://www.kap.org.tr/tr/Bildirim/1481049
1442059,26.05.2025 18:13:57,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1442059
1438049,12.05.2025 20:38:16,3 Aylık,,https://www.kap.org.tr/tr/Bildirim/1438049
1403569,10.03.2025 18:28:26,Yıllık,,https://www.kap.org.tr/tr/Bildirim/1403569
